,Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bol_60,vol_bolin_check,mean_60,std_60,bolin_price_60_3,bolin_price_60_6,bolin_price_60_9,bolin_price_60_12,bolin_earning_60_3,bolin_earning_60_6,bolin_earning_60_9,bolin_earning_60_12,std_level,bolin_check,inverse_hammer,bear_candle,high_246,new_high_check,dec_246_1,Max_Price_20,Max_Return_20,Max_Loss_Price_20,Max_Loss_20,Max_Price_60,Max_Return_60,Max_Loss_Price_60,Max_Loss_60,Max_Price_120,Max_Return_120,Max_Loss_Price_120,Max_Loss_120,Max_Price_240,Max_Return_240,Max_Loss_Price_240,Max_Loss_240,Is_Max_Over_Bolin_60_3,Is_Max_Over_Bolin_60_6,Is_Max_Over_Bolin_60_9,Is_Max_Over_Bolin_60_12,기관순매,법인순매,개인순매,외인순매,기관대금,법인대금,개인대금,외인대금,거래대금,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,pmp_vol_mean_60,pmp_vol_std_60,pmp_vol_bol_60,pmp_vol_bolin_check,pmp_mean_60,pmp_std_60,pmp_bolin_price_60_3,pmp_bolin_earning_60_3,pmp_bolin_price_60_6,pmp_bolin_earning_60_6,pmp_bolin_price_60_9,pmp_bolin_earning_60_9,pmp_bolin_price_60_12,pmp_bolin_earning_60_12,pmp_bolin_check,pmp_high_246,pmp_new_high_check,pmp_Max_Price_60,pmp_Max_Return_20,pmp_Max_Return_60,pmp_Max_Return_120,pmp_Max_Return_240,pmp_Max_Loss_Price_20,pmp_Max_Loss_Price_60,pmp_Max_Loss_Price_120,pmp_Max_Loss_Price_240,pmp_Max_Loss_20,pmp_Max_Loss_60,pmp_Max_Loss_120,pmp_Max_Loss_240,pmp_Is_Max_Over_Bolin_60_3,pmp_Is_Max_Over_Bolin_60_6,pmp_Is_Max_Over_Bolin_60_9,pmp_Is_Max_Over_Bolin_60_12,pmp_dec_246_1,pmp_std_level,pmp_기관순매,pmp_법인순매,pmp_개인순매,pmp_외인순매,pmp_기관대금,pmp_법인대금,pmp_개인대금,pmp_외인대금,pmp_거래대금,dump_period,long_dec_3,long_dec_2,long_dec_1,period_long_dec_3,period_long_dec_2,period_long_dec_1,long_dec_ratio_1,long_dec_ratio_2,long_dec_ratio_3,A,B,C,D,E,F,G1,G2,G3,H1,H2,H3,I,J,condition_number
0,2018-04-04,2780,3090,2755,2840,46513966,13.600000000000001,2559.0,55.0,2436.0,35.75,2045.75,17.25,대아티아이,045390,4358007.116666666,7641838.192099147,27283521.692964107,True,2045.75,291.45157545179507,2920.104726355385,3794.45945271077,4668.814179066156,5543.16890542154,2.820588956175531,33.60772720812571,64.3948654600759,95.18200371202606,2.7251525361247046,True,True,False,2670.0,True,,6800.0,139.43661971830986,2645.0,-6.866197183098588,11300.0,297.88732394366195,2645.0,-6.866197183098588,9790.0,244.71830985915494,5630.0,98.2394366197183,10350.0,264.4366197183098,6250.0,120.07042253521125,True,True,True,True,-60000.0,35526.0,314344.0,-289870.0,-175573845.0,102303025.0,918964715.0,-845693895.0,1021267740.0,2018-04-19,2018-04-04,3150.0,3695.0,3080.0,3395.0,46507642.0,10.586319218241043,3100.0,2989.0,149.0,2671.25,46.0,2227.8333333333335,26.16666666666697,6174132.133333334,9260963.582214918,33957022.87997809,True,2227.8333333333335,396.6110255093214,3417.666409861298,0.6676409384771069,4607.4994863892625,35.71427058583984,5797.332562917226,70.76090023320253,6987.165639445191,105.80752988056528,True,3100.0,True,11300.0,137.70250368188513,232.84241531664213,188.36524300441826,204.86008836524297,3120.0,3120.0,5630.0,6250.0,-8.100147275405012,-8.100147275405012,65.83210603829161,84.0942562592047,True,True,True,True,,2.94284977369908,-3407.0,24260.0,-155118.0,134265.0,-10769415.0,78669620.0,-528307585.0,460407380.0,539077000.0,15,0,0,0,75,75,75,0.0,0.0,0.0,True,True,False,True,True,False,True,True,True,True,True,True,False,False,10
1,2018-04-19,3150,3695,3080,3395,46507642,10.586319218241043,2989.0,149.0,2671.25,46.0,2227.8333333333335,26.16666666666697,대아티아이,045390,6174132.133333334,9260963.582214918,33957022.87997809,True,2227.8333333333335,396.6110255093214,3417.666409861298,4607.4994863892625,5797.332562917226,6987.165639445191,0.6676409384771069,35.71427058583984,70.76090023320253,105.80752988056528,2.94284977369908,True,True,False,3100.0,True,,8070.0,137.70250368188513,3120.0,-8.100147275405012,11300.0,232.84241531664213,3120.0,-8.100147275405012,9790.0,188.36524300441826,5630.0,65.83210603829161,10350.0,204.86008836524297,6250.0,84.0942562592047,True,True,True,True,-3407.0,24260.0,-155118.0,134265.0,-10769415.0,78669620.0,-528307585.0,460407380.0,539077000.0,2018-04-27,2018-04-19,3225.0,3955.0,3110.0,3900.0,81912475.0,25.0,3700.0,3398.0,106.0,2950.25,68.75,2379.5,33.75,7859053.133333334,10516612.667694582,39408891.136417076,True,2379.5,513.9550077584613,3921.365023275384,0.5478211096252287,5463.230046550768,40.08282170642995,7005.095069826151,79.61782230323465,8546.960093101536,119.15282290003937,True,3700.0,True,11300.0,185.8974358974359,189.74358974358972,151.02564102564102,165.3846153846154,5070.0,5070.0,5200.0,6250.0,30.000000000000004,30.000000000000004,33.33333333333333,60.25641025641026,True,True,True,True,,2.9584301681025265,-240.0,36287.0,-25614.0,-10433.0,-849130.0,137437500.0,-283854970.0,147266600.0,284704100.0,8,0,0,0,81,81,81,0.0,0.0,0.0,True,True,False,False,True,False,True,True,True,True,True,True,False,True,10
2,2018-04-27,3225,3955,3110,3900,81912475,25.0,3398.0,106.0,2950.25,68.75,2379.5,33.75,대아티아이,045390,7859053.133333334,10516612.667694582,39408891.136417076,True,2379.5,513.9550077584613,3921.365023275384,5463.230046550768,7005.095069826151,8546.960093101536,0.5478211096252287,40.08282170642995,79.61782230323465,119.15282290003937,2.9584301681025265,True,True,False,3700.0,True,,11150.0,185.8974358974359,5070.0,30.000000000000004,11300.0,189.74358974358972,5070.0,30.000000000000004,9790.0,151.02564102564102,5200.0,33.33333333333333,10350.0,165.3846153846154,6250.0,60.25641025641026,True,True,True,True,-240.0,36287.0,-25614.0,-10433.0,-849130.0,137437500.0,-283854970.0,147266600.0,284704100.0,2018-04-30,2018-04-27,4930.0,5070.0,4845.0,5070.0,9024936.0,30.0,3955.0,3762.0,364.0,3082.25,132.0,2432.6666666666665,53.166666666666515,9214276.566666666,14116746.914822925,51564517.31113544,False,2432.6666666666665,614.6635032456558,4276.657176403634,-15.647787447660072,6120.647686140601,20.722834046165698,7964.638195877569,57.0934555399915,9808.628705614536,93.46407703381728,True,3955.0,True,11300.0,122.87968441814594,122.87968441814594,93.0966469428008,104.14201183431953,6100.0,5630.0,5200.0,6250.0,20.315581854043387,11.045364891518727,2.564102564102555,23.274161735700204,True,True,True,True,,4.290694533524792,-2716.0,-59373.0,256793.0,-194704.0,-13389880.0,-299717500.0,1268182445.0,-955075065.0,1268182445.0,3,0,0,0,82,82,82,0.0,0.0,0.0,True,True,False,False,True,True,True,True,True,True,True,True,True,False,11
3,2018-05-03,6000,7090,5920,6800,78518871,10.032362459546926,5014.0,712.0,3464.25,198.0,2587.25,82.75,대아티아이,045390,10117518.116666667,14792243.668332294,54494249.12166355,True,2587.25,945.8437260809349,5424.781178242804,8262.312356485609,11099.843534728414,13937.374712971217,-20.2238062023117,21.50459347772954,63.23299315777079,104.96139283781203,4.453959870786857,True,True,False,6590.0,True,,11300.0,66.1764705882353,6100.0,-10.29411764705882,11300.0,66.1764705882353,5630.0,-17.20588235294118,9790.0,43.970588235294116,5200.0,-23.529411764705888,10350.0,52.20588235294117,6110.0,-10.14705882352941,True,True,True,False,-125428.0,-231475.0,398420.0,-41517.0,-805250330.0,-1518628030.0,2643079060.0,-319200700.0,2643079060.0,2018-05-15,2018-05-03,6790.0,8070.0,6640.0,8070.0,34250942.0,15.450643776824036,7700.0,7038.0,224.0,4980.75,264.5,3193.8333333333335,102.41666666666697,14219591.333333334,17559898.957812395,66899288.20677052,False,3193.8333333333335,1660.3820761767122,8174.979561863471,1.3008619809599842,13156.125790393608,63.025102731023644,18137.272018923744,124.74934348108728,23118.41824745388,186.47358423115094,False,7700.0,True,11300.0,40.02478314745972,40.02478314745972,21.313506815365546,28.25278810408922,6100.0,5630.0,5200.0,5680.0,-24.411400247831473,-30.235439900867412,-35.5638166047088,-29.615861214374227,True,False,False,False,,2.936773852615175,55606.0,147396.0,-94848.0,-108154.0,424834320.0,1187864730.0,-829366290.0,-783332760.0,1612699050.0,12,0,0,0,91,91,91,0.0,0.0,0.0,True,True,False,True,False,False,True,True,True,True,True,True,False,False,9
4,2018-05-29,9070,10200,8490,9800,73706680,23.581336696090794,7802.0,442.0,7003.0,334.0,4064.5833333333335,133.0,대아티아이,045390,17594166.816666666,18009272.657013185,71621984.78770623,True,4064.5833333333335,2206.1656578149846,10683.080306778287,17301.57728022324,23920.074253668194,30538.571227113145,9.011023538553951,76.54670694105346,144.082390343553,211.61807374605252,2.599721669290736,False,True,False,8070.0,True,,11300.0,15.306122448979597,7270.0,-25.816326530612244,11300.0,15.306122448979597,5630.0,-42.55102040816327,9790.0,-0.10204081632653184,5200.0,-46.93877551020408,10350.0,5.612244897959173,5410.0,-44.79591836734694,True,False,False,False,77899.0,361220.0,-638661.0,199542.0,706898580.0,3449148250.0,-6045448060.0,1889401230.0,6045448060.0,2018-05-30,2018-05-29,10100.0,11600.0,9810.0,11150.0,54868364.0,13.77551020408163,10200.0,8506.0,704.0,7365.5,362.5,4220.0,155.41666666666652,18808224.683333334,19252829.688423473,76566713.74860376,False,4220.0,2365.615318121975,11316.845954365926,1.4963762723401475,18413.691908731853,65.1452189123933,25510.537863097776,128.7940615524464,32607.383817463702,192.44290419249955,True,10200.0,True,11300.0,1.3452914798206317,1.3452914798206317,-12.197309417040358,-7.17488789237668,7270.0,5630.0,5200.0,5140.0,-34.79820627802691,-49.50672645739911,-53.36322869955157,-53.90134529147982,False,False,False,False,,2.9294703779233293,-52387.0,13779.0,-146241.0,184849.0,-565561680.0,192131810.0,-1660462900.0,2033892770.0,2226024580.0,1,0,0,0,101,101,101,0.0,0.0,0.0,False,True,False,False,True,False,True,True,True,True,True,True,False,False,8
5,2018-08-10,7840,8760,7640,8400,61990981,16.343490304709142,7424.0,202.0,7000.0,82.0,7830.0,5.5,대아티아이,045390,19400122.066666666,13767066.522811707,60701321.63510178,True,7830.0,1339.1228472399387,11847.368541719816,15864.737083439632,19882.10562515945,23899.474166879263,41.04010168714066,88.8659176599956,136.6917336328506,184.5175496057055,0.4256517624016534,False,True,False,12800.0,False,,9410.0,12.023809523809526,7910.0,-5.833333333333335,9790.0,16.547619047619055,5200.0,-38.095238095238095,10350.0,23.214285714285722,5200.0,-38.095238095238095,10350.0,23.214285714285722,4130.0,-50.83333333333333,False,False,False,False,-38588.0,9526.0,-181007.0,210069.0,-311895990.0,53155600.0,-1446105470.0,1704845860.0,1758001460.0,2018-08-16,2018-08-10,9670.0,9850.0,8810.0,9000.0,26995545.0,6.761565836298933,12800.0,8192.0,360.0,7283.0,139.0,7877.833333333333,23.5,19473691.1,14350915.248228485,62526436.84468546,False,7877.833333333333,1346.6700804412176,11917.843574656985,32.42048416285539,15957.853815980638,77.3094868442293,19997.86405730429,122.19848952560322,24037.874298627943,167.08749220697715,False,12800.0,False,9790.0,4.555555555555557,8.777777777777773,14.999999999999991,14.999999999999991,7980.0,5200.0,5200.0,4095.0,-11.333333333333329,-42.22222222222223,-42.22222222222223,-54.49999999999999,False,False,False,False,,0.8332899668336025,24105.0,-103605.0,411447.0,-331947.0,226913600.0,-1011100210.0,3970168730.0,-3185982120.0,4197082330.0,6,0,0,0,154,154,154,0.0,0.0,0.0,False,True,False,False,True,True,True,True,True,True,False,True,False,False,8
6,2018-11-23,7610,8450,7500,7870,26480896,8.402203856749312,7234.0,274.0,6452.5,104.0,7604.833333333333,-25.66666666666697,대아티아이,045390,7562506.916666667,4978860.842987024,22499089.44562774,True,7604.833333333333,1195.2844733460831,11190.686753371581,14776.54017340983,18362.39359344808,21948.24701348633,42.19424083064271,87.75781668881615,133.32139254698959,178.88496840516302,0.2218439815622791,False,True,False,12800.0,False,,8940.0,13.595933926302406,7750.0,-1.5247776365946653,10350.0,31.51207115628971,7750.0,-1.5247776365946653,10350.0,31.51207115628971,5410.0,-31.257941550190594,10350.0,31.51207115628971,4095.0,-47.96696315120712,False,False,False,False,-117109.0,5204.0,85248.0,26657.0,-950436470.0,40482140.0,730129950.0,179824380.0,950436470.0,2018-11-30,2018-11-23,8340.0,8480.0,8130.0,8480.0,7629330.0,3.2886723507917175,12800.0,8248.0,122.0,7029.5,99.0,7607.166666666667,1.6666666666669698,8070341.366666666,5801534.835054951,25474945.87183152,False,7607.166666666667,1196.4685420947026,11196.572292950776,32.035050624419526,14785.977919234883,74.36294716078872,18375.38354551899,116.69084369715792,21964.7891718031,159.01874023352713,False,12800.0,False,10350.0,5.4245283018868,22.051886792452823,22.051886792452823,22.051886792452823,7750.0,7010.0,5140.0,4095.0,-8.60849056603774,-17.334905660377352,-39.386792452830186,-51.709905660377366,False,False,False,False,,0.7295079666743521,-18406.0,24000.0,-139024.0,133430.0,-151123590.0,199120000.0,-1178011760.0,1130015350.0,1329135350.0,7,38,38,38,225,225,225,16.88888888888889,16.88888888888889,16.88888888888889,False,True,True,True,True,False,True,True,True,True,False,True,False,False,9
7,2019-02-01,8520,10300,8510,9920,51712415,17.39644970414201,8748.0,278.0,8500.5,107.5,8000.333333333333,56.66666666666606,대아티아이,045390,7135939.966666667,4818729.5455852905,21592128.603422537,True,8000.333333333333,823.7333036581416,10471.533244307757,12942.733155282182,15413.933066256606,17885.13297723103,5.559810930521742,30.47110035566715,55.38238978081256,80.29367920595797,2.330446830474818,False,True,False,12800.0,False,45.5,10350.0,4.334677419354849,6400.0,-35.483870967741936,10350.0,4.334677419354849,6080.0,-38.70967741935484,10350.0,4.334677419354849,4550.0,-54.133064516129025,10350.0,4.334677419354849,4095.0,-58.71975806451613,False,False,False,False,-72502.0,-2073.0,-1681928.0,1756503.0,-734782760.0,-20811440.0,-15567120090.0,16322714290.0,16322714290.0,2019-02-08,2019-02-01,9930.0,10600.0,9920.0,10350.0,16646066.0,1.9704433497536946,12800.0,9472.0,414.0,8715.5,107.0,8137.333333333333,68.33333333333303,8022843.666666667,7542473.629827214,30650264.55614831,False,8137.333333333333,844.414721699132,10670.577498430728,3.0973671345964076,13203.821663528124,27.573156169353858,15737.06582862552,52.048945204111305,18270.309993722916,76.52473423886875,False,12800.0,False,9930.0,-4.057971014492756,-4.057971014492756,-4.057971014492756,-4.057971014492756,6350.0,5920.0,4550.0,4095.0,-38.64734299516909,-42.80193236714975,-56.038647342995176,-60.434782608695656,False,False,False,False,45.1,2.620355389131939,-17240.0,32152.0,-238086.0,223174.0,-174094600.0,333603350.0,-2454748840.0,2295240090.0,2628843440.0,7,59,59,59,269,269,243,24.279835390946502,21.933085501858738,21.933085501858738,False,True,False,False,False,False,True,True,True,True,True,True,False,False,7
8,2019-07-01,6800,6870,6400,6510,4944501,3.662420382165605,6424.0,-38.0,6253.0,48.0,6153.5,-6.16666666666697,대아티아이,045390,1451553.8666666667,951358.6185319637,4305629.722262558,True,6153.5,474.1020459774215,7575.806137932264,8998.112275864529,10420.418413796793,11842.724551729058,16.37183007576443,38.21985062771934,60.067871179674235,81.91589173162916,0.7519478201470953,False,True,False,10750.0,False,50.0,6350.0,-2.457757296466978,4550.0,-30.107526881720425,7120.0,9.370199692780346,4095.0,-37.096774193548384,7120.0,9.370199692780346,4095.0,-37.096774193548384,7120.0,9.370199692780346,2500.0,-61.597542242703526,False,False,False,False,-772.0,-12519.0,888792.0,-875501.0,-5309410.0,-82338690.0,5838004500.0,-5750356400.0,5838004500.0,2019-09-23,2019-07-01,7100.0,7230.0,6930.0,7120.0,10237701.0,3.9416058394160585,10750.0,6740.0,82.0,5640.0,105.5,5354.583333333333,10.33333333333303,3045616.683333333,5018313.300298853,18100556.58422989,False,5354.583333333333,719.8334828663596,7514.0837819324115,5.534884577702409,9673.58423053149,35.86494705802656,11833.08467913057,66.1950095383507,13992.58512772965,96.52507201867485,False,10750.0,False,6890.0,-3.2303370786516905,-3.2303370786516905,-3.2303370786516905,5.196629213483139,5310.0,4750.0,2940.0,2500.0,-25.42134831460674,-33.28651685393258,-58.70786516853932,-64.8876404494382,False,False,False,False,51.6,2.4525347996272973,4954.0,1164.0,-138288.0,132170.0,35857000.0,8158130.0,-977369040.0,933353910.0,977369040.0,84,189,189,176,423,423,243,72.42798353909465,44.680851063829785,44.680851063829785,False,True,True,True,False,False,False,True,True,True,True,True,False,True,9
9,2019-08-27,5330,5490,4735,4750,14636548,4.6255506607929515,4838.0,-54.0,4684.5,10.0,5476.25,-13.33333333333303,대아티아이,045390,1339946.0333333334,831024.7618168786,3833020.3187839687,True,5476.25,723.2787757842482,7646.086327352745,9815.92265470549,11985.758982058233,14155.59530941098,60.97023847058411,106.65100325695767,152.3317680433312,198.0125328297048,-1.0041079930937142,False,True,False,10750.0,False,52.4,7120.0,49.89473684210526,4970.0,4.631578947368431,7120.0,49.89473684210526,4970.0,4.631578947368431,7120.0,49.89473684210526,4080.0,-14.105263157894733,7490.0,57.68421052631578,2500.0,-47.36842105263158,False,False,False,False,-1273.0,98083.0,1350471.0,-1447281.0,14593470.0,514939730.0,6860976875.0,-7390510075.0,7390510075.0,2019-09-10,2019-08-27,5440.0,6340.0,5260.0,6140.0,24955866.0,20.866141732283463,10750.0,5312.0,204.0,5015.25,72.25,5337.416666666667,-2.33333333333303,1654889.1,1958737.2135414479,7531100.740624344,True,5337.416666666667,685.4496648591445,7393.765661244101,20.419636176614013,9450.114655821533,53.91066214693051,11506.463650398968,87.40168811724703,13562.812644976402,120.89271408756355,False,10750.0,False,7120.0,15.960912052117271,15.960912052117271,15.960912052117271,21.986970684039097,5310.0,4750.0,4030.0,2500.0,-13.517915309446249,-22.63843648208469,-34.364820846905545,-59.28338762214984,False,False,False,False,52.4,1.1708858789773553,11465.0,5430.0,786106.0,-803001.0,64580170.0,28255780.0,4584892210.0,-4677728160.0,4677728160.0,14,187,187,176,416,416,243,72.42798353909465,44.95192307692308,44.95192307692308,False,True,True,True,True,True,False,True,True,True,False,False,False,True,9
10,2019-09-10,5440,6340,5260,6140,24955866,20.866141732283463,5312.0,204.0,5015.25,72.25,5337.416666666667,-2.33333333333303,대아티아이,045390,1654889.1,1958737.2135414479,7531100.740624344,True,5337.416666666667,685.4496648591445,7393.765661244101,9450.114655821533,11506.463650398968,13562.812644976402,20.419636176614013,53.91066214693051,87.40168811724703,120.89271408756355,1.1708858789773553,False,True,False,10750.0,False,52.4,7120.0,15.960912052117271,5310.0,-13.517915309446249,7120.0,15.960912052117271,4750.0,-22.63843648208469,7120.0,15.960912052117271,4030.0,-34.364820846905545,7490.0,21.986970684039097,2500.0,-59.28338762214984,False,False,False,False,11465.0,5430.0,786106.0,-803001.0,64580170.0,28255780.0,4584892210.0,-4677728160.0,4677728160.0,2019-09-16,2019-09-10,6470.0,7050.0,6420.0,6710.0,19448570.0,6.3391442155309035,10750.0,5866.0,312.0,5195.25,97.5,5339.416666666667,1.8333333333339397,2392197.5,4304424.917985485,15305472.253956456,True,5339.416666666667,689.1958427922938,7407.004195043548,10.38754389036584,9474.59172342043,41.20106890343413,11542.179251797312,72.0145939165024,13609.766780174192,102.82811892957066,False,10750.0,False,7120.0,6.110283159463492,6.110283159463492,6.110283159463492,11.624441132637852,5310.0,4750.0,4030.0,2500.0,-20.864381520119224,-29.21013412816692,-39.94038748137109,-62.74217585692996,False,False,False,False,52.4,1.9886703433676867,30146.0,239244.0,480980.0,-750370.0,202765940.0,1614498360.0,3327239440.0,-5144503740.0,5144503740.0,6,187,187,174,418,418,243,71.60493827160494,44.73684210526316,44.73684210526316,False,True,True,True,True,True,False,True,True,True,False,True,False,False,9
