날짜,공시_제목,공시자
2024-04-26,주요사항보고서(전환사채권발행결정),엔시트론
2024-04-26,주요사항보고서(자본으로인정되는채무증권발행결정),엔시트론
2024-04-26,타법인주식및출자증권취득결정              ,엔시트론
2024-03-29,주식등의대량보유상황보고서(일반),정인견
2024-03-29,정기주주총회결과              ,엔시트론
2024-03-28,전환가액의조정              (제13회차),엔시트론
2024-03-21,사업보고서 (2023.12),엔시트론
2024-03-18,감사보고서제출              ,엔시트론
2024-03-13,주주총회집중일개최사유신고              ,엔시트론
2024-03-13,주주총회소집공고,엔시트론
2024-03-13,주주총회소집결의              ,엔시트론
2024-02-19,매출액또는손익구조30%(대규모법인은15%)이상변동              ,엔시트론
2024-01-19,[기재정정]최대주주변경,엔시트론
2024-01-09,주식등의대량보유상황보고서(약식),휴곤
2023-12-22,주식등의대량보유상황보고서(일반),정인견
2023-12-22,주식등의대량보유상황보고서(일반),티알에스
2023-12-22,주식등의대량보유상황보고서(약식),옵트론텍
2023-12-15,주주명부폐쇄기간또는기준일설정,엔시트론
2023-11-21,기타경영사항(자율공시)(엔시트론(주) 제13회 전환사채(CB) 취득 후 재매각),엔시트론
2023-11-14,분기보고서 (2023.09),엔시트론
2023-11-10,임원ㆍ주요주주특정증권등소유상황보고서,송정우
2023-11-10,임원ㆍ주요주주특정증권등소유상황보고서,정인견
2023-11-08,전환사채(해외전환사채포함)발행후만기전사채취득(제13회차),엔시트론
2023-11-03,[기재정정]주식등의대량보유상황보고서(약식),보아스인베스트
2023-11-02,주식등의대량보유상황보고서(일반),티알에스
2023-09-19,기타경영사항(자율공시)(엔시트론(주) 제13회 전환사채(CB) 취득 후 재매각),엔시트론
2023-08-31,임원ㆍ주요주주특정증권등소유상황보고서,김성우
2023-08-29,주식등의대량보유상황보고서(약식),얼머스인베스트먼트
2023-08-28,전환가액의조정(제13회차),엔시트론
2023-08-25,기타경영사항(자율공시)(자기사채(제11회차 전환사채)소각 결정),엔시트론
2023-08-24,임시주주총회결과,엔시트론
2023-08-24,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔시트론
2023-08-14,반기보고서 (2023.06),엔시트론
2023-08-09,주주총회소집공고,엔시트론
2023-08-09,[기재정정]주주총회소집결의,엔시트론
2023-07-11,전환청구권행사(제13회차),엔시트론
2023-07-10,주주명부폐쇄기간또는기준일설정,엔시트론
2023-06-23,임원ㆍ주요주주특정증권등소유상황보고서,김성우
2023-06-23,임원ㆍ주요주주특정증권등소유상황보고서,송정우
2023-06-23,임원ㆍ주요주주특정증권등소유상황보고서,정인견
2023-06-21,주권관련사채권의취득결정,엔시트론
2023-06-19,증권발행결과(자율공시)(제3자배정 유상증자),엔시트론
2023-05-30,주요사항보고서(유상증자결정),엔시트론
2023-05-15,분기보고서 (2023.03),엔시트론
2023-05-04,기타경영사항(자율공시)(엔시트론(주) 제11회 전환사채(CB) 취득 후 재매각),엔시트론
2023-04-10,증권발행결과(자율공시)(제3자배정 유상증자),엔시트론
2023-03-31,정기주주총회결과,엔시트론
2023-03-31,주요사항보고서(유상증자결정),엔시트론
2023-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔시트론
2023-03-23,사업보고서 (2022.12),엔시트론
2023-03-16,감사보고서제출,엔시트론
2023-03-16,주주총회소집공고,엔시트론
2023-03-16,주주총회집중일개최사유신고,엔시트론
2023-03-13,주주총회소집결의,엔시트론
2023-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동,엔시트론
2023-02-10,전환청구권행사(제13회차),엔시트론
2023-02-06,주식등의대량보유상황보고서(약식),휴곤
2023-02-03,전환청구권행사(제13회차),엔시트론
2022-12-15,주주명부폐쇄기간또는기준일설정,엔시트론
2022-12-13,주식등의대량보유상황보고서(약식),던밀 투자조합
2022-12-01,전환사채(해외전환사채포함)발행후만기전사채취득(제13회차),엔시트론
2022-11-17,전환사채(해외전환사채포함)발행후만기전사채취득(제11회차),엔시트론
2022-11-14,분기보고서 (2022.09),엔시트론
2022-10-28,전환가액의조정(제13회차),엔시트론
2022-10-12,전환사채(해외전환사채포함)발행후만기전사채취득(제11회차),엔시트론
2022-10-07,주식등의대량보유상황보고서(약식),휴곤
2022-09-28,전환가액의조정(제13회),엔시트론
2022-09-20,전환사채(해외전환사채포함)발행후만기전사채취득(제11회차),엔시트론
2022-08-29,전환가액의조정(제13회차),엔시트론
2022-08-16,반기보고서 (2022.06),엔시트론
2022-08-08,기타경영사항(자율공시)(제11회 전환사채 취득 후 재매각),엔시트론
2022-07-28,전환가액의조정(제13회차),엔시트론
2022-07-25,기타경영사항(자율공시)(제11회 전환사채 취득 후 재매각),엔시트론
2022-07-15,주식등의대량보유상황보고서(약식),휴곤
2022-07-14,주식등의대량보유상황보고서(일반),티알에스
2022-07-07,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,엔시트론
2022-07-06,전환사채(해외전환사채포함)발행후만기전사채취득(제11회차 CB),엔시트론
2022-07-05,주식등의대량보유상황보고서(약식),휴곤
2022-07-04,주요사항보고서(주권관련사채권양수결정),엔시트론
2022-06-28,전환가액의조정(제13회차),엔시트론
2022-06-02,주식등의대량보유상황보고서(약식),던밀 투자조합
2022-05-30,전환가액의조정(제13회차),엔시트론
2022-05-16,분기보고서 (2022.03),엔시트론
2022-05-11,[기재정정]주식등의대량보유상황보고서(약식),던밀 투자조합
2022-04-28,전환가액의조정(제13회차),엔시트론
2022-04-27,전환청구권행사(제11회차),엔시트론
2022-04-07,전환청구권행사(제11회차),엔시트론
2022-04-01,주식등의대량보유상황보고서(약식),던밀 투자조합
2022-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔시트론
2022-03-25,본점소재지변경,엔시트론
2022-03-25,정기주주총회결과,엔시트론
2022-03-17,전환청구권행사(제11회차),엔시트론
2022-03-17,감사보고서제출,엔시트론
2022-03-17,사업보고서 (2021.12),엔시트론
2022-03-17,소속부변경,코스닥시장본부
2022-03-10,주주총회소집공고,엔시트론
2022-03-10,주주총회집중일개최사유신고,엔시트론
2022-03-10,주주총회소집결의,엔시트론
2022-03-03,주식등의대량보유상황보고서(약식),던밀 투자조합
2022-03-02,주식등의대량보유상황보고서(약식),아셀투자조합
2022-02-28,전환가액의조정(제13회차),엔시트론
2022-02-25,"전환청구권행사(제11회차, 제12회차)",엔시트론
2022-02-25,전환사채(해외전환사채포함)발행후만기전사채취득(제11회차),엔시트론
2022-02-16,매출액또는손익구조30%(대규모법인은15%)이상변동,엔시트론
2022-02-09,주식등의대량보유상황보고서(약식),휴곤
2022-02-08,주식등의대량보유상황보고서(약식),던밀 투자조합
2022-02-04,전환청구권행사(제10차),엔시트론
2022-01-28,증권발행결과(자율공시)(제13회차 전환사채),엔시트론
2022-01-21,[기재정정]주요사항보고서(전환사채권발행결정),엔시트론
2022-01-14,주식등의대량보유상황보고서(약식),에스엠1호조합
2021-12-15,주주명부폐쇄기간또는기준일설정,엔시트론
2021-11-15,분기보고서 (2021.09),엔시트론
2021-10-05,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔시트론
2021-09-17,기타경영사항(자율공시)(제10회 전환사채(CB) 취득 후 재매각),엔시트론
2021-09-08,기타경영사항(자율공시)(제10회 전환사채(CB) 취득 후 재매각),엔시트론
2021-09-03,[기재정정]주요사항보고서(전환사채권발행결정),엔시트론
2021-08-17,반기보고서 (2021.06),엔시트론
2021-07-27,전환사채(해외전환사채포함)발행후만기전사채취득(제10회차),엔시트론
2021-07-15,주식등의대량보유상황보고서(일반),티알에스
2021-07-08,최대주주변경을수반하는주식담보제공계약체결,엔시트론
2021-07-05,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔시트론
2021-07-05,임시주주총회결과,엔시트론
2021-06-18,주주총회소집공고,엔시트론
2021-06-18,[기재정정]주주총회소집결의,엔시트론
2021-06-15,타법인주식및출자증권취득결정,엔시트론
2021-06-15,유상증자결정(종속회사의주요경영사항),엔시트론
2021-05-25,주주명부폐쇄기간또는기준일설정,엔시트론
2021-05-17,분기보고서 (2021.03),엔시트론
2021-05-06,타법인주식및출자증권처분결정,엔시트론
2021-03-31,대표이사변경,엔시트론
2021-03-31,정기주주총회결과,엔시트론
2021-03-23,사업보고서 (2020.12),엔시트론
2021-03-23,감사보고서제출,엔시트론
2021-03-16,주주총회소집공고,엔시트론
2021-03-16,주주총회집중일개최사유신고,엔시트론
2021-03-16,주주총회소집결의,엔시트론
2021-03-02,주요사항보고서(유형자산양도결정),엔시트론
2021-03-02,[기재정정]내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,엔시트론
2021-02-26,주식등의대량보유상황보고서(약식),아셀투자조합
2021-02-22,증권발행결과(자율공시)(제11회차 CB),엔시트론
2021-02-22,증권발행결과(자율공시)(제12회차 CB),엔시트론
2021-02-18,주요사항보고서(전환사채권발행결정),엔시트론
2021-02-18,주요사항보고서(전환사채권발행결정),엔시트론
2021-02-04,증권발행결과(자율공시)(제10회차 CB),엔시트론
2020-12-30,주식등의대량보유상황보고서(약식),에스엠1호조합
