날짜,공시_제목,공시자
2024-08-30,신탁계약에의한취득상황보고서,휴온스글로벌
2024-08-14,반기보고서 (2024.06),휴온스글로벌
2024-08-09,현금ㆍ현물배당결정              (중간배당),휴온스글로벌
2024-08-09,현금ㆍ현물배당결정(자회사의 주요경영사항)              (중간배당),휴온스글로벌
2024-08-01,전환사채(해외전환사채포함)발행후만기전사채취득              ,휴온스글로벌
2024-07-04,임원ㆍ주요주주특정증권등소유상황보고서,이재권
2024-05-24,주요사항보고서(자기주식취득신탁계약체결결정)(자회사의 주요경영사항)              ,휴온스글로벌
2024-05-24,주요사항보고서(자기주식취득신탁계약체결결정),휴온스글로벌
2024-05-24,중간(분기)배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,휴온스글로벌
2024-05-24,중간(분기)배당을위한주주명부폐쇄(기준일)결정              ,휴온스글로벌
2024-05-24,주식등의대량보유상황보고서(일반),윤성태
2024-05-16,분기보고서 (2024.03),휴온스글로벌
2024-03-28,정기주주총회결과              ,휴온스글로벌
2024-03-28,배당락              ,코스닥시장본부
2024-03-21,[기재정정]사업보고서 (2023.12),휴온스글로벌
2024-03-20,감사보고서제출              ,휴온스글로벌
2024-03-19,감사보고서제출(자회사의 주요경영사항)              ,휴온스글로벌
2024-03-13,의결권대리행사권유참고서류,휴온스글로벌
2024-03-13,주주총회소집공고,휴온스글로벌
2024-03-13,주주총회소집결의              ,휴온스글로벌
2024-03-12,임원ㆍ주요주주특정증권등소유상황보고서,윤성태
2024-03-12,주식등의대량보유상황보고서(일반),윤성태
2024-02-29,타인에대한채무보증결정(자회사의 주요경영사항)              ,휴온스글로벌
2024-02-29,[기재정정]타인에대한담보제공결정(자회사의 주요경영사항)              ,휴온스글로벌
2024-02-26,[기재정정]신규시설투자등(자회사의 주요경영사항)              ,휴온스글로벌
2024-02-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,휴온스글로벌
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동(자회사의 주요경영사항)              ,휴온스글로벌
2024-02-14,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,휴온스글로벌
2024-02-14,공정거래자율준수프로그램운영현황              ,휴온스글로벌
2024-02-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,휴온스글로벌
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동              ,휴온스글로벌
2024-02-14,현금ㆍ현물배당결정              ,휴온스글로벌
2024-02-14,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,휴온스글로벌
