날짜,공시_제목,공시자
2024-03-21,사외이사의선임ㆍ해임또는중도퇴임에관한신고,싸이맥스
2024-03-21,정기주주총회결과              ,싸이맥스
2024-03-19,임원ㆍ주요주주특정증권등소유상황보고서,전인택
2024-03-13,사업보고서 (2023.12),싸이맥스
2024-03-13,감사보고서제출              ,싸이맥스
2024-03-06,주주총회소집공고,싸이맥스
2024-03-06,주주총회소집결의              ,싸이맥스
2024-03-06,현금ㆍ현물배당결정              ,싸이맥스
2024-02-21,매출액또는손익구조30%(대규모법인은15%)이상변동              ,싸이맥스
2024-01-05,주식등의대량보유상황보고서(일반),인지컨트롤스
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,싸이맥스
2023-12-15,주주명부폐쇄기간또는기준일설정,싸이맥스
2023-11-14,분기보고서 (2023.09),싸이맥스
2023-10-26,주식등의대량보유상황보고서(일반),인지컨트롤스
2023-08-18,[기재정정]사업보고서 (2022.12),싸이맥스
2023-08-18,[기재정정]분기보고서 (2023.03),싸이맥스
2023-08-11,반기보고서 (2023.06),싸이맥스
2023-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,싸이맥스
2023-03-23,대표이사변경,싸이맥스
2023-03-23,정기주주총회결과,싸이맥스
2023-03-15,감사보고서제출,싸이맥스
2023-03-09,주주총회소집공고,싸이맥스
2023-03-08,주주총회소집결의,싸이맥스
2023-03-08,현금ㆍ현물배당결정,싸이맥스
2023-02-22,매출액또는손익구조30%(대규모법인은15%)이상변동,싸이맥스
2023-01-04,주식등의대량보유상황보고서(일반),인지컨트롤스
2022-12-16,주주명부폐쇄기간또는기준일설정,싸이맥스
2022-11-15,신탁계약해지결과보고서,싸이맥스
2022-11-14,분기보고서 (2022.09),싸이맥스
2022-08-16,[기재정정]사업보고서 (2021.12),싸이맥스
2022-08-16,반기보고서 (2022.06),싸이맥스
2022-05-17,주식등의대량보유상황보고서(일반),인지컨트롤스
2022-05-13,분기보고서 (2022.03),싸이맥스
2022-03-11,대표이사변경,싸이맥스
2022-03-11,정기주주총회결과,싸이맥스
2022-03-03,감사보고서제출,싸이맥스
2022-02-24,주주총회소집공고,싸이맥스
2022-02-24,주주총회소집결의,싸이맥스
2022-02-18,신탁계약에의한취득상황보고서,싸이맥스
2022-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,싸이맥스
2022-01-26,현금ㆍ현물배당결정,싸이맥스
2022-01-07,신규시설투자등(자율공시),싸이맥스
2022-01-05,임원ㆍ주요주주특정증권등소유상황보고서,박철우
2022-01-03,주식등의대량보유상황보고서(일반),인지컨트롤스
2021-12-31,대표이사변경,싸이맥스
2021-12-15,주주명부폐쇄기간또는기준일설정,싸이맥스
2021-11-19,주식등의대량보유상황보고서(일반),인지컨트롤스
2021-11-15,주요사항보고서(자기주식취득신탁계약체결결정),싸이맥스
2021-11-15,분기보고서 (2021.09),싸이맥스
2021-11-05,연결재무제표기준영업(잠정)실적(공정공시),싸이맥스
2021-08-13,반기보고서 (2021.06),싸이맥스
2021-08-05,연결재무제표기준영업(잠정)실적(공정공시),싸이맥스
2021-06-08,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-08,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-08,[기재정정]반기보고서 (2018.06),싸이맥스
2021-06-08,[기재정정]분기보고서 (2018.09),싸이맥스
2021-06-08,[기재정정]사업보고서 (2018.12),싸이맥스
2021-06-08,[기재정정]분기보고서 (2019.03),싸이맥스
2021-06-08,[기재정정]반기보고서 (2019.06),싸이맥스
2021-06-08,[기재정정]분기보고서 (2019.09),싸이맥스
2021-06-08,[기재정정]사업보고서 (2019.12),싸이맥스
2021-06-08,[기재정정]분기보고서 (2020.03),싸이맥스
2021-06-08,[기재정정]반기보고서 (2020.06),싸이맥스
2021-06-08,[기재정정]분기보고서 (2020.09),싸이맥스
2021-06-08,[기재정정]사업보고서 (2020.12),싸이맥스
2021-06-08,[기재정정]분기보고서 (2021.03),싸이맥스
2021-06-07,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-07,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-07,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-07,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-07,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-06-07,[기재정정]주식등의대량보유상황보고서(일반),인지컨트롤스
2021-05-06,연결재무제표기준영업(잠정)실적(공정공시),싸이맥스
2021-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,싸이맥스
2021-03-29,신탁계약해지결과보고서,싸이맥스
2021-03-25,정기주주총회결과,싸이맥스
2021-03-17,감사보고서제출,싸이맥스
2021-03-10,주주총회소집공고,싸이맥스
2021-03-10,주주총회소집결의,싸이맥스
2021-02-24,매출액또는손익구조30%(대규모법인은15%)이상변동,싸이맥스
2021-02-10,현금ㆍ현물배당결정,싸이맥스
2020-12-15,주주명부폐쇄기간또는기준일설정,싸이맥스
2020-11-05,연결재무제표기준영업(잠정)실적(공정공시),싸이맥스
2020-08-03,연결재무제표기준영업(잠정)실적(공정공시),싸이맥스
2020-06-29,신탁계약에의한취득상황보고서,싸이맥스
2020-05-25,주요사항보고서(자기주식취득신탁계약해지결정),싸이맥스
2020-05-07,연결재무제표기준영업(잠정)실적(공정공시),싸이맥스
2020-04-16,임원ㆍ주요주주특정증권등소유상황보고서,최형섭
2020-04-14,임원ㆍ주요주주특정증권등소유상황보고서,엄주용
2020-03-30,주요사항보고서(자기주식취득신탁계약체결결정),싸이맥스
2020-03-30,임원ㆍ주요주주특정증권등소유상황보고서,정혜은
2020-03-24,정기주주총회결과,싸이맥스
2020-03-16,감사보고서제출,싸이맥스
2020-03-09,주주총회소집공고,싸이맥스
2020-03-09,주주총회소집결의,싸이맥스
2020-02-18,임원ㆍ주요주주특정증권등소유상황보고서,전인택
2020-02-12,매출액또는손익구조30%(대규모법인은15%)이상변동,싸이맥스
2020-02-04,현금ㆍ현물배당결정,싸이맥스
2020-02-03,합병등종료보고서(합병),싸이맥스
2020-02-03,[기재정정]주요사항보고서(회사합병결정),싸이맥스
2020-01-15,임원ㆍ주요주주특정증권등소유상황보고서,엄주용
2019-12-31,기타경영사항(자율공시)(소규모합병 승인 이사회 결의(주주총회 갈음) 결과보고),싸이맥스
2019-12-16,주주명부폐쇄기간또는기준일설정,싸이맥스
2019-11-26,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),싸이맥스
2019-11-13,주요사항보고서(자기주식취득신탁계약해지결정),싸이맥스
2019-10-21,임원ㆍ주요주주특정증권등소유상황보고서,정구용
2019-09-26,타법인주식및출자증권취득결정(자율공시),싸이맥스
2019-06-12,임원ㆍ주요주주특정증권등소유상황보고서,엄주용
2019-03-12,대표이사변경,싸이맥스
2019-03-08,정기주주총회결과,싸이맥스
2019-03-06,[첨부정정]감사보고서제출,싸이맥스
2019-02-28,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,싸이맥스
2019-02-27,신탁계약에의한취득상황보고서,싸이맥스
2019-02-21,주주총회소집공고,싸이맥스
2019-02-21,주주총회소집결의,싸이맥스
2019-01-03,[기재정정]현금ㆍ현물배당결정,싸이맥스
