날짜,공시_제목,공시자
2024-11-29,기업설명회(IR)개최(안내공시)              ,삼양식품
2024-11-18,주식등의대량보유상황보고서(일반),김정수
2024-11-18,최대주주등소유주식변동신고서              ,삼양식품
2024-11-18,주식등의대량보유상황보고서(일반),삼양라운드스퀘어
2024-11-14,분기보고서 (2024.09),삼양식품
2024-11-12,유형자산취득결정              ,삼양식품
2024-09-25,기업설명회(IR)개최(안내공시)              ,삼양식품
2024-09-02,주식등의대량보유상황보고서(일반),김정수
2024-08-14,반기보고서 (2024.06),삼양식품
2024-08-12,주식등의대량보유상황보고서(일반),김정수
2024-08-12,[기재정정]현금ㆍ현물배당결정              ,삼양식품
2024-08-12,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,삼양식품
2024-07-02,주식등의대량보유상황보고서(약식),국민연금공단
2024-06-28,기타시장안내              (업종변경),유가증권시장본부
2024-06-18,주식등의대량보유상황보고서(일반),김정수
2024-06-18,최대주주등소유주식변동신고서              ,삼양식품
2024-06-05,[기재정정]신규시설투자등              ,삼양식품
2024-05-31,[첨부정정]기업지배구조보고서공시              ,삼양식품
2024-05-22,기업설명회(IR)개최(안내공시)              ,삼양식품
2024-05-16,분기보고서 (2024.03),삼양식품
2024-05-08,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2024-04-17,투자설명서,삼양식품
2024-04-17,증권발행실적보고서,삼양식품
2024-04-16,[발행조건확정]증권신고서(채무증권),삼양식품
2024-04-03,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2024-04-02,주식등의대량보유상황보고서(약식),국민연금공단
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼양식품
2024-03-28,정기주주총회결과              ,삼양식품
2024-03-20,주식등의대량보유상황보고서(일반),김정수
2024-03-20,사업보고서 (2023.12),삼양식품
2024-03-20,감사보고서제출              ,삼양식품
2024-03-13,의결권대리행사권유참고서류,삼양식품
2024-03-13,주주총회소집공고,삼양식품
2024-02-14,현금ㆍ현물배당결정              ,삼양식품
2024-02-14,주주총회소집결의              ,삼양식품
2024-01-31,매출액또는손익구조30%(대규모법인은15%)이상변경,삼양식품
2024-01-29,주식등의대량보유상황보고서(일반),김정수
2024-01-08,주식등의대량보유상황보고서(약식),국민연금공단
2024-01-04,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-12-27,주식등의대량보유상황보고서(일반),김정수
2023-11-14,분기보고서 (2023.09),삼양식품
2023-10-25,최대주주등소유주식변동신고서,삼양식품
2023-10-24,임원ㆍ주요주주특정증권등소유상황보고서,문용욱
2023-10-24,임시주주총회결과,삼양식품
2023-10-24,주식등의대량보유상황보고서(일반),김정수
2023-10-10,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-10-06,의결권대리행사권유참고서류,삼양식품
2023-10-06,주주총회소집공고,삼양식품
2023-10-06,주주총회소집결의,삼양식품
2023-10-05,주식등의대량보유상황보고서(약식),국민연금공단
2023-08-11,대표이사(대표집행임원)변경(안내공시),삼양식품
2023-08-11,반기보고서 (2023.06),삼양식품
2023-08-11,현금ㆍ현물배당결정,삼양식품
2023-07-06,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-07-05,최대주주등소유주식변동신고서,삼양식품
2023-07-05,주식등의대량보유상황보고서(일반),김정수
2023-07-05,임원ㆍ주요주주특정증권등소유상황보고서,전인장
2023-06-02,타인에대한채무보증결정,삼양식품
2023-05-15,분기보고서 (2023.03),삼양식품
2023-05-03,[기재정정]타법인주식및출자증권취득결정(자율공시),삼양식품
2023-04-06,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-04-04,주식등의대량보유상황보고서(일반),김정수
2023-04-04,주식등의대량보유상황보고서(약식),국민연금공단
2023-03-29,정기주주총회결과,삼양식품
2023-03-21,감사보고서제출,삼양식품
2023-03-21,[기재정정]의결권대리행사권유참고서류,삼양식품
2023-03-21,사업보고서 (2022.12),삼양식품
2023-03-14,주주총회소집공고,삼양식품
2023-02-14,매출액또는손익구조30%(대규모법인은15%)이상변경,삼양식품
2023-02-14,현금ㆍ현물배당결정,삼양식품
2023-02-14,주주총회소집결의,삼양식품
2023-01-05,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-01-03,주식등의대량보유상황보고서(약식),국민연금공단
2022-12-30,주식등의대량보유상황보고서(일반),김정수
2022-12-29,최대주주등소유주식변동신고서,삼양식품
2022-11-14,분기보고서 (2022.09),삼양식품
2022-10-06,주식등의대량보유상황보고서(약식),국민연금공단
2022-10-04,주식등의대량보유상황보고서(일반),김정수
2022-09-08,[기재정정]유형자산처분결정(자율공시),삼양식품
2022-09-08,[기재정정]타법인주식및출자증권취득결정(자율공시),삼양식품
2022-08-23,주식등의대량보유상황보고서(일반),김정수
2022-08-23,최대주주등소유주식변동신고서,삼양식품
2022-08-12,반기보고서 (2022.06),삼양식품
2022-08-12,현금ㆍ현물배당결정,삼양식품
2022-08-09,신탁계약해지결과보고서,삼양식품
2022-08-08,주요사항보고서(자기주식취득신탁계약해지결정),삼양식품
2022-07-05,주식등의대량보유상황보고서(일반),김정수
2022-07-05,주식등의대량보유상황보고서(약식),국민연금공단
2022-06-14,기업설명회(IR)개최(안내공시),삼양식품
2022-06-09,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,삼양식품
2022-05-16,분기보고서 (2022.03),삼양식품
2022-05-12,신탁계약에의한취득상황보고서,삼양식품
2022-05-10,최대주주등소유주식변동신고서,삼양식품
2022-04-05,주식등의대량보유상황보고서(일반),김정수
2022-04-05,임원ㆍ주요주주특정증권등소유상황보고서,강소엽
2022-03-23,정기주주총회결과,삼양식품
2022-03-23,대표이사(대표집행임원)변경(안내공시),삼양식품
2022-03-15,사업보고서 (2021.12),삼양식품
2022-03-15,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,삼양식품
2022-03-15,감사보고서제출,삼양식품
2022-03-10,[기재정정]의결권대리행사권유참고서류,삼양식품
2022-03-08,주주총회소집공고,삼양식품
2022-02-08,연결재무제표기준영업(잠정)실적(공정공시),삼양식품
2022-02-08,주요사항보고서(자기주식취득신탁계약체결결정),삼양식품
2022-02-08,현금ㆍ현물배당결정,삼양식품
2022-02-08,주주총회소집결의,삼양식품
2022-01-25,주식등의대량보유상황보고서(약식),엠디유니콘제일차
2022-01-05,주식등의대량보유상황보고서(약식),국민연금공단
2021-12-24,임원ㆍ주요주주특정증권등소유상황보고서,한세혁
2021-12-24,임원ㆍ주요주주특정증권등소유상황보고서,윤영희
2021-12-17,대표이사(대표집행임원)변경(안내공시),삼양식품
2021-12-09,투자설명서,삼양식품
2021-12-09,증권발행실적보고서,삼양식품
2021-12-08,[발행조건확정]증권신고서(채무증권),삼양식품
2021-12-02,가족친화인증ㆍ유효기간연장ㆍ인증취소(자율공시),삼양식품
2021-11-17,주식등의대량보유상황보고서(약식),국민연금공단
2021-11-15,분기보고서 (2021.09),삼양식품
2021-11-09,기업설명회(IR)개최(안내공시),삼양식품
2021-10-14,[기재정정]타법인주식및출자증권취득결정(자율공시),삼양식품
2021-09-03,[기재정정]타법인주식및출자증권취득결정(자율공시),삼양식품
2021-08-17,반기보고서 (2021.06),삼양식품
2021-06-18,[기재정정]신규시설투자등,삼양식품
2021-06-08,[기재정정]분기보고서 (2021.03),삼양식품
2021-04-01,임원ㆍ주요주주특정증권등소유상황보고서,김정수
2021-04-01,임원ㆍ주요주주특정증권등소유상황보고서,강소엽
2021-04-01,임원ㆍ주요주주특정증권등소유상황보고서,문용욱
2021-03-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼양식품
2021-03-26,정기주주총회결과,삼양식품
2021-03-18,사업보고서 (2020.12),삼양식품
2021-03-18,감사보고서제출,삼양식품
2021-03-10,주주총회집중일개최사유신고,삼양식품
2021-03-10,의결권대리행사권유참고서류,삼양식품
2021-03-10,주주총회소집공고,삼양식품
2021-03-08,[기재정정]주주총회소집결의,삼양식품
2021-01-26,현금ㆍ현물배당결정,삼양식품
2020-11-16,주식등의대량보유상황보고서(약식),국민연금공단
2020-11-13,분기보고서 (2020.09),삼양식품
2020-10-06,주식등의대량보유상황보고서(약식),국민연금공단
2020-08-14,반기보고서 (2020.06),삼양식품
2020-06-22,임원ㆍ주요주주특정증권등소유상황보고서,엠디유니콘제일차
2020-06-18,주식등의대량보유상황보고서(약식),엠디유니콘제일차
2020-06-08,대표이사(대표집행임원)변경(안내공시),삼양식품
