날짜,공시_제목,공시자
2024-11-14,분기보고서 (2024.09),영보화학
2024-08-14,반기보고서 (2024.06),영보화학
2024-05-16,분기보고서 (2024.03),영보화학
2024-03-21,정기주주총회결과              ,영보화학
2024-03-13,사업보고서 (2023.12),영보화학
2024-03-13,감사보고서제출              ,영보화학
2024-03-06,[첨부정정]의결권대리행사권유참고서류,영보화학
2024-03-05,주주총회소집공고,영보화학
2024-01-22,주주총회소집결의,영보화학
2024-01-22,매출액또는손익구조30%(대규모법인은15%)이상변경,영보화학
2024-01-22,현금ㆍ현물배당결정,영보화학
2024-01-22,대표이사(대표집행임원)변경(안내공시),영보화학
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,영보화학
2023-11-14,분기보고서 (2023.09),영보화학
2023-08-11,반기보고서 (2023.06),영보화학
2023-05-15,분기보고서 (2023.03),영보화학
2023-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,영보화학
2023-03-23,정기주주총회결과,영보화학
2023-03-15,사업보고서 (2022.12),영보화학
2023-03-14,감사보고서제출,영보화학
2023-03-07,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,영보화학
2023-03-07,주주총회소집공고,영보화학
2023-02-21,주주총회소집결의,영보화학
2023-02-21,현금ㆍ현물배당결정,영보화학
2022-12-16,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,영보화학
2022-11-14,분기보고서 (2022.09),영보화학
2022-09-22,최대주주등소유주식변동신고서,영보화학
2022-08-16,반기보고서 (2022.06),영보화학
2022-07-13,영업정지(종속회사의주요경영사항),영보화학
2022-07-13,해산사유발생(종속회사의주요경영사항),영보화학
2022-05-16,분기보고서 (2022.03),영보화학
2022-03-23,정기주주총회결과,영보화학
2022-03-15,사업보고서 (2021.12),영보화학
2022-03-15,감사보고서제출,영보화학
2022-03-08,주주총회소집공고,영보화학
2022-02-16,현금ㆍ현물배당결정,영보화학
2022-02-16,주주총회소집결의,영보화학
2022-02-08,매출액또는손익구조30%(대규모법인은15%)이상변경,영보화학
2021-12-16,[기재정정]현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,영보화학
2021-11-15,분기보고서 (2021.09),영보화학
2021-08-17,반기보고서 (2021.06),영보화학
2021-05-17,분기보고서 (2021.03),영보화학
2021-03-24,정기주주총회결과,영보화학
2021-03-16,사업보고서 (2020.12),영보화학
2021-03-10,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,영보화학
2021-03-10,감사보고서제출,영보화학
2021-03-05,의결권대리행사권유참고서류,영보화학
2021-03-05,주주총회소집공고,영보화학
2021-02-10,주주총회소집결의,영보화학
2021-02-10,현금ㆍ현물배당결정,영보화학
2021-02-01,영업정지(종속회사의주요경영사항),영보화학
2020-11-23,타법인주식및출자증권취득결정,영보화학
2020-11-23,유상증자결정(종속회사의주요경영사항),영보화학
2020-11-16,분기보고서 (2020.09),영보화학
2020-08-14,반기보고서 (2020.06),영보화학
2020-05-14,분기보고서 (2020.03),영보화학
2020-03-30,사업보고서 (2019.12),영보화학
2020-03-25,정기주주총회결과,영보화학
2020-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,영보화학
2020-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,영보화학
2020-03-17,감사보고서제출,영보화학
2020-03-06,의결권대리행사권유참고서류,영보화학
2020-03-06,주주총회소집공고,영보화학
2020-02-12,주주총회소집결의,영보화학
2020-02-12,현금ㆍ현물배당결정,영보화학
2019-11-14,분기보고서 (2019.09),영보화학
2019-08-14,반기보고서 (2019.06),영보화학
2019-05-15,분기보고서 (2019.03),영보화학
2019-05-10,연결재무제표기준영업(잠정)실적(공정공시),영보화학
2019-04-01,사업보고서 (2018.12),영보화학
2019-03-22,정기주주총회결과,영보화학
2019-03-14,감사보고서제출,영보화학
2019-03-04,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,영보화학
2019-03-04,주주총회소집공고,영보화학
2019-03-04,주주총회집중일개최사유신고,영보화학
2019-02-15,현금ㆍ현물배당결정,영보화학
2019-02-15,주주총회소집결의,영보화학
