날짜,공시_제목,공시자
2024-12-13,주주명부폐쇄기간또는기준일설정              ,파미셀
2024-12-06,단일판매ㆍ공급계약체결              ,파미셀
2024-11-29,단일판매ㆍ공급계약체결(자율공시)              ,파미셀
2024-11-25,단일판매ㆍ공급계약체결              ,파미셀
2024-11-12,[기재정정]분기보고서 (2024.09),파미셀
2024-09-30,대표이사(대표집행임원)변경(안내공시)              ,파미셀
2024-08-23,주식등의대량보유상황보고서(일반),김현수
2024-08-13,반기보고서 (2024.06),파미셀
2024-07-26,임원ㆍ주요주주특정증권등소유상황보고서,임영자
2024-07-26,임원ㆍ주요주주특정증권등소유상황보고서,정길수
2024-07-26,최대주주등소유주식변동신고서              ,파미셀
2024-07-26,임원ㆍ주요주주특정증권등소유상황보고서,정순웅
2024-07-26,임원ㆍ주요주주특정증권등소유상황보고서,김수찬
2024-07-26,임원ㆍ주요주주특정증권등소유상황보고서,장학순
2024-07-16,[기재정정]단일판매ㆍ공급계약체결              ,파미셀
2024-07-16,[기재정정]단일판매ㆍ공급계약체결              ,파미셀
2024-07-01,소송등의판결ㆍ결정              ,파미셀
2024-06-28,기타시장안내              (업종변경),유가증권시장본부
2024-05-14,분기보고서 (2024.03),파미셀
2024-05-10,소송등의제기ㆍ신청(경영권분쟁소송)              ,파미셀
2024-04-30,[기재정정]단일판매ㆍ공급계약체결              ,파미셀
2024-04-30,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파미셀
2024-04-01,소송등의제기ㆍ신청(경영권분쟁소송)              ,파미셀
2024-04-01,소송등의판결ㆍ결정              ,파미셀
2024-03-28,대표이사(대표집행임원)변경(안내공시)              ,파미셀
2024-03-28,정기주주총회결과              ,파미셀
2024-03-20,사업보고서 (2023.12),파미셀
2024-03-20,감사보고서제출              ,파미셀
2024-03-07,의결권대리행사권유참고서류,리판자산운용
2024-02-29,주식등의대량보유상황보고서(일반),김현수
2024-02-27,의결권대리행사권유참고서류,파미셀
2024-02-27,주주총회소집공고,파미셀
2024-02-20,주주총회소집결의              ,파미셀
2024-02-13,매출액또는손익구조30%(대규모법인은15%)이상변경              ,파미셀
2024-01-17,단일판매ㆍ공급계약체결(자율공시),파미셀
2024-01-15,단일판매ㆍ공급계약체결,파미셀
2024-01-08,임원ㆍ주요주주특정증권등소유상황보고서,장학순
2024-01-08,주식등의대량보유상황보고서(약식),국민연금공단
2024-01-03,주식등의대량보유상황보고서(일반),김현수
2023-12-27,[기재정정]단일판매ㆍ공급계약체결,파미셀
2023-11-09,분기보고서 (2023.09),파미셀
2023-10-05,주식등의대량보유상황보고서(약식),국민연금공단
2023-09-12,신규시설투자등(자율공시),파미셀
2023-08-11,반기보고서 (2023.06),파미셀
2023-05-15,분기보고서 (2023.03),파미셀
2023-05-03,주식등의대량보유상황보고서(일반),김현수
2023-05-03,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2023-05-03,최대주주등소유주식변동신고서,파미셀
2023-04-17,생산재개(자율공시),파미셀
2023-04-17,[기재정정]생산중단,파미셀
2023-04-14,최대주주등소유주식변동신고서,파미셀
2023-04-14,주식등의대량보유상황보고서(일반),김현수
2023-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파미셀
2023-03-22,정기주주총회결과,파미셀
2023-03-14,사업보고서 (2022.12),파미셀
2023-03-14,감사보고서제출,파미셀
2023-03-13,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,파미셀
2023-03-13,[기재정정]주주총회소집공고,파미셀
2023-03-13,[기재정정]의결권대리행사권유참고서류,파미셀
2023-02-21,주주총회소집결의,파미셀
2023-01-03,주식등의대량보유상황보고서(약식),국민연금공단
2022-12-26,단일판매ㆍ공급계약체결,파미셀
2022-11-21,기업설명회(IR)개최(안내공시),파미셀
2022-11-08,분기보고서 (2022.09),파미셀
2022-10-21,기업설명회(IR)개최(안내공시),파미셀
2022-10-17,최대주주등소유주식변동신고서,파미셀
2022-10-17,주식등의대량보유상황보고서(일반),김현수
2022-10-17,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2022-10-07,주식등의대량보유상황보고서(일반),김현수
2022-10-07,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2022-10-07,최대주주등소유주식변동신고서,파미셀
2022-10-06,주식등의대량보유상황보고서(약식),국민연금공단
2022-10-04,최대주주등소유주식변동신고서,파미셀
2022-10-04,주식등의대량보유상황보고서(일반),김현수
2022-09-19,기업설명회(IR)개최(안내공시),파미셀
2022-08-16,반기보고서 (2022.06),파미셀
2022-07-04,[기재정정]주요사항보고서(유형자산양수결정),파미셀
2022-06-28,최대주주등소유주식변동신고서,파미셀
2022-06-28,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2022-06-28,주식등의대량보유상황보고서(일반),김현수
2022-05-27,주식등의대량보유상황보고서(일반),김현수
2022-05-27,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2022-05-27,최대주주등소유주식변동신고서,파미셀
2022-05-09,분기보고서 (2022.03),파미셀
2022-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파미셀
2022-03-23,정기주주총회결과,파미셀
2022-03-15,사업보고서 (2021.12),파미셀
2022-03-15,[기재정정]의결권대리행사권유참고서류,파미셀
2022-03-15,[기재정정]주주총회소집공고,파미셀
2022-03-15,감사보고서제출,파미셀
2022-03-14,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),파미셀
2022-03-07,주식등의대량보유상황보고서(일반),김현수
2022-03-07,최대주주등소유주식변동신고서,파미셀
2022-02-16,주식등의대량보유상황보고서(일반),김현수
2022-02-16,최대주주등소유주식변동신고서,파미셀
2022-02-08,주주총회소집결의,파미셀
2022-02-08,매출액또는손익구조30%(대규모법인은15%)이상변경,파미셀
2022-02-04,최대주주등소유주식변동신고서,파미셀
2022-02-04,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2022-02-04,주식등의대량보유상황보고서(일반),김현수
2022-01-26,주식등의대량보유상황보고서(일반),김현수
2021-12-14,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),파미셀
2021-12-09,[기재정정]신규시설투자등,파미셀
2021-11-08,분기보고서 (2021.09),파미셀
2021-10-05,주식등의대량보유상황보고서(일반),김현수
2021-10-05,최대주주등소유주식변동신고서,파미셀
2021-09-14,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),파미셀
2021-09-02,단일판매ㆍ공급계약체결,파미셀
2021-08-17,반기보고서 (2021.06),파미셀
2021-07-21,단일판매ㆍ공급계약체결,파미셀
2021-06-14,유상증자또는주식관련사채등의발행결과(자율공시),파미셀
2021-06-10,주요사항보고서(전환사채권발행결정),파미셀
2021-05-11,분기보고서 (2021.03),파미셀
2021-04-28,단일판매ㆍ공급계약체결(자율공시),파미셀
2021-04-02,최대주주등소유주식변동신고서,파미셀
2021-03-24,정기주주총회결과,파미셀
2021-03-16,[기재정정]주주총회소집공고,파미셀
2021-03-16,[기재정정]의결권대리행사권유참고서류,파미셀
2021-03-16,사업보고서 (2020.12),파미셀
2021-03-16,감사보고서제출,파미셀
2021-02-26,투자판단관련주요경영사항,파미셀
2021-02-23,최대주주등소유주식변동신고서,파미셀
2021-02-23,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2021-02-23,주식등의대량보유상황보고서(일반),김현수
2021-02-08,주주총회소집결의,파미셀
2021-02-08,매출액또는손익구조30%(대규모법인은15%)이상변경,파미셀
2020-12-28,단일판매ㆍ공급계약체결,파미셀
2020-12-18,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-12-03,투자판단관련주요경영사항,파미셀
2020-11-20,최대주주등소유주식변동신고서,파미셀
2020-11-20,임원ㆍ주요주주특정증권등소유상황보고서,김성년
2020-11-20,주식등의대량보유상황보고서(일반),김현수
2020-11-20,임원ㆍ주요주주특정증권등소유상황보고서,정길수
2020-11-13,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-11-11,분기보고서 (2020.09),파미셀
2020-09-21,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-08-31,단일판매ㆍ공급계약체결,파미셀
2020-08-13,반기보고서 (2020.06),파미셀
2020-08-07,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-07-29,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-07-27,단일판매ㆍ공급계약체결,파미셀
2020-07-17,임원ㆍ주요주주특정증권등소유상황보고서,김현수
2020-07-17,주식등의대량보유상황보고서(일반),김현수
2020-07-17,최대주주등소유주식변동신고서,파미셀
2020-06-03,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-06-01,최대주주등소유주식변동신고서,파미셀
2020-05-19,단일판매ㆍ공급계약체결,파미셀
2020-05-13,분기보고서 (2020.03),파미셀
2020-04-29,최대주주등소유주식변동신고서,파미셀
2020-04-29,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-04-29,임원ㆍ주요주주특정증권등소유상황보고서,유병무
2020-04-29,임원ㆍ주요주주특정증권등소유상황보고서,이경호
2020-04-24,단일판매ㆍ공급계약체결(자율공시),파미셀
2020-04-16,최대주주등소유주식변동신고서,파미셀
2020-04-16,임원ㆍ주요주주특정증권등소유상황보고서,이경호
2020-03-31,최대주주등소유주식변동신고서,파미셀
2020-03-31,주식등의대량보유상황보고서(일반),김현수
2020-03-30,사업보고서 (2019.12),파미셀
2020-03-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파미셀
