날짜,공시_제목,공시자
2024-12-13,주주명부폐쇄기간또는기준일설정              ,하이즈항공
2024-11-14,분기보고서 (2024.09),하이즈항공
2024-08-14,반기보고서 (2024.06),하이즈항공
2024-05-14,분기보고서 (2024.03),하이즈항공
2024-04-24,주식등의대량보유상황보고서(일반),하상헌
2024-03-28,정기주주총회결과              ,하이즈항공
2024-03-25,주식등의대량보유상황보고서(일반),하상헌
2024-03-18,사업보고서 (2023.12),하이즈항공
2024-03-18,감사보고서제출              ,하이즈항공
2024-03-11,[기재정정]주주총회소집결의              ,하이즈항공
2024-03-05,주주총회소집공고,하이즈항공
2024-02-08,매출액또는손익구조30%(대규모법인은15%)이상변동              ,하이즈항공
2024-01-02,주식등의대량보유상황보고서(일반),하상헌
2024-01-02,임원ㆍ주요주주특정증권등소유상황보고서,김대연
2023-12-29,[기재정정]단일판매ㆍ공급계약체결,하이즈항공
2023-12-18,주식등의대량보유상황보고서(일반),하상헌
2023-12-14,주주명부폐쇄기간또는기준일설정,하이즈항공
2023-11-14,분기보고서 (2023.09),하이즈항공
2023-11-10,주식등의대량보유상황보고서(일반),하상헌
2023-10-10,단일판매ㆍ공급계약체결,하이즈항공
2023-09-26,주식등의대량보유상황보고서(일반),하상헌
2023-08-14,반기보고서 (2023.06),하이즈항공
2023-07-31,주식등의대량보유상황보고서(약식),시몬느자산운용
2023-07-31,전환사채(해외전환사채포함)발행후만기전사채취득,하이즈항공
2023-06-29,주식등의대량보유상황보고서(일반),하상헌
2023-05-15,분기보고서 (2023.03),하이즈항공
2023-03-28,주식등의대량보유상황보고서(일반),하상헌
2023-03-23,정기주주총회결과,하이즈항공
2023-03-15,감사보고서제출,하이즈항공
2023-03-15,사업보고서 (2022.12),하이즈항공
2023-03-09,[기재정정]주주총회소집공고,하이즈항공
2023-02-28,주주총회소집결의,하이즈항공
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,하이즈항공
2022-12-29,주식등의대량보유상황보고서(일반),하상헌
2022-12-15,주주명부폐쇄기간또는기준일설정,하이즈항공
2022-12-01,단일판매ㆍ공급계약체결,하이즈항공
2022-11-14,[기재정정]분기보고서 (2022.09),하이즈항공
2022-08-16,반기보고서 (2022.06),하이즈항공
2022-08-01,전환가액의조정,하이즈항공
2022-07-01,주식등의대량보유상황보고서(일반),하상헌
2022-05-24,주식등의대량보유상황보고서(약식),시몬느자산운용
2022-05-16,분기보고서 (2022.03),하이즈항공
2022-05-12,주식등의대량보유상황보고서(약식),시몬느자산운용
2022-05-09,교환청구권행사,하이즈항공
2022-05-03,전환청구권행사,하이즈항공
2022-05-03,교환청구권행사,하이즈항공
2022-04-25,주식등의대량보유상황보고서(일반),하상헌
2022-04-25,임원ㆍ주요주주특정증권등소유상황보고서,CHANG IAN H
2022-04-20,주식등의대량보유상황보고서(일반),하상헌
