날짜,공시_제목,공시자
2024-10-08,주식등의대량보유상황보고서(일반),이근용
2024-09-25,주식등의대량보유상황보고서(일반),이근용
2024-09-13,주식등의대량보유상황보고서(일반),이근용
2024-08-21,주식등의대량보유상황보고서(일반),이근용
2024-08-13,반기보고서 (2024.06),리메드
2024-08-06,주식등의대량보유상황보고서(일반),이근용
2024-06-27,임시주주총회결과              ,리메드
2024-06-25,주식등의대량보유상황보고서(일반),이근용
2024-06-21,주식등의대량보유상황보고서(일반),이근용
2024-06-12,주주총회소집공고,리메드
2024-06-12,[기재정정]주주총회소집결의              (임시주주총회),리메드
2024-06-05,주식등의대량보유상황보고서(일반),이근용
2024-05-16,분기보고서 (2024.03),리메드
2024-05-16,[첨부정정]사업보고서 (2023.12),리메드
2024-05-14,주주명부폐쇄기간또는기준일설정              ,리메드
2024-04-18,불성실공시법인미지정              (지정유예),코스닥시장본부
2024-04-01,불성실공시법인지정예고              (공시변경),코스닥시장본부
2024-03-28,정기주주총회결과              ,리메드
2024-03-26,주식등의대량보유상황보고서(일반),이근용
2024-03-20,감사보고서제출              ,리메드
2024-03-14,[기재정정]주주총회소집공고,리메드
2024-03-14,[기재정정]주요사항보고서(유형자산양도결정),리메드
2024-03-14,의결권대리행사권유참고서류,리메드
2024-03-13,불성실공시법인미지정              (공시불이행),코스닥시장본부
2024-03-12,주주총회소집결의              ,리메드
2024-03-06,주식등의대량보유상황보고서(일반),이근용
2024-03-04,[기재정정]단일판매ㆍ공급계약체결              ,리메드
2024-02-29,주식등의대량보유상황보고서(약식),삼성이노베이티브신기술사업투자조합제1호
2024-02-28,증권발행결과(자율공시)              ,리메드
2024-02-28,불성실공시법인지정예고              (공시불이행),코스닥시장본부
2024-02-27,매출액또는손익구조30%(대규모법인은15%)이상변동              ,리메드
2024-02-26,주요사항보고서(전환사채권발행결정),리메드
2024-02-22,주식등의대량보유상황보고서(일반),이근용
2023-12-28,주식등의대량보유상황보고서(일반),이근용
2023-12-27,주식등의대량보유상황보고서(일반),이근용
2023-12-27,주식등의대량보유상황보고서(일반),키움프라이빗에쿼티에스테틱사모투자
2023-12-27,전환사채(해외전환사채포함)발행후만기전사채취득,리메드
2023-12-27,단기차입금증가결정,리메드
2023-12-22,주권매매거래정지해제(액면분할 주권 변경상장),코스닥시장본부
2023-12-15,주주명부폐쇄기간또는기준일설정,리메드
2023-12-12,[기재정정]단일판매ㆍ공급계약체결(자율공시),리메드
2023-12-07,주식등의대량보유상황보고서(일반),이근용
2023-12-05,"[기재정정]주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",코스닥시장본부
2023-12-05,[기재정정]주식분할결정,리메드
2023-12-04,주식등의대량보유상황보고서(일반),이근용
2023-11-24,임시주주총회결과,리메드
2023-11-14,분기보고서 (2023.09),리메드
2023-11-10,대표집행임원변경,리메드
2023-11-10,[기재정정]주주총회소집공고,리메드
2023-11-09,주식등의대량보유상황보고서(일반),이근용
2023-10-11,주주총회소집결의(임시주주총회),리메드
2023-10-11,주주명부폐쇄기간또는기준일설정,리메드
2023-10-11,주식등의대량보유상황보고서(일반),이근용
2023-09-27,주식등의대량보유상황보고서(일반),이근용
2023-09-25,주식등의대량보유상황보고서(일반),키움프라이빗에쿼티에스테틱사모투자
2023-09-25,전환사채(해외전환사채포함)발행후만기전사채취득,리메드
2023-09-05,주식등의대량보유상황보고서(일반),이근용
2023-08-28,주식등의대량보유상황보고서(일반),이근용
2023-08-14,반기보고서 (2023.06),리메드
2023-08-11,주식등의대량보유상황보고서(일반),이근용
2023-07-14,주식등의대량보유상황보고서(일반),이근용
2023-07-12,[기재정정]분기보고서 (2023.03),리메드
2023-07-12,[기재정정]사업보고서 (2022.12),리메드
2023-06-30,주식등의대량보유상황보고서(일반),이근용
2023-06-09,주식등의대량보유상황보고서(일반),이근용
2023-06-02,주식등의대량보유상황보고서(일반),이근용
2023-04-04,주식등의대량보유상황보고서(일반),이근용
2023-03-29,정기주주총회결과,리메드
2023-03-17,감사보고서제출,리메드
2023-03-14,주주총회소집공고,리메드
2023-03-07,주식등의대량보유상황보고서(일반),이근용
2023-03-02,주식등의대량보유상황보고서(일반),이근용
2023-02-28,주주총회소집결의,리메드
2023-02-08,매출액또는손익구조30%(대규모법인은15%)이상변동,리메드
2023-01-20,주식등의대량보유상황보고서(일반),이근용
2023-01-03,주식등의대량보유상황보고서(일반),이근용
2022-12-14,대표집행임원변경,리메드
2022-12-14,주주명부폐쇄기간또는기준일설정,리메드
2022-12-06,주식등의대량보유상황보고서(일반),이근용
2022-11-11,분기보고서 (2022.09),리메드
2022-10-19,주식등의대량보유상황보고서(일반),이근용
2022-09-30,주식등의대량보유상황보고서(일반),이근용
2022-09-07,주식등의대량보유상황보고서(일반),이근용
2022-08-12,반기보고서 (2022.06),리메드
2022-07-22,주식등의대량보유상황보고서(일반),이근용
2022-06-28,[기재정정]신규시설투자등,리메드
