날짜,공시_제목,공시자
2024-11-11,분기보고서 (2024.09),SK증권제9호스팩
2024-08-09,반기보고서 (2024.06),SK증권제9호스팩
2024-08-06,주식등의대량보유상황보고서(약식),하우자산운용
2024-07-18,기업인수목적회사의예치ㆍ신탁계약내용변경              ,SK증권제9호스팩
2024-05-13,분기보고서 (2024.03),SK증권제9호스팩
2024-03-28,정기주주총회결과              ,SK증권제9호스팩
2024-03-12,의결권대리행사권유참고서류,SK증권제9호스팩
2024-03-12,주주총회소집공고,SK증권제9호스팩
2024-03-11,사업보고서 (2023.12),SK증권제9호스팩
2024-03-11,감사보고서제출              ,SK증권제9호스팩
2024-03-07,주주총회소집결의              ,SK증권제9호스팩
2023-12-14,주주명부폐쇄기간또는기준일설정,SK증권제9호스팩
2023-11-14,임시주주총회결과,SK증권제9호스팩
2023-11-10,분기보고서 (2023.09),SK증권제9호스팩
2023-10-30,의결권대리행사권유참고서류,SK증권제9호스팩
2023-10-30,주주총회소집공고,SK증권제9호스팩
2023-10-05,사외이사의선임ㆍ해임또는중도퇴임에관한신고,SK증권제9호스팩
2023-10-05,기업인수목적회사의임원사임,SK증권제9호스팩
2023-10-05,기업인수목적회사의임원사임,SK증권제9호스팩
2023-10-05,기업인수목적회사의임원선임결정,SK증권제9호스팩
2023-10-05,주주명부폐쇄기간또는기준일설정,SK증권제9호스팩
2023-10-05,주주총회소집결의(임시주주총회),SK증권제9호스팩
2023-07-21,주식등의대량보유상황보고서(일반),SK증권
2023-07-21,주식등의대량보유상황보고서(약식),서울아이알네트워크
2023-07-17,[기재정정]증권발행실적보고서,SK증권제9호스팩
2023-07-10,[기재정정]투자설명서,SK증권제9호스팩
2023-07-10,[발행조건확정]증권신고서(지분증권),SK증권제9호스팩
