날짜,공시_제목,공시자
2024-07-03,임원ㆍ주요주주특정증권등소유상황보고서,노성일
2024-06-19,[기재정정]주식등의대량보유상황보고서(일반),KayneHoldingsL.P.
2024-05-14,분기보고서 (2024.03),메지온
2024-04-23,주식등의대량보유상황보고서(일반),박동현
2024-04-23,임원ㆍ주요주주특정증권등소유상황보고서,최범진
2024-04-08,[첨부추가]투자판단관련주요경영사항(임상시험계획변경승인)              (폰탄환자치료제 유데나필의 임상3상(추가 임상) 임상시험 계획 변경승인),메지온
2024-03-26,정기주주총회결과              ,메지온
2024-03-19,[기재정정]감사보고서제출              ,메지온
2024-03-19,임원ㆍ주요주주특정증권등소유상황보고서,노성일
2024-03-18,사업보고서 (2023.12),메지온
2024-03-11,주주총회소집공고,메지온
2024-03-11,주주총회소집결의              ,메지온
2024-02-22,매출액또는손익구조30%(대규모법인은15%)이상변동              ,메지온
2024-01-05,주식매수선택권부여에관한신고,메지온
2023-12-28,임원ㆍ주요주주특정증권등소유상황보고서,Kim Jae Hyung
2023-12-28,임원ㆍ주요주주특정증권등소유상황보고서,박동현
2023-12-28,주식등의대량보유상황보고서(일반),박동현
2023-12-22,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,박동현
2023-12-22,주식등의대량보유상황보고서(일반),박동현
2023-12-20,임시주주총회결과,메지온
2023-12-15,주주명부폐쇄기간또는기준일설정,메지온
2023-12-05,주주총회소집공고,메지온
2023-11-14,분기보고서 (2023.09),메지온
2023-10-26,[기재정정]주주총회소집결의(임시주주총회),메지온
2023-10-13,임원ㆍ주요주주특정증권등소유상황보고서,노성일
2023-09-26,투자판단관련주요경영사항(임상시험계획변경승인신청)(폰탄환자치료제 유데나필의 임상3상(추가 임상) 임상시험 계획 변경승인 신청),메지온
2023-09-20,주주명부폐쇄기간또는기준일설정,메지온
2023-09-20,[기재정정]금전대여결정,메지온
2023-08-11,반기보고서 (2023.06),메지온
2023-06-20,증권발행결과(자율공시),메지온
2023-06-14,임원ㆍ주요주주특정증권등소유상황보고서,노성일
2023-06-12,[기재정정]주요사항보고서(유상증자결정),메지온
2023-05-31,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,메지온
2023-05-15,분기보고서 (2023.03),메지온
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,박동현
2023-05-04,주식등의대량보유상황보고서(일반),박동현
2023-03-31,정기주주총회결과,메지온
2023-03-27,[기재정정]감사보고서제출,메지온
2023-03-23,사업보고서 (2022.12),메지온
2023-03-21,[기재정정]주주총회소집공고,메지온
2023-03-21,[기재정정]주주총회소집결의,메지온
2023-03-21,투자판단관련주요경영사항(폰탄환자치료제 유데나필의 임상3상(추가 임상) 임상시험계획 승인),메지온
2023-03-16,주주총회집중일개최사유신고,메지온
2023-03-16,매출액또는손익구조30%(대규모법인은15%)이상변동,메지온
2023-02-22,[기재정정]주식매수선택권부여에관한신고,메지온
2023-02-22,[기재정정]주식매수선택권부여에관한신고,메지온
2023-02-22,[기재정정]주식매수선택권부여에관한신고,메지온
2023-02-21,[기재정정]투자판단관련주요경영사항(폰탄환자치료제 유데나필의 임상3상(추가 임상) 임상시험계획 신청),메지온
2022-12-15,주주명부폐쇄기간또는기준일설정,메지온
2022-11-11,분기보고서 (2022.09),메지온
2022-08-12,반기보고서 (2022.06),메지온
2022-07-11,사외이사의선임ㆍ해임또는중도퇴임에관한신고,메지온
2022-07-01,임원ㆍ주요주주특정증권등소유상황보고서,박동현
2022-07-01,임원ㆍ주요주주특정증권등소유상황보고서,CCEINVESTMENTINC.
2022-07-01,임원ㆍ주요주주특정증권등소유상황보고서,노성일
2022-07-01,임원ㆍ주요주주특정증권등소유상황보고서,임진수
2022-07-01,임원ㆍ주요주주특정증권등소유상황보고서,곽영국
2022-05-11,분기보고서 (2022.03),메지온
2022-04-04,임원ㆍ주요주주특정증권등소유상황보고서,곽영국
2022-04-04,권리락(무상증자),코스닥시장본부
2022-03-31,정기주주총회결과,메지온
2022-03-28,[기재정정]주요사항보고서(무상증자결정),메지온
2022-03-25,투자판단관련주요경영사항(유데나필 신약허가신청(NDA) 철회),메지온
2022-03-23,사업보고서 (2021.12),메지온
2022-03-23,감사보고서제출,메지온
2022-03-22,주권매매거래정지(무상증자),코스닥시장본부
2022-03-21,기업설명회(IR)개최,메지온
2022-03-16,주주총회소집공고,메지온
2022-03-16,주주총회집중일개최사유신고,메지온
2022-03-16,주주총회소집결의,메지온
2022-03-14,임원ㆍ주요주주특정증권등소유상황보고서,박동현
2022-03-14,임원ㆍ주요주주특정증권등소유상황보고서,노성일
2022-03-11,임원ㆍ주요주주특정증권등소유상황보고서,Ridwan Shabsigh
2022-02-18,매출액또는손익구조30%(대규모법인은15%)이상변동,메지온
2022-01-06,임원ㆍ주요주주특정증권등소유상황보고서,박동현
2021-12-14,주주명부폐쇄기간또는기준일설정,메지온
2021-12-13,임원ㆍ주요주주특정증권등소유상황보고서,James L. Yeager
2021-11-16,증권발행결과(자율공시),메지온
2021-11-15,[기재정정]주요사항보고서(전환사채권발행결정),메지온
2021-11-11,분기보고서 (2021.09),메지온
2021-10-21,[기재정정]사업보고서 (2020.12),메지온
2021-08-17,반기보고서 (2021.06),메지온
2021-08-02,임원ㆍ주요주주특정증권등소유상황보고서,Ridwan Shabsigh
2021-08-02,임원ㆍ주요주주특정증권등소유상황보고서,송윤택
2021-06-10,[첨부추가]기업설명회(IR)개최,메지온
2021-05-26,투자판단관련주요경영사항(유데나필(Udenafil) 신약허가신청(NDA) Acceptance (Filing) 완료),메지온
2021-05-17,분기보고서 (2021.03),메지온
2021-04-21,기업설명회(IR)개최,메지온
2021-03-31,정기주주총회결과,메지온
2021-03-31,주식매수선택권부여에관한신고,메지온
2021-03-29,[기재정정]투자판단관련주요경영사항(유데나필(Udenafil) 신약허가신청(NDA)),메지온
2021-03-23,감사보고서제출,메지온
2021-03-19,[기재정정]주주총회소집공고,메지온
2021-03-16,주주총회집중일개최사유신고,메지온
2021-03-16,주주총회소집결의,메지온
2021-02-16,매출액또는손익구조30%(대규모법인은15%)이상변동,메지온
2020-12-31,임원ㆍ주요주주특정증권등소유상황보고서,임진수
2020-12-14,주주명부폐쇄기간또는기준일설정,메지온
2020-12-07,단일판매ㆍ공급계약체결,메지온
2020-11-27,기타경영사항(자율공시)(제 2회차 사모신주인수권부사채 취득 후 재매각),메지온
2020-11-16,분기보고서 (2020.09),메지온
2020-11-05,기타경영사항(자율공시)(제2회차 사모신주인수권부사채 취득 후 일부 재매각),메지온
2020-08-31,임원ㆍ주요주주특정증권등소유상황보고서,박동현
2020-08-14,반기보고서 (2020.06),메지온
2020-08-14,본점소재지변경,메지온
2020-07-01,임원ㆍ주요주주특정증권등소유상황보고서,백재승
2020-05-15,분기보고서 (2020.03),메지온
2020-05-07,주식매수선택권부여에관한신고,메지온
