날짜,공시_제목,공시자
2024-05-09,[기재정정]소송등의판결ㆍ결정(일정금액이상의청구)              ,이오플로우
2024-05-08,투자판단관련주요경영사항              ,이오플로우
2024-04-22,주식등의대량보유상황보고서(일반),KIMJESSEJAEJIN
2024-03-27,정기주주총회결과              (제13기),이오플로우
2024-03-19,사업보고서 (2023.12),이오플로우
2024-03-19,감사보고서제출              ,이오플로우
2024-03-13,주식매수선택권부여에관한신고,이오플로우
2024-03-13,[첨부정정]의결권대리행사권유참고서류,이오플로우
2024-03-12,주주총회소집공고,이오플로우
2024-03-12,[첨부정정]주주총회소집결의              ,이오플로우
2024-02-27,매출액또는손익구조30%(대규모법인은15%)이상변동              ,이오플로우
2024-02-16,주식등의대량보유상황보고서(약식),타이거자산운용투자일임
2024-02-08,증권발행결과(자율공시)              ,이오플로우
2024-02-08,[기재정정]주요사항보고서(전환사채권발행결정),이오플로우
2024-01-09,주식등의대량보유상황보고서(약식),MORGANSTANLEY&COINTLPLC
2023-12-15,주주명부폐쇄기간또는기준일설정,이오플로우
2023-12-13,임원ㆍ주요주주특정증권등소유상황보고서,KIMJESSEJAEJIN
2023-12-13,주식등의대량보유상황보고서(일반),KIMJESSEJAEJIN
2023-12-12,주식등의대량보유상황보고서(일반),메드트로닉코리아홀딩스
2023-12-08,주식등의대량보유상황보고서(일반),KIMJESSEJAEJIN
2023-12-08,주식등의대량보유상황보고서(약식),MORGANSTANLEY&COINTLPLC
2023-12-07,최대주주변경을수반하는주식양수도계약해제ㆍ취소등,이오플로우
2023-12-07,기타주요경영사항(유상증자(제3자배정) 철회),이오플로우
2023-12-07,[기재정정]주요사항보고서(유상증자결정),이오플로우
2023-11-30,"전환사채(해외전환사채포함)발행후만기전사채취득(제1, 2회차)",이오플로우
2023-11-27,전환가액의조정(제2회차),이오플로우
2023-11-23,임원ㆍ주요주주특정증권등소유상황보고서,KIMJESSEJAEJIN
2023-11-23,주식등의대량보유상황보고서(일반),KIMJESSEJAEJIN
2023-11-22,[기재정정]주식등의대량보유상황보고서(약식),UBSAG
2023-11-15,임시주주총회결과,이오플로우
2023-11-15,기타시장안내(상장적격성 실질심사 대상 제외 결정),코스닥시장본부
2023-11-15,주권매매거래정지해제(상장적격성 실질심사 대상 제외 결정),코스닥시장본부
2023-11-14,분기보고서 (2023.09),이오플로우
2023-11-14,[기재정정]반기보고서 (2023.06),이오플로우
2023-11-08,주식등의대량보유상황보고서(약식),MORGANSTANLEY&COINTLPLC
2023-11-07,주식등의대량보유상황보고서(일반),KIMJESSEJAEJIN
2023-11-01,기타시장안내(실질심사 대상여부 결정을 위한 조사기간 연장 안내),코스닥시장본부
2023-11-01,의결권대리행사권유참고서류,이오플로우
2023-10-31,주주총회소집공고,이오플로우
2023-10-31,[기재정정]주주총회소집결의(임시주주총회),이오플로우
