날짜,공시_제목,공시자
2024-05-07,주식등의대량보유상황보고서(일반),이제훈
2024-05-07,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,파버나인
2024-03-28,정기주주총회결과              ,파버나인
2024-03-20,사업보고서 (2023.12),파버나인
2024-03-20,감사보고서제출              ,파버나인
2024-03-18,주식등의대량보유상황보고서(일반),이제훈
2024-03-13,주주총회소집공고,파버나인
2024-03-13,주주총회소집결의              ,파버나인
2024-03-13,전환사채(해외전환사채포함)발행후만기전사채취득              ,파버나인
2024-03-12,주요사항보고서(자기주식취득신탁계약체결결정),파버나인
2024-03-05,주식등의대량보유상황보고서(일반),이제훈
2024-02-22,주식등의대량보유상황보고서(일반),이제훈
2024-02-19,매출액또는손익구조30%(대규모법인은15%)이상변동              ,파버나인
2024-02-19,현금ㆍ현물배당결정              ,파버나인
2024-02-15,주식등의대량보유상황보고서(약식),포커스자산운용
2024-02-14,주식등의대량보유상황보고서(약식),수성자산운용
2024-02-14,증권발행결과(자율공시)              ,파버나인
2024-02-07,주요사항보고서(전환사채권발행결정),파버나인
2024-02-05,주식등의대량보유상황보고서(일반),이제훈
2024-01-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-12-21,[연장결정]주요사항보고서(자기주식취득신탁계약체결결정),파버나인
2023-12-20,주식등의대량보유상황보고서(약식),라이노스자산운용
2023-12-18,주식등의대량보유상황보고서(일반),이제훈
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,파버나인
2023-12-13,전환가액의조정,파버나인
2023-12-13,전환사채(해외전환사채포함)발행후만기전사채취득,파버나인
2023-12-12,주주명부폐쇄기간또는기준일설정,파버나인
2023-11-30,주식등의대량보유상황보고서(일반),이제훈
2023-11-10,분기보고서 (2023.09),파버나인
2023-11-03,주식등의대량보유상황보고서(일반),이제훈
2023-09-19,주식등의대량보유상황보고서(약식),라이노스자산운용
2023-09-18,주식등의대량보유상황보고서(일반),이제훈
2023-09-13,전환사채(해외전환사채포함)발행후만기전사채취득,파버나인
2023-09-01,주식등의대량보유상황보고서(약식),엔에이치헤지자산운용
2023-09-01,주식등의대량보유상황보고서(일반),이제훈
2023-08-31,주식등의대량보유상황보고서(약식),라이노스자산운용
2023-08-14,주식등의대량보유상황보고서(약식),엔에이치헤지자산운용
2023-08-14,반기보고서 (2023.06),파버나인
2023-08-07,주식등의대량보유상황보고서(일반),이제훈
2023-06-05,주식등의대량보유상황보고서(일반),이제훈
2023-06-02,신탁계약해지결과보고서,파버나인
2023-05-12,분기보고서 (2023.03),파버나인
2023-04-28,소속부변경,코스닥시장본부
2023-03-30,[기재정정]정기주주총회결과,파버나인
2023-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파버나인
