날짜,공시_제목,공시자
2024-05-16,분기보고서 (2024.03),조일알미늄
2024-03-22,[기재정정]감사보고서제출              ,조일알미늄
2024-03-22,정기주주총회결과              ,조일알미늄
2024-03-14,사업보고서 (2023.12),조일알미늄
2024-03-07,주주총회소집공고,조일알미늄
2024-03-07,주주총회소집결의              ,조일알미늄
2024-03-07,주주총회집중일개최사유신고              ,조일알미늄
2024-02-08,매출액또는손익구조30%(대규모법인은15%)이상변경              ,조일알미늄
2023-11-14,분기보고서 (2023.09),조일알미늄
2023-10-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-08-14,반기보고서 (2023.06),조일알미늄
2023-08-10,주식등의대량보유상황보고서(약식),알루미너스
2023-08-10,유상증자또는주식관련사채등의발행결과(자율공시),조일알미늄
2023-07-20,주요사항보고서(신주인수권부사채권발행결정),조일알미늄
2023-05-15,분기보고서 (2023.03),조일알미늄
2023-04-10,주식등의대량보유상황보고서(약식),한국증권금융
2023-03-24,정기주주총회결과,조일알미늄
2023-03-16,사업보고서 (2022.12),조일알미늄
2023-03-16,감사보고서제출,조일알미늄
2023-03-09,주주총회소집공고,조일알미늄
2023-03-09,주주총회집중일개최사유신고,조일알미늄
2023-03-09,주주총회소집결의,조일알미늄
2022-12-12,[기재정정]단일판매ㆍ공급계약체결,조일알미늄
2022-11-14,분기보고서 (2022.09),조일알미늄
2022-08-16,반기보고서 (2022.06),조일알미늄
2022-07-14,주식등의대량보유상황보고서(일반),이영호
2022-05-12,분기보고서 (2022.03),조일알미늄
2022-03-29,최대주주등소유주식변동신고서,조일알미늄
2022-03-29,임원ㆍ주요주주특정증권등소유상황보고서,변수봉
2022-03-29,주식등의대량보유상황보고서(일반),이영호
2022-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,조일알미늄
2022-03-25,정기주주총회결과,조일알미늄
2022-03-25,대표이사(대표집행임원)변경(안내공시),조일알미늄
2022-03-18,[기재정정]사업보고서 (2021.12),조일알미늄
2022-03-17,감사보고서제출,조일알미늄
2022-03-10,주주총회소집공고,조일알미늄
2022-03-02,주주총회집중일개최사유신고,조일알미늄
2022-03-02,주주총회소집결의,조일알미늄
2022-02-10,매출액또는손익구조30%(대규모법인은15%)이상변경,조일알미늄
2022-02-10,기타경영사항(자율공시),조일알미늄
2022-01-05,단일판매ㆍ공급계약체결,조일알미늄
2021-12-21,임원ㆍ주요주주특정증권등소유상황보고서,이영호
2021-12-21,주식등의대량보유상황보고서(일반),이영호
2021-12-21,임원ㆍ주요주주특정증권등소유상황보고서,변수봉
2021-12-21,임원ㆍ주요주주특정증권등소유상황보고서,조광
2021-12-17,[기재정정]증권발행실적보고서,조일알미늄
2021-12-16,유상증자또는주식관련사채등의청약결과(자율공시),조일알미늄
2021-12-13,유상증자또는주식관련사채등의청약결과(자율공시),조일알미늄
2021-12-07,[기재정정]주요사항보고서(유상증자결정),조일알미늄
2021-12-07,[기재정정]투자설명서,조일알미늄
2021-12-07,[발행조건확정]증권신고서(지분증권),조일알미늄
2021-12-07,유상증자신주발행가액(안내공시),조일알미늄
2021-11-12,분기보고서 (2021.09),조일알미늄
2021-11-04,유상증자신주발행가액(안내공시),조일알미늄
2021-08-30,주식등의대량보유상황보고서(약식),최정수
2021-08-17,반기보고서 (2021.06),조일알미늄
2021-08-17,[기재정정]주식등의대량보유상황보고서(약식),최정수
2021-07-12,신규시설투자등,조일알미늄
2021-05-14,분기보고서 (2021.03),조일알미늄
2021-04-27,주식등의대량보유상황보고서(약식),에이원자산운용
2021-03-26,정기주주총회결과,조일알미늄
2021-03-18,감사보고서제출,조일알미늄
2021-03-18,사업보고서 (2020.12),조일알미늄
2021-03-11,주주총회소집공고,조일알미늄
2021-03-11,주주총회소집결의,조일알미늄
2021-03-11,주주총회집중일개최사유신고,조일알미늄
2021-02-24,주식등의대량보유상황보고서(약식),수성자산운용
2021-02-10,주식등의대량보유상황보고서(약식),신한투자증권
2021-02-10,매출액또는손익구조30%(대규모법인은15%)이상변경,조일알미늄
2021-01-06,주식등의대량보유상황보고서(약식),수성자산운용
2020-11-16,분기보고서 (2020.09),조일알미늄
2020-08-14,반기보고서 (2020.06),조일알미늄
2020-05-15,분기보고서 (2020.03),조일알미늄
2020-04-01,주식등의대량보유상황보고서(약식),최정수
2020-03-30,사업보고서 (2019.12),조일알미늄
2020-03-27,유상증자또는주식관련사채등의발행결과(자율공시),조일알미늄
2020-03-27,주식등의대량보유상황보고서(약식),신한투자증권
2020-03-27,임원ㆍ주요주주특정증권등소유상황보고서,조광
2020-03-27,임원ㆍ주요주주특정증권등소유상황보고서,이재섭
2020-03-26,주요사항보고서(전환사채권발행결정),조일알미늄
2020-03-26,주식등의대량보유상황보고서(약식),수성자산운용
2020-03-20,정기주주총회결과,조일알미늄
2020-03-20,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),조일알미늄
2020-03-12,감사보고서제출,조일알미늄
2020-03-04,주주총회소집공고,조일알미늄
2020-03-04,주주총회집중일개최사유신고,조일알미늄
2020-03-04,주주총회소집결의,조일알미늄
2020-02-28,대표이사(대표집행임원)변경(안내공시),조일알미늄
2020-02-03,매출액또는손익구조30%(대규모법인은15%)이상변경,조일알미늄
2020-01-06,주식등의대량보유상황보고서(약식),수성자산운용
2020-01-02,주식등의대량보유상황보고서(약식),포커스자산운용
2019-12-24,주식등의대량보유상황보고서(약식),포커스자산운용
2019-12-23,주식등의대량보유상황보고서(약식),에이원자산운용
2019-12-23,주식등의대량보유상황보고서(약식),수성자산운용
2019-12-20,[기재정정]주요사항보고서(전환사채권발행결정),조일알미늄
2019-12-20,유상증자또는주식관련사채등의발행결과(자율공시),조일알미늄
2019-11-14,분기보고서 (2019.09),조일알미늄
2019-09-30,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),조일알미늄
2019-08-14,반기보고서 (2019.06),조일알미늄
2019-05-15,분기보고서 (2019.03),조일알미늄
2019-04-01,사업보고서 (2018.12),조일알미늄
2019-03-15,사외이사의선임ㆍ해임또는중도퇴임에관한신고,조일알미늄
2019-03-15,사외이사의선임ㆍ해임또는중도퇴임에관한신고,조일알미늄
2019-03-15,사외이사의선임ㆍ해임또는중도퇴임에관한신고,조일알미늄
2019-03-15,정기주주총회결과,조일알미늄
2019-03-07,감사보고서제출,조일알미늄
2019-02-27,주주총회소집결의,조일알미늄
2019-02-27,주주총회소집공고,조일알미늄
2019-01-31,매출액또는손익구조30%(대규모법인은15%)이상변경,조일알미늄
