날짜,공시_제목,공시자
2024-11-14,분기보고서 (2024.09),링크제니시스
2024-08-12,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-08-12,주식등의대량보유상황보고서(일반),아이디스파워텔
2024-08-12,반기보고서 (2024.06),링크제니시스
2024-08-01,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-07-24,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-07-17,단일판매ㆍ공급계약체결(자율공시)              ,링크제니시스
2024-07-12,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-07-02,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-06-21,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-06-17,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-06-05,주식등의대량보유상황보고서(일반),아이디스파워텔
2024-06-05,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-06-03,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-05-23,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-05-14,타법인주식및출자증권취득결정(자율공시)              ,링크제니시스
2024-05-10,분기보고서 (2024.03),링크제니시스
2024-04-30,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-04-30,주식등의대량보유상황보고서(일반),아이디스파워텔
2024-03-21,[첨부추가]정기주주총회결과              ,링크제니시스
2024-03-13,사업보고서 (2023.12),링크제니시스
2024-03-13,감사보고서제출              ,링크제니시스
2024-03-06,의결권대리행사권유참고서류,링크제니시스
2024-03-06,주주총회소집공고,링크제니시스
2024-03-06,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              ,링크제니시스
2024-02-28,주주총회소집결의              ,링크제니시스
2024-02-15,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-01-26,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2024-01-04,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2023-12-13,주주명부폐쇄기간또는기준일설정,링크제니시스
2023-11-14,분기보고서 (2023.09),링크제니시스
2023-08-17,기업설명회(IR)개최,링크제니시스
2023-08-11,반기보고서 (2023.06),링크제니시스
2023-08-02,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2023-07-19,단일판매ㆍ공급계약체결(자율공시),링크제니시스
2023-05-15,분기보고서 (2023.03),링크제니시스
2023-03-30,임원ㆍ주요주주특정증권등소유상황보고서,아이디스파워텔
2023-03-30,주식등의대량보유상황보고서(일반),아이디스파워텔
2023-03-30,임원ㆍ주요주주특정증권등소유상황보고서,백인혁
2023-03-30,임원ㆍ주요주주특정증권등소유상황보고서,정성우
2023-03-30,주식등의대량보유상황보고서(일반),정성우
2023-03-23,최대주주변경,링크제니시스
2023-03-23,정기주주총회결과,링크제니시스
2023-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,링크제니시스
2023-03-15,사업보고서 (2022.12),링크제니시스
2023-03-15,감사보고서제출,링크제니시스
2023-03-09,주식등의대량보유상황보고서(일반),정성우
2023-03-09,임원ㆍ주요주주특정증권등소유상황보고서,김병희
2023-03-08,의결권대리행사권유참고서류,링크제니시스
2023-03-08,주주총회소집공고,링크제니시스
2023-03-02,주주총회소집결의,링크제니시스
2023-02-28,주식등의대량보유상황보고서(일반),정성우
2023-02-28,주식등의대량보유상황보고서(일반),아이디스파워텔
2023-02-21,최대주주변경을수반하는주식양수도계약체결,링크제니시스
2023-02-06,매출액또는손익구조30%(대규모법인은15%)이상변동,링크제니시스
2023-01-09,주식등의대량보유상황보고서(일반),정성우
2022-12-13,주주명부폐쇄기간또는기준일설정,링크제니시스
2022-11-14,분기보고서 (2022.09),링크제니시스
2022-08-16,반기보고서 (2022.06),링크제니시스
2022-05-12,분기보고서 (2022.03),링크제니시스
2022-04-21,[기재정정]자기주식처분결과보고서,링크제니시스
2022-04-21,[기재정정]주요사항보고서(자기주식처분결정),링크제니시스
2022-04-07,단일판매ㆍ공급계약체결,링크제니시스
2022-03-29,정기주주총회결과,링크제니시스
2022-03-21,사업보고서 (2021.12),링크제니시스
2022-03-21,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,링크제니시스
2022-03-21,감사보고서제출,링크제니시스
2022-03-15,[기재정정]의결권대리행사권유참고서류,링크제니시스
2022-03-15,[기재정정]주주총회소집공고,링크제니시스
2022-03-02,주주총회소집결의,링크제니시스
2021-12-13,주주명부폐쇄기간또는기준일설정,링크제니시스
2021-11-15,분기보고서 (2021.09),링크제니시스
2021-08-12,반기보고서 (2021.06),링크제니시스
2021-08-03,기업설명회(IR)개최,링크제니시스
2021-07-01,임원ㆍ주요주주특정증권등소유상황보고서,인터베스트
2021-07-01,주식등의대량보유상황보고서(약식),인터베스트
2021-06-24,기타경영사항(자율공시)(전환우선주의 보통주 전환청구),링크제니시스
2021-05-12,분기보고서 (2021.03),링크제니시스
2021-04-20,주식등의대량보유상황보고서(일반),정성우
2021-04-07,[첨부추가]단일판매ㆍ공급계약체결,링크제니시스
2021-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,링크제니시스
2021-03-29,정기주주총회결과,링크제니시스
2021-03-19,사업보고서 (2020.12),링크제니시스
2021-03-16,신탁계약해지결과보고서,링크제니시스
2021-03-11,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,링크제니시스
2021-03-11,감사보고서제출,링크제니시스
2021-03-09,주주총회소집공고,링크제니시스
2021-03-09,의결권대리행사권유참고서류,링크제니시스
2021-03-02,주주총회소집결의,링크제니시스
2021-02-10,임원ㆍ주요주주특정증권등소유상황보고서,김진혁
2021-02-10,임원ㆍ주요주주특정증권등소유상황보고서,백인혁
2021-02-10,주식등의대량보유상황보고서(일반),정성우
2020-12-15,주주명부폐쇄기간또는기준일설정,링크제니시스
2020-11-10,분기보고서 (2020.09),링크제니시스
2020-10-20,주식등의대량보유상황보고서(일반),정성우
2020-10-05,주식등의대량보유상황보고서(일반),정성우
2020-08-13,반기보고서 (2020.06),링크제니시스
2020-07-20,주식등의대량보유상황보고서(일반),정성우
2020-06-29,주식등의대량보유상황보고서(일반),정성우
2020-06-15,신탁계약에의한취득상황보고서,링크제니시스
2020-05-13,분기보고서 (2020.03),링크제니시스
2020-05-08,사외이사의선임ㆍ해임또는중도퇴임에관한신고,링크제니시스
2020-05-07,영업(잠정)실적(공정공시),링크제니시스
2020-05-07,연결재무제표기준영업(잠정)실적(공정공시),링크제니시스
2020-04-20,주식등의대량보유상황보고서(일반),정성우
2020-03-30,사업보고서 (2019.12),링크제니시스
2020-03-27,주식등의대량보유상황보고서(일반),정성우
2020-03-24,주식등의대량보유상황보고서(일반),정성우
2020-03-23,정기주주총회결과,링크제니시스
2020-03-17,[첨부정정]주요사항보고서(자기주식취득신탁계약체결결정),링크제니시스
2020-03-11,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,링크제니시스
2020-03-11,감사보고서제출,링크제니시스
2020-03-06,주주총회소집공고,링크제니시스
2020-03-04,[첨부추가]단일판매ㆍ공급계약체결,링크제니시스
2020-03-03,의결권대리행사권유참고서류,링크제니시스
2020-02-21,주주총회소집결의,링크제니시스
2020-01-10,주식등의대량보유상황보고서(약식),한국증권금융
2019-12-11,주주명부폐쇄기간또는기준일설정,링크제니시스
2019-11-28,분기보고서 (2019.09),링크제니시스
2019-11-22,기업설명회(IR)개최,링크제니시스
2019-11-07,주식등의대량보유상황보고서(일반),정성우
2019-10-24,임원ㆍ주요주주특정증권등소유상황보고서,김진혁
2019-10-10,주식등의대량보유상황보고서(약식),한국증권금융
2019-09-19,신탁계약해지결과보고서,링크제니시스
2019-09-18,주요사항보고서(자기주식취득신탁계약해지결정),링크제니시스
2019-08-27,반기보고서 (2019.06),링크제니시스
2019-07-16,주식등의대량보유상황보고서(일반),정성우
2019-05-28,분기보고서 (2019.03),링크제니시스
2019-03-29,사업보고서 (2018.12),링크제니시스
2019-03-22,정기주주총회결과,링크제니시스
2019-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,링크제니시스
2019-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,링크제니시스
2019-03-15,[기재정정]단일판매ㆍ공급계약체결,링크제니시스
2019-03-14,감사보고서제출,링크제니시스
2019-03-12,[기재정정]의결권대리행사권유참고서류,링크제니시스
2019-03-07,주주총회소집공고,링크제니시스
2019-03-05,주주총회집중일개최사유신고,링크제니시스
2019-02-21,주주총회소집결의,링크제니시스
2019-01-21,신탁계약에의한취득상황보고서,링크제니시스
