날짜,공시_제목,공시자
2024-08-19,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,삼일제약
2024-08-14,반기보고서 (2024.06),삼일제약
2024-07-30,타인에대한채무보증결정              ,삼일제약
2024-05-14,분기보고서 (2024.03),삼일제약
2024-04-05,주식등의대량보유상황보고서(약식),NH투자증권
2024-03-22,정기주주총회결과              ,삼일제약
2024-03-14,감사보고서제출              ,삼일제약
2024-03-14,사업보고서 (2023.12),삼일제약
2024-03-07,주식등의대량보유상황보고서(약식),NH투자증권
2024-03-07,주주총회집중일개최사유신고              ,삼일제약
2024-03-07,의결권대리행사권유참고서류,삼일제약
2024-03-07,주주총회소집공고,삼일제약
2024-02-27,주주총회소집결의              ,삼일제약
2024-02-23,임원ㆍ주요주주특정증권등소유상황보고서,허승범
2024-02-23,주식등의대량보유상황보고서(일반),허승범
2024-02-21,최대주주등소유주식변동신고서              ,삼일제약
2024-02-01,주식등의대량보유상황보고서(약식),수성자산운용
2024-01-30,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2024-01-25,매출액또는손익구조30%(대규모법인은15%)이상변경,삼일제약
2024-01-18,최대주주등소유주식변동신고서,삼일제약
2024-01-17,주식등의대량보유상황보고서(약식),수성자산운용
2024-01-11,최대주주등소유주식변동신고서,삼일제약
2024-01-08,최대주주등소유주식변동신고서,삼일제약
2023-12-22,[기재정정]전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2023-12-15,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2023-11-14,분기보고서 (2023.09),삼일제약
2023-10-30,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2023-09-04,주식등의대량보유상황보고서(약식),수성자산운용
2023-08-11,반기보고서 (2023.06),삼일제약
2023-07-28,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2023-07-28,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2023-07-10,임원ㆍ주요주주특정증권등소유상황보고서,허승범
2023-07-10,임원ㆍ주요주주특정증권등소유상황보고서,김상진
2023-07-06,최대주주등소유주식변동신고서,삼일제약
2023-06-21,주식등의대량보유상황보고서(일반),허승범
2023-06-21,임원ㆍ주요주주특정증권등소유상황보고서,허승범
2023-06-15,최대주주등소유주식변동신고서,삼일제약
2023-05-15,분기보고서 (2023.03),삼일제약
2023-05-10,주식등의대량보유상황보고서(약식),NH투자증권
2023-04-28,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시),삼일제약
2023-04-21,최대주주등소유주식변동신고서,삼일제약
