날짜,공시_제목,공시자
2024-12-09,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,시큐센
2024-12-09,주주명부폐쇄기간또는기준일설정              ,시큐센
2024-11-12,분기보고서 (2024.09),시큐센
2024-11-05,[기재정정]주요사항보고서(전환사채권발행결정),시큐센
2024-11-05,주요사항보고서(타법인주식및출자증권양수결정),시큐센
2024-11-04,임원ㆍ주요주주특정증권등소유상황보고서,콤텍시스템
2024-11-04,주식등의대량보유상황보고서(일반),콤텍시스템
2024-10-29,증권발행결과(자율공시)              (제3회차 CB),시큐센
2024-08-27,단일판매ㆍ공급계약체결              ,시큐센
2024-08-09,반기보고서 (2024.06),시큐센
2024-06-28,[기재정정]유형자산취득결정              ,시큐센
2024-05-28,단기차입금증가결정              ,시큐센
2024-05-16,분기보고서 (2024.03),시큐센
2024-04-30,단일판매ㆍ공급계약체결              ,시큐센
2024-03-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,시큐센
2024-03-26,정기주주총회결과              ,시큐센
2024-03-18,사업보고서 (2023.12),시큐센
2024-03-18,감사보고서제출              ,시큐센
2024-03-11,주주총회소집결의              ,시큐센
2024-03-11,주주총회소집공고,시큐센
2024-03-11,의결권대리행사권유참고서류,시큐센
2024-02-27,매출액또는손익구조30%(대규모법인은15%)이상변동              ,시큐센
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,시큐센
2023-12-15,주주명부폐쇄기간또는기준일설정,시큐센
2023-11-14,분기보고서 (2023.09),시큐센
2023-11-06,[기재정정]주식매수선택권행사,시큐센
2023-10-27,주식등의대량보유상황보고서(일반),콤텍시스템
2023-10-27,임원ㆍ주요주주특정증권등소유상황보고서,이정주
2023-08-30,조회공시요구(현저한시황변동)에대한답변(중요정보없음),시큐센
2023-08-29,조회공시요구(현저한시황변동),코스닥시장본부
2023-08-11,반기보고서 (2023.06),시큐센
2023-07-06,주식등의대량보유상황보고서(약식),신준호
2023-07-05,주식등의대량보유상황보고서(약식),박원규
2023-07-05,[기재정정]주식매수선택권부여에관한신고,시큐센
2023-07-03,주식등의대량보유상황보고서(약식),브레인자산운용
2023-06-23,증권발행결과(자율공시)(일반공모 유상증자),시큐센
2023-06-23,상장폐지결정(코스닥시장 이전상장),시큐센
2023-06-23,증권발행실적보고서,시큐센
2023-06-22,유상증자또는주식관련사채등의청약결과(자율공시)(일반공모 유상증자),시큐센
2023-06-19,유상증자최종발행가액확정(일반공모),시큐센
2023-06-19,[기재정정]주요사항보고서(유상증자결정),시큐센
