날짜,공시_제목,공시자
2024-03-29,정기주주총회결과              ,파세코
2024-03-21,사업보고서 (2023.12),파세코
2024-03-21,감사보고서제출              ,파세코
2024-03-14,주주총회소집공고,파세코
2024-03-07,주주총회집중일개최사유신고              ,파세코
2024-03-07,주주총회소집결의              ,파세코
2024-02-15,현금ㆍ현물배당결정              ,파세코
2024-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동              ,파세코
2023-12-11,주주명부폐쇄기간또는기준일설정,파세코
2023-11-14,분기보고서 (2023.09),파세코
2023-08-11,반기보고서 (2023.06),파세코
2023-05-15,분기보고서 (2023.03),파세코
2023-03-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파세코
2023-03-30,정기주주총회결과,파세코
2023-03-22,사업보고서 (2022.12),파세코
2023-03-22,감사보고서제출,파세코
2023-03-15,주주총회소집공고,파세코
2023-03-14,[기재정정]주주총회소집결의,파세코
2023-03-08,[기재정정]주주총회집중일개최사유신고,파세코
2023-02-15,현금ㆍ현물배당결정,파세코
2023-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동,파세코
2022-12-09,주주명부폐쇄기간또는기준일설정,파세코
2022-11-11,분기보고서 (2022.09),파세코
2022-08-12,반기보고서 (2022.06),파세코
2022-07-13,[기재정정]사업보고서 (2021.12),파세코
2022-05-20,재해발생(자율공시),파세코
2022-05-13,분기보고서 (2022.03),파세코
2022-03-30,정기주주총회결과,파세코
2022-03-28,임원ㆍ주요주주특정증권등소유상황보고서,유정한
2022-03-28,임원ㆍ주요주주특정증권등소유상황보고서,유일한
2022-03-28,임원ㆍ주요주주특정증권등소유상황보고서,유병진
2022-03-22,감사보고서제출,파세코
2022-03-15,주주총회소집공고,파세코
2022-03-08,주주총회소집결의,파세코
2022-03-08,주주총회집중일개최사유신고,파세코
2022-02-25,권리락(무상증자),코스닥시장본부
2022-02-15,주요사항보고서(무상증자결정),파세코
2022-02-15,주권매매거래정지(무상증자),코스닥시장본부
2022-02-15,현금ㆍ현물배당결정,파세코
2022-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동,파세코
2021-12-10,주주명부폐쇄기간또는기준일설정,파세코
2021-11-12,분기보고서 (2021.09),파세코
2021-10-26,기타경영사항(특허권취득)(자율공시)(창문형 에어컨의 창틀 설치 프레임 조립체),파세코
2021-10-05,기타경영사항(특허권취득)(자율공시)(연동 제어형 가스 쿡탑의 후드 환기 시스템),파세코
2021-08-13,반기보고서 (2021.06),파세코
2021-05-17,분기보고서 (2021.03),파세코
2021-05-11,기타경영사항(특허권취득)(자율공시)(응축수 건조 기능을 포함하는 창문형 에어컨),파세코
2021-04-29,단일판매ㆍ공급계약체결,파세코
2021-04-19,기타경영사항(특허권취득)(자율공시)(창문형에어컨 조립체 및 창문형에어컨 조립체용 유입수 차단부재),파세코
2021-04-12,기타경영사항(특허권취득)(자율공시)(창문형 에어컨의 이상온도 제어 장치),파세코
2021-03-31,정기주주총회결과,파세코
2021-03-23,사업보고서 (2020.12),파세코
2021-03-23,감사보고서제출,파세코
2021-03-16,주주총회소집공고,파세코
2021-03-09,주주총회소집결의,파세코
2021-03-09,주주총회집중일개최사유신고,파세코
2021-02-16,현금ㆍ현물배당결정,파세코
2021-02-16,매출액또는손익구조30%(대규모법인은15%)이상변동,파세코
2021-01-20,기타경영사항(특허권취득)(자율공시),파세코
2020-12-22,[기재정정]단일판매ㆍ공급계약체결,파세코
2020-11-30,기타경영사항(특허권취득)(자율공시)(응축수 건조 기능을 포함하는 창문형 에어컨 및 응축수 건조 제어방법),파세코
2020-11-16,분기보고서 (2020.09),파세코
2020-10-20,주식등의대량보유상황보고서(일반),유병진
2020-08-13,반기보고서 (2020.06),파세코
2020-05-15,분기보고서 (2020.03),파세코
2020-05-11,주식등의대량보유상황보고서(일반),유병진
2020-04-29,소속부변경,코스닥시장본부
2020-03-30,사업보고서 (2019.12),파세코
2020-03-27,정기주주총회결과,파세코
2020-03-19,감사보고서제출,파세코
2020-03-11,주주총회소집공고,파세코
2020-03-04,주주총회집중일개최사유신고,파세코
2020-03-04,주주총회소집결의,파세코
2020-02-13,현금ㆍ현물배당결정,파세코
2020-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동,파세코
2019-11-13,분기보고서 (2019.09),파세코
2019-08-13,반기보고서 (2019.06),파세코
2019-06-04,주식등의대량보유상황보고서(일반),유병진
2019-05-31,단일판매ㆍ공급계약체결,파세코
2019-05-15,분기보고서 (2019.03),파세코
2019-04-30,소속부변경,코스닥시장본부
2019-03-29,사업보고서 (2018.12),파세코
2019-03-27,정기주주총회결과,파세코
2019-03-20,[기재정정]주주총회소집공고,파세코
2019-03-20,[기재정정]주주총회소집결의,파세코
2019-03-19,감사보고서제출,파세코
2019-02-12,현금ㆍ현물배당결정,파세코
2019-02-12,매출액또는손익구조30%(대규모법인은15%)이상변동,파세코
