날짜,공시_제목,공시자
2024-08-28,주요사항보고서(전환사채권발행결정),피피아이
2024-08-27,[기재정정]주주총회소집공고,피피아이
2024-08-27,[기재정정]의결권대리행사권유참고서류,피피아이
2024-08-14,반기보고서 (2024.06),피피아이
2024-08-14,[기재정정]주주총회소집결의              ,피피아이
2024-08-09,주식등의대량보유상황보고서(일반),딥마인드
2024-08-02,주주명부폐쇄기간또는기준일설정              ,피피아이
2024-08-02,투자판단관련주요경영사항              (경영지배인 선임),피피아이
2024-08-02,최대주주변경을수반하는주식양수도계약체결              ,피피아이
2024-07-17,소송등의판결ㆍ결정              ,피피아이
2024-06-28,소송등의제기ㆍ신청(경영권분쟁소송)              ,피피아이
2024-06-21,증권발행결과(자율공시)              ,피피아이
2024-06-21,소액공모실적보고서,피피아이
2024-06-18,유상증자또는주식관련사채등의청약결과(자율공시)              ,피피아이
2024-06-13,소액공모공시서류(지분증권),피피아이
2024-06-13,주요사항보고서(유상증자결정),피피아이
2024-05-23,[기재정정]분기보고서 (2024.03),피피아이
2024-03-22,정기주주총회결과              ,피피아이
2024-03-14,사업보고서 (2023.12),피피아이
2024-03-14,감사보고서제출              ,피피아이
2024-03-11,[기재정정]주주총회소집결의              ,피피아이
2024-03-11,[기재정정]주주총회소집공고,피피아이
2024-03-07,주주총회집중일개최사유신고              ,피피아이
2024-02-07,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생              ,피피아이
2024-02-07,기타시장안내(관리종목지정우려종목)              ,코스닥시장본부
2023-12-22,주주명부폐쇄기간또는기준일설정,피피아이
2023-12-06,소송등의판결ㆍ결정(일정금액이상의청구),피피아이
2023-11-14,분기보고서 (2023.09),피피아이
2023-08-11,반기보고서 (2023.06),피피아이
2023-05-15,분기보고서 (2023.03),피피아이
2023-04-28,소속부변경,코스닥시장본부
2023-03-27,정기주주총회결과,피피아이
2023-03-16,사업보고서 (2022.12),피피아이
2023-03-16,감사보고서제출,피피아이
2023-03-10,주주총회소집공고,피피아이
2023-03-06,[기재정정]주주총회소집결의,피피아이
2023-02-23,매출액또는손익구조30%(대규모법인은15%)이상변동,피피아이
2023-01-02,소송등의제기ㆍ신청(일정금액이상의청구),피피아이
2022-12-14,주주명부폐쇄기간또는기준일설정,피피아이
2022-11-14,분기보고서 (2022.09),피피아이
2022-08-16,반기보고서 (2022.06),피피아이
2022-05-16,분기보고서 (2022.03),피피아이
2022-05-03,임원ㆍ주요주주특정증권등소유상황보고서,김진봉
2022-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,피피아이
2022-03-28,정기주주총회결과,피피아이
2022-03-21,[기재정정]사업보고서 (2020.12),피피아이
2022-03-18,사업보고서 (2021.12),피피아이
2022-03-17,감사보고서제출,피피아이
2022-03-11,주주총회소집공고,피피아이
2022-03-02,주주총회소집결의,피피아이
2022-02-15,매출액또는손익구조30%(대규모법인은15%)이상변동,피피아이
2021-12-16,주주명부폐쇄기간또는기준일설정,피피아이
2021-11-15,분기보고서 (2021.09),피피아이
2021-08-13,반기보고서 (2021.06),피피아이
2021-06-04,주식등의대량보유상황보고서(일반),김진봉
2021-05-14,분기보고서 (2021.03),피피아이
2021-04-30,소속부변경,코스닥시장본부
2021-03-30,임원ㆍ주요주주특정증권등소유상황보고서,김진봉
2021-03-29,정기주주총회결과,피피아이
2021-03-29,임원ㆍ주요주주특정증권등소유상황보고서,김진봉
2021-03-12,주주총회소집공고,피피아이
2021-03-11,의결권대리행사권유참고서류,피피아이
2021-03-11,감사보고서제출,피피아이
2021-03-09,주주총회소집결의,피피아이
2021-02-01,매출액또는손익구조30%(대규모법인은15%)이상변동,피피아이
2020-12-10,주주명부폐쇄기간또는기준일설정,피피아이
2020-11-16,분기보고서 (2020.09),피피아이
2020-09-25,생산재개(자율공시),피피아이
2020-08-14,반기보고서 (2020.06),피피아이
2020-08-10,생산중단,피피아이
2020-07-10,주식등의대량보유상황보고서(약식),한국증권금융
2020-06-30,임원ㆍ주요주주특정증권등소유상황보고서,표진구
2020-06-30,주식등의대량보유상황보고서(일반),김진봉
2020-05-15,분기보고서 (2020.03),피피아이
2020-03-30,사업보고서 (2019.12),피피아이
2020-03-23,[기재정정]주식등의대량보유상황보고서(일반),김진봉
2020-03-23,정기주주총회결과,피피아이
2020-03-10,감사보고서제출,피피아이
2020-03-06,주주총회소집공고,피피아이
2020-03-02,주주총회소집결의,피피아이
2020-01-03,주식등의대량보유상황보고서(약식),김성주
2019-12-31,임원ㆍ주요주주특정증권등소유상황보고서,김해경
2019-12-31,임원ㆍ주요주주특정증권등소유상황보고서,김진봉
2019-12-31,임원ㆍ주요주주특정증권등소유상황보고서,표진구
2019-12-23,[기재정정]증권발행실적보고서,피피아이
2019-12-13,[기재정정]투자설명서,피피아이
2019-12-13,[발행조건확정]증권신고서(지분증권),피피아이
2019-11-14,분기보고서 (2019.09),피피아이
2019-08-19,[기재정정]분기보고서 (2019.03),피피아이
2019-08-14,반기보고서 (2019.06),피피아이
2019-08-14,[기재정정]사업보고서 (2018.12),피피아이
2019-08-06,[첨부추가]반기보고서제출기한연장신고서 (2019.06),피피아이
