날짜,공시_제목,공시자
2024-12-03,주요사항보고서(자기주식취득신탁계약체결결정),모헨즈
2024-11-14,분기보고서 (2024.09),모헨즈
2024-08-14,반기보고서 (2024.06),모헨즈
2024-05-16,분기보고서 (2024.03),모헨즈
2024-04-30,소속부변경              ,코스닥시장본부
2024-03-22,정기주주총회결과              ,모헨즈
2024-03-14,사업보고서 (2023.12),모헨즈
2024-03-14,감사보고서제출              ,모헨즈
2024-03-07,주주총회소집공고,모헨즈
2024-02-22,주주총회집중일개최사유신고              ,모헨즈
2024-02-22,주주총회소집결의              ,모헨즈
2024-02-22,매출액또는손익구조30%(대규모법인은15%)이상변동              ,모헨즈
2023-12-14,주주명부폐쇄기간또는기준일설정,모헨즈
2023-11-13,분기보고서 (2023.09),모헨즈
2023-08-11,반기보고서 (2023.06),모헨즈
2023-05-15,분기보고서 (2023.03),모헨즈
2023-05-04,불성실공시법인미지정(지정유예),코스닥시장본부
2023-04-20,불성실공시법인지정예고(공시불이행),코스닥시장본부
2023-03-24,정기주주총회결과,모헨즈
2023-03-24,대표이사변경,모헨즈
2023-03-16,사업보고서 (2022.12),모헨즈
2023-03-16,감사보고서제출,모헨즈
2023-03-09,주주총회소집공고,모헨즈
2023-02-23,주주총회집중일개최사유신고,모헨즈
2023-02-23,매출액또는손익구조30%(대규모법인은15%)이상변동,모헨즈
2023-02-23,주주총회소집결의,모헨즈
2022-12-16,주주명부폐쇄기간또는기준일설정,모헨즈
2022-11-11,분기보고서 (2022.09),모헨즈
2022-08-12,반기보고서 (2022.06),모헨즈
2022-07-11,주식등의대량보유상황보고서(약식),한국증권금융
2022-06-23,생산재개(자율공시),모헨즈
2022-06-17,생산중단,모헨즈
2022-05-13,분기보고서 (2022.03),모헨즈
2022-04-11,주식등의대량보유상황보고서(약식),한국증권금융
2022-03-25,사외이사의선임ㆍ해임또는중도퇴임에관한신고,모헨즈
2022-03-25,정기주주총회결과,모헨즈
2022-03-17,사업보고서 (2021.12),모헨즈
2022-03-17,감사보고서제출,모헨즈
2022-03-10,주주총회집중일개최사유신고,모헨즈
2022-03-10,주주총회소집공고,모헨즈
2022-02-24,주주총회소집결의,모헨즈
2022-02-24,매출액또는손익구조30%(대규모법인은15%)이상변동,모헨즈
2021-12-17,주주명부폐쇄기간또는기준일설정,모헨즈
2021-11-12,분기보고서 (2021.09),모헨즈
2021-10-12,주식등의대량보유상황보고서(약식),한국증권금융
2021-08-13,반기보고서 (2021.06),모헨즈
2021-05-14,분기보고서 (2021.03),모헨즈
2021-03-26,정기주주총회결과,모헨즈
2021-03-18,감사보고서제출,모헨즈
2021-03-18,사업보고서 (2020.12),모헨즈
2021-03-11,주주총회소집공고,모헨즈
2021-03-04,주주총회집중일개최사유신고,모헨즈
2021-02-25,주주총회소집결의,모헨즈
2021-02-25,매출액또는손익구조30%(대규모법인은15%)이상변동,모헨즈
2020-12-16,주주명부폐쇄기간또는기준일설정,모헨즈
2020-11-13,분기보고서 (2020.09),모헨즈
2020-10-12,주식등의대량보유상황보고서(약식),한국증권금융
2020-08-14,반기보고서 (2020.06),모헨즈
2020-05-15,분기보고서 (2020.03),모헨즈
2020-03-30,사업보고서 (2019.12),모헨즈
2020-03-27,정기주주총회결과,모헨즈
2020-03-19,감사보고서제출,모헨즈
2020-03-03,주주총회소집공고,모헨즈
2020-02-27,주주총회소집결의,모헨즈
2020-02-27,주주총회집중일개최사유신고,모헨즈
2020-02-12,매출액또는손익구조30%(대규모법인은15%)이상변동,모헨즈
2019-12-12,주주명부폐쇄기간또는기준일설정,모헨즈
2019-11-14,분기보고서 (2019.09),모헨즈
2019-08-14,반기보고서 (2019.06),모헨즈
2019-05-15,분기보고서 (2019.03),모헨즈
2019-03-29,사업보고서 (2018.12),모헨즈
2019-03-27,정기주주총회결과,모헨즈
2019-03-19,감사보고서제출,모헨즈
2019-02-27,주주총회소집공고,모헨즈
2019-02-27,주주총회집중일개최사유신고,모헨즈
2019-02-27,주주총회소집결의,모헨즈
2019-02-12,매출액또는손익구조30%(대규모법인은15%)이상변동,모헨즈
