날짜,공시_제목,공시자
2024-12-13,주주명부폐쇄기간또는기준일설정              ,경동도시가스
2024-12-11,임원ㆍ주요주주특정증권등소유상황보고서,손원락
2024-12-11,최대주주등소유주식변동신고서              ,경동도시가스
2024-12-05,최대주주등소유주식변동신고서              ,경동도시가스
2024-12-05,임원ㆍ주요주주특정증권등소유상황보고서,손원락
2024-11-27,임원ㆍ주요주주특정증권등소유상황보고서,손원락
2024-11-27,최대주주등소유주식변동신고서              ,경동도시가스
2024-11-14,분기보고서 (2024.09),경동도시가스
2024-10-15,임원ㆍ주요주주특정증권등소유상황보고서,손원락
2024-10-15,최대주주등소유주식변동신고서              ,경동도시가스
2024-10-07,임원ㆍ주요주주특정증권등소유상황보고서,손원락
2024-10-07,최대주주등소유주식변동신고서              ,경동도시가스
2024-09-30,임원ㆍ주요주주특정증권등소유상황보고서,손원락
2024-09-30,최대주주등소유주식변동신고서              ,경동도시가스
2024-08-14,반기보고서 (2024.06),경동도시가스
2024-08-09,주식등의대량보유상황보고서(일반),경동홀딩스
2024-08-09,최대주주등소유주식변동신고서              ,경동도시가스
2024-06-10,기업설명회(IR)개최(안내공시)              ,경동도시가스
2024-05-31,기업지배구조보고서공시              ,경동도시가스
2024-05-16,분기보고서 (2024.03),경동도시가스
2024-03-21,정기주주총회결과              ,경동도시가스
2024-03-20,[기재정정]감사보고서제출              ,경동도시가스
2024-03-13,사업보고서 (2023.12),경동도시가스
2024-03-06,의결권대리행사권유참고서류,경동도시가스
2024-02-22,주주총회소집공고,경동도시가스
2024-02-22,주주총회소집결의              ,경동도시가스
2024-02-22,현금ㆍ현물배당결정              ,경동도시가스
2023-11-14,분기보고서 (2023.09),경동도시가스
2023-11-08,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2023-10-10,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2023-09-11,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2023-08-14,반기보고서 (2023.06),경동도시가스
2023-07-10,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨
2023-06-07,기업설명회(IR)개최(안내공시),경동도시가스
2023-05-31,기업지배구조보고서공시,경동도시가스
2023-05-15,분기보고서 (2023.03),경동도시가스
2023-03-22,정기주주총회결과,경동도시가스
2023-03-22,사외이사의선임ㆍ해임또는중도퇴임에관한신고,경동도시가스
2023-03-14,사업보고서 (2022.12),경동도시가스
2023-03-14,감사보고서제출,경동도시가스
2023-03-06,주주총회소집결의,경동도시가스
