날짜,공시_제목,공시자
2024-10-10,주요사항보고서(자기주식취득신탁계약체결결정),엔젯
2024-09-02,신탁계약에의한취득상황보고서,엔젯
2024-08-14,반기보고서 (2024.06),엔젯
2024-05-31,주요사항보고서(자기주식취득신탁계약체결결정),엔젯
2024-05-23,기업설명회(IR)개최              ,엔젯
2024-05-16,분기보고서 (2024.03),엔젯
2024-03-28,주식매수선택권부여에관한신고,엔젯
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔젯
2024-03-28,정기주주총회결과              ,엔젯
2024-03-20,사업보고서 (2023.12),엔젯
2024-03-20,감사보고서제출              ,엔젯
2024-03-13,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              ,엔젯
2024-03-13,주주총회소집공고,엔젯
2024-03-12,주주총회소집결의              ,엔젯
2023-12-27,임시주주총회결과,엔젯
2023-12-12,주주명부폐쇄기간또는기준일설정,엔젯
2023-12-12,주주총회소집공고,엔젯
2023-11-14,분기보고서 (2023.09),엔젯
2023-11-14,[기재정정]반기보고서 (2023.06),엔젯
2023-11-07,주주명부폐쇄기간또는기준일설정,엔젯
2023-11-07,주주총회소집결의(임시주주총회),엔젯
2023-08-31,투자판단관련주요경영사항(국책과제 선정(소재부품기술개발사업)),엔젯
2023-05-30,주식등의대량보유상황보고서(약식),지유투자
2023-05-30,기업설명회(IR)개최,엔젯
2023-05-15,기업설명회(IR)개최,엔젯
2023-05-15,분기보고서 (2023.03),엔젯
2023-04-10,주식등의대량보유상황보고서(약식),지유투자
2023-04-03,기업설명회(IR)개최,엔젯
2023-03-27,정기주주총회결과,엔젯
2023-03-17,사업보고서 (2022.12),엔젯
2023-03-16,감사보고서제출,엔젯
2023-03-10,주주총회소집공고,엔젯
2023-03-08,임원ㆍ주요주주특정증권등소유상황보고서,강혁
2023-03-06,주주총회소집결의,엔젯
2023-03-06,매출액또는손익구조30%(대규모법인은15%)이상변동,엔젯
2023-03-06,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엔젯
2023-02-28,주식등의대량보유상황보고서(약식),"AppliedVenturesInnovationFundI,L.P."
2023-02-17,주식등의대량보유상황보고서(약식),"AppliedVenturesInnovationFundI,L.P."
2023-02-10,주식등의대량보유상황보고서(약식),"AppliedVenturesInnovationFundI,L.P."
2023-02-01,단일판매ㆍ공급계약체결,엔젯
2023-01-20,기타경영사항(자율공시)(특허권 취득),엔젯
2022-12-29,단일판매ㆍ공급계약체결,엔젯
2022-12-14,주식등의대량보유상황보고서(약식),우리벤처파트너스
2022-12-13,주주명부폐쇄기간또는기준일설정,엔젯
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,NGUYEN VU DAT
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,성백훈
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,강혁
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,변도영
2022-11-25,주식등의대량보유상황보고서(일반),변도영
2022-11-24,주식등의대량보유상황보고서(약식),우리벤처파트너스
2022-11-21,주식등의대량보유상황보고서(약식),지유투자
2022-11-15,증권발행실적보고서,엔젯
2022-11-08,[기재정정]투자설명서,엔젯
2022-11-08,[발행조건확정]증권신고서(지분증권),엔젯
2022-05-06,감사보고서 (2021.12),한울회계법인
