날짜,공시_제목,공시자
2024-10-04,최대주주등소유주식변동신고서              ,교촌에프앤비
2024-10-04,주식등의대량보유상황보고서(일반),권원강
2024-08-28,타법인주식및출자증권취득결정              ,교촌에프앤비
2024-08-28,[기재정정]유상증자결정(종속회사의주요경영사항)              ,교촌에프앤비
2024-08-14,반기보고서 (2024.06),교촌에프앤비
2024-06-17,기업설명회(IR)개최(안내공시)              ,교촌에프앤비
2024-06-03,최대주주등소유주식변동신고서              ,교촌에프앤비
2024-06-03,임원ㆍ주요주주특정증권등소유상황보고서,송민규
2024-06-03,주식등의대량보유상황보고서(일반),권원강
2024-05-22,최대주주등소유주식변동신고서              ,교촌에프앤비
2024-05-22,임원ㆍ주요주주특정증권등소유상황보고서,송민규
2024-05-22,주식등의대량보유상황보고서(일반),권원강
2024-05-10,분기보고서 (2024.03),교촌에프앤비
2024-05-09,기업설명회(IR)개최(안내공시)              ,교촌에프앤비
2024-03-28,정기주주총회결과              ,교촌에프앤비
2024-03-28,대표이사(대표집행임원)변경(안내공시)              ,교촌에프앤비
2024-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,교촌에프앤비
2024-03-20,사업보고서 (2023.12),교촌에프앤비
2024-03-20,감사보고서제출              ,교촌에프앤비
2024-03-13,주주총회소집공고,교촌에프앤비
2024-03-07,주주총회소집결의              ,교촌에프앤비
2024-03-07,임원ㆍ주요주주특정증권등소유상황보고서,한선연
2024-02-16,임원ㆍ주요주주특정증권등소유상황보고서,송민규
2024-02-07,현금ㆍ현물배당결정              ,교촌에프앤비
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변경              ,교촌에프앤비
2024-02-07,타인에대한채무보증결정              ,교촌에프앤비
2024-01-04,주식등의대량보유상황보고서(일반),권원강
2023-11-10,분기보고서 (2023.09),교촌에프앤비
2023-09-20,주식등의대량보유상황보고서(일반),권원강
2023-09-20,임원ㆍ주요주주특정증권등소유상황보고서,송종화
2023-09-20,최대주주등소유주식변동신고서,교촌에프앤비
2023-08-25,기업설명회(IR)개최(안내공시),교촌에프앤비
2023-08-11,반기보고서 (2023.06),교촌에프앤비
2023-07-21,[기재정정]신규시설투자등,교촌에프앤비
2023-07-07,주식등의대량보유상황보고서(일반),권원강
2023-06-09,주식등의대량보유상황보고서(일반),권원강
2023-05-12,분기보고서 (2023.03),교촌에프앤비
2023-03-30,정기주주총회결과,교촌에프앤비
2023-03-22,사업보고서 (2022.12),교촌에프앤비
2023-03-22,감사보고서제출,교촌에프앤비
2023-03-13,주주총회집중일개최사유신고,교촌에프앤비
2023-03-13,주주총회소집공고,교촌에프앤비
2023-03-07,주주총회소집결의,교촌에프앤비
2023-02-13,매출액또는손익구조30%(대규모법인은15%)이상변경,교촌에프앤비
2023-02-13,현금ㆍ현물배당결정,교촌에프앤비
2023-01-06,최대주주등소유주식변동신고서,교촌에프앤비
2023-01-06,주식등의대량보유상황보고서(일반),권원강
2022-11-14,분기보고서 (2022.09),교촌에프앤비
2022-10-21,사외이사의선임ㆍ해임또는중도퇴임에관한신고,교촌에프앤비
2022-10-21,임시주주총회결과,교촌에프앤비
2022-10-06,주주총회소집공고,교촌에프앤비
2022-09-30,단기차입금증가결정,교촌에프앤비
2022-09-08,주주총회소집결의,교촌에프앤비
2022-08-12,반기보고서 (2022.06),교촌에프앤비
2022-07-08,주식등의대량보유상황보고서(일반),권원강
2022-05-13,분기보고서 (2022.03),교촌에프앤비
2022-04-06,최대주주등소유주식변동신고서,교촌에프앤비
2022-04-06,주식등의대량보유상황보고서(일반),권원강
2022-03-30,정기주주총회결과,교촌에프앤비
2022-03-30,대표이사(대표집행임원)변경(안내공시),교촌에프앤비
