날짜,공시_제목,공시자
2024-08-13,반기보고서 (2024.06),명신산업
2024-05-30,기업지배구조보고서공시              ,명신산업
2024-05-14,분기보고서 (2024.03),명신산업
2024-05-02,주식등의대량보유상황보고서(일반),엠에스오토텍
2024-04-30,[기재정정]주식등의대량보유상황보고서(일반),마션
2024-04-02,주식등의대량보유상황보고서(약식),국민연금공단
2024-03-28,[기재정정]사업보고서 (2023.12),명신산업
2024-03-28,정기주주총회결과              ,명신산업
2024-03-20,감사보고서제출              ,명신산업
2024-03-14,[기재정정]주주총회소집결의              ,명신산업
2024-03-13,주주총회소집공고,명신산업
2024-03-13,현금ㆍ현물배당결정              ,명신산업
2024-03-13,[첨부정정]의결권대리행사권유참고서류,명신산업
2024-03-13,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,명신산업
2024-02-14,매출액또는손익구조30%(대규모법인은15%)이상변경              ,명신산업
2024-02-02,주식등의대량보유상황보고서(일반),엠에스오토텍
2023-12-15,기타경영사항(자율공시)(배당기준일 변경 안내),명신산업
2023-12-14,[기재정정]타인에대한채무보증결정,명신산업
2023-12-07,[기재정정]타인에대한채무보증결정,명신산업
2023-11-10,분기보고서 (2023.09),명신산업
2023-08-18,사외이사의선임ㆍ해임또는중도퇴임에관한신고,명신산업
2023-08-11,반기보고서 (2023.06),명신산업
2023-07-21,주식등의대량보유상황보고서(일반),엠에스오토텍
2023-06-13,임원ㆍ주요주주특정증권등소유상황보고서,최우철
2023-06-13,최대주주등소유주식변동신고서,명신산업
2023-06-13,주식등의대량보유상황보고서(일반),엠에스오토텍
2023-05-12,분기보고서 (2023.03),명신산업
2023-05-02,사외이사의선임ㆍ해임또는중도퇴임에관한신고,명신산업
2023-05-02,[기재정정]사외이사의선임ㆍ해임또는중도퇴임에관한신고,명신산업
2023-03-29,대표이사(대표집행임원)변경(안내공시),명신산업
2023-03-29,정기주주총회결과,명신산업
2023-03-21,사업보고서 (2022.12),명신산업
2023-03-21,감사보고서제출,명신산업
2023-03-15,[첨부정정]의결권대리행사권유참고서류,명신산업
2023-03-14,주주총회소집결의,명신산업
2023-03-14,주주총회소집공고,명신산업
2023-02-14,매출액또는손익구조30%(대규모법인은15%)이상변경,명신산업
2023-02-09,주식등의대량보유상황보고서(일반),엠에스오토텍
2023-02-06,주식등의대량보유상황보고서(일반),엠에스오토텍
2022-12-28,주식등의대량보유상황보고서(일반),엠에스오토텍
2022-11-23,[기재정정]분기보고서 (2022.09),명신산업
2022-11-02,주식등의대량보유상황보고서(일반),엠에스오토텍
2022-10-28,[기재정정]타인에대한채무보증결정,명신산업
2022-10-06,주식등의대량보유상황보고서(약식),국민연금공단
2022-08-12,반기보고서 (2022.06),명신산업
2022-07-06,주식등의대량보유상황보고서(일반),엠에스오토텍
2022-05-13,분기보고서 (2022.03),명신산업
2022-03-29,정기주주총회결과,명신산업
2022-03-21,[기재정정]주주총회소집공고,명신산업
2022-03-21,[기재정정]주주총회소집결의,명신산업
2022-03-21,감사보고서제출,명신산업
2022-03-21,[기재정정]의결권대리행사권유참고서류,명신산업
2022-03-21,사업보고서 (2021.12),명신산업
2022-02-14,매출액또는손익구조30%(대규모법인은15%)이상변경,명신산업
2022-02-14,타인에대한채무보증결정,명신산업
2022-02-03,주식등의대량보유상황보고서(일반),엠에스오토텍
2022-01-07,주식등의대량보유상황보고서(일반),엠에스오토텍
2022-01-07,최대주주등소유주식변동신고서,명신산업
2022-01-07,임원ㆍ주요주주특정증권등소유상황보고서,최우철
