날짜,공시_제목,공시자
2024-10-18,주요사항보고서(회사합병결정),대신밸런스제15호스팩
2024-10-18,주권매매거래정지              (SPAC 합병(예비심사청구대상)),코스닥시장본부
2024-08-12,반기보고서 (2024.06),대신밸런스제15호스팩
2024-05-14,분기보고서 (2024.03),대신밸런스제15호스팩
2024-03-28,정기주주총회결과              ,대신밸런스제15호스팩
2024-03-20,[기재정정]사업보고서 (2023.12),대신밸런스제15호스팩
2024-03-19,감사보고서제출              ,대신밸런스제15호스팩
2024-03-13,주주총회소집결의              ,대신밸런스제15호스팩
2024-03-13,주주총회소집공고,대신밸런스제15호스팩
2023-11-14,분기보고서 (2023.09),대신밸런스제15호스팩
2023-09-21,[기재정정]주식등의대량보유상황보고서(일반),지니자산운용
2023-09-05,임원ㆍ주요주주특정증권등소유상황보고서,대신증권
2023-09-05,주식등의대량보유상황보고서(일반),대신증권
2023-08-24,증권발행실적보고서,대신밸런스제15호스팩
2023-08-18,[기재정정]투자설명서,대신밸런스제15호스팩
2023-08-18,[발행조건확정]증권신고서(지분증권),대신밸런스제15호스팩
