날짜,공시_제목,공시자
2024-10-14,[기재정정]단일판매ㆍ공급계약체결              ,제노코
2024-08-16,주식등의대량보유상황보고서(약식),삼성 이노베이티브 신기술사업투자조합 제2호
2024-08-14,반기보고서 (2024.06),제노코
2024-08-13,증권발행결과(자율공시)              ,제노코
2024-08-09,주요사항보고서(전환사채권발행결정),제노코
2024-07-17,단일판매ㆍ공급계약체결              ,제노코
2024-05-31,단일판매ㆍ공급계약체결(자율공시)              ,제노코
2024-05-14,분기보고서 (2024.03),제노코
2024-04-30,소속부변경              ,코스닥시장본부
2024-03-25,정기주주총회결과              ,제노코
2024-03-18,사업보고서 (2023.12),제노코
2024-03-15,감사보고서제출              ,제노코
2024-02-29,[기재정정]의결권대리행사권유참고서류,제노코
2024-02-28,[기재정정]주주총회소집공고,제노코
2024-02-27,매출액또는손익구조30%(대규모법인은15%)이상변동              ,제노코
2024-02-27,주주총회소집결의              ,제노코
2024-02-27,현금ㆍ현물배당결정              ,제노코
2024-02-22,단일판매ㆍ공급계약체결              ,제노코
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,제노코
2023-12-15,주주명부폐쇄기간또는기준일설정,제노코
2023-11-28,단일판매ㆍ공급계약체결(자율공시),제노코
2023-11-10,분기보고서 (2023.09),제노코
2023-11-03,단일판매ㆍ공급계약체결(자율공시),제노코
2023-09-06,단일판매ㆍ공급계약체결(자율공시),제노코
2023-08-16,불성실공시법인미지정,코스닥시장본부
2023-08-14,반기보고서 (2023.06),제노코
2023-07-31,단일판매ㆍ공급계약체결,제노코
2023-07-27,주식등의대량보유상황보고서(일반),유태삼
2023-07-21,불성실공시법인지정예고(공시불이행),코스닥시장본부
2023-07-20,주식매수선택권부여에관한신고,제노코
2023-07-20,[기재정정]주식매수선택권부여에관한신고,제노코
2023-05-10,분기보고서 (2023.03),제노코
2023-05-08,단일판매ㆍ공급계약체결(자율공시),제노코
2023-03-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,제노코
