날짜,공시_제목,공시자
2024-05-02,연결재무제표기준영업(잠정)실적(공정공시)              ,에코프로
2024-04-29,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,에코프로
2024-04-24,주권매매거래정지해제              (액면분할 주권 변경상장),코스닥시장본부
2024-04-17,[기재정정]사업보고서 (2023.12),에코프로
2024-04-17,결산실적공시예고              ,에코프로
2024-04-12,기업설명회(IR)개최              ,에코프로
2024-04-11,주식등의대량보유상황보고서(일반),이동채
2024-04-08,[기재정정]주식등의대량보유상황보고서(일반),이동채
2024-04-08,[기재정정]주식등의대량보유상황보고서(일반),이동채
2024-04-04,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",코스닥시장본부
2024-04-01,단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,에코프로
2024-03-28,정기주주총회결과              ,에코프로
2024-03-28,[기재정정]주식분할결정              ,에코프로
2024-03-27,[첨부정정]주요사항보고서(회사합병결정)(자회사의 주요경영사항)              ,에코프로
2024-03-26,[기재정정]타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,에코프로
2024-03-26,타인에대한채무보증결정(자회사의 주요경영사항)              ,에코프로
2024-03-20,감사보고서제출              ,에코프로
2024-03-20,[첨부정정]감사보고서제출(자회사의 주요경영사항)              ,에코프로
2024-03-19,감사보고서제출(자회사의 주요경영사항)              ,에코프로
2024-03-18,감사보고서제출(자회사의 주요경영사항)              ,에코프로
2024-03-13,의결권대리행사권유참고서류,에코프로
2024-03-13,주주총회소집공고,에코프로
2024-02-29,[기재정정]특수관계인과의내부거래,에코프로
2024-02-28,신규시설투자등(자회사의 주요경영사항)              ,에코프로
2024-02-28,주주총회소집결의              ,에코프로
2024-02-27,투자설명서,에코프로
2024-02-27,대규모기업집단현황공시[분기별공시(대표회사용)],에코프로
2024-02-27,상장폐지승인을위한의안상정결정(자회사의 주요경영사항)              ,에코프로
2024-02-27,증권발행실적보고서,에코프로
2024-02-26,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,에코프로
2024-02-26,[발행조건확정]증권신고서(채무증권),에코프로
2024-02-14,주식등의대량보유상황보고서(일반),이동채
2024-02-13,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에코프로
2024-02-07,수시공시의무관련사항(공정공시)              ,에코프로
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변동              ,에코프로
2024-02-07,연결재무제표기준영업(잠정)실적(공정공시)              ,에코프로
2024-02-06,주식등의대량보유상황보고서(일반),이동채
2024-02-06,매출액또는손익구조30%(대규모법인은15%)이상변동(자회사의 주요경영사항)              ,에코프로
2024-02-02,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항),에코프로
2024-01-31,주식등의대량보유상황보고서(일반),이동채
2024-01-26,단일판매ㆍ공급계약체결(자회사의 주요경영사항),에코프로
2024-01-19,주식등의대량보유상황보고서(일반),이동채
2024-01-17,결산실적공시예고,에코프로
2024-01-17,기업설명회(IR)개최,에코프로
2024-01-10,주식등의대량보유상황보고서(일반),이동채
2023-12-29,주식등의대량보유상황보고서(일반),이동채
2023-12-19,특수관계인과의내부거래,에코프로
2023-12-19,특수관계인과의내부거래,에코프로
2023-12-14,주주명부폐쇄기간또는기준일설정,에코프로
2023-12-07,주식등의대량보유상황보고서(일반),이동채
2023-12-07,임원ㆍ주요주주특정증권등소유상황보고서,정회림
2023-12-04,투자판단관련주요경영사항(자회사의 주요경영사항)(하이니켈계 NCA 양극소재 중장기 공급계약),에코프로
2023-11-30,[기재정정]대규모기업집단현황공시[분기별공시(대표회사용)],에코프로
2023-11-30,주식등의대량보유상황보고서(일반),이동채
2023-11-29,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),에코프로
2023-11-28,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],에코프로
2023-11-14,분기보고서 (2023.09),에코프로
2023-11-13,주식등의대량보유상황보고서(일반),이동채
2023-11-07,[기재정정]유상증자결정(종속회사의주요경영사항),에코프로
2023-11-07,[기재정정]연결재무제표기준영업(잠정)실적(공정공시),에코프로
2023-11-06,주식등의대량보유상황보고서(일반),이동채
2023-10-30,기업설명회(IR)개최,에코프로
2023-10-25,주식등의대량보유상황보고서(일반),이동채
2023-10-23,임원ㆍ주요주주특정증권등소유상황보고서,이동채
2023-10-20,[기재정정]타인에대한채무보증결정(자회사의 주요경영사항),에코프로
2023-10-11,결산실적공시예고,에코프로
2023-10-11,주식등의대량보유상황보고서(일반),이동채
2023-09-27,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),에코프로
2023-09-25,자기주식취득결정(자회사의 주요경영사항),에코프로
2023-09-25,주식소각결정(자회사의 주요경영사항),에코프로
2023-09-22,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),에코프로
2023-09-20,주식등의대량보유상황보고서(일반),이동채
2023-08-29,대규모기업집단현황공시[분기별공시(대표회사용)],에코프로
2023-08-29,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),에코프로
2023-08-22,[기재정정]타법인주식및출자증권취득결정(자회사의 주요경영사항),에코프로
2023-08-22,주식등의대량보유상황보고서(일반),이동채
2023-08-14,반기보고서 (2023.06),에코프로
2023-08-11,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에코프로
2023-08-07,주식등의대량보유상황보고서(일반),이동채
2023-08-03,[기재정정]연결재무제표기준영업(잠정)실적(공정공시),에코프로
2023-07-25,투자설명서,에코프로
2023-07-25,증권발행실적보고서,에코프로
2023-07-25,타법인주식및출자증권취득결정(자회사의 주요경영사항),에코프로
2023-07-24,[발행조건확정]증권신고서(채무증권),에코프로
2023-07-20,특수관계인으로부터주식의취득,에코프로
2023-07-18,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)(제5회차),에코프로
2023-07-18,주식등의대량보유상황보고서(일반),이동채
2023-07-14,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),에코프로
2023-07-12,기업설명회(IR)개최,에코프로
2023-07-10,임원ㆍ주요주주특정증권등소유상황보고서,이수호
2023-07-07,[기재정정]유상증자결정(종속회사의주요경영사항),에코프로
2023-07-05,결산실적공시예고,에코프로
2023-06-28,단기차입금증가결정(자회사의 주요경영사항),에코프로
2023-06-26,지주회사의자회사편입ㆍ탈퇴,에코프로
