날짜,공시_제목,공시자
2024-10-11,주요사항보고서(자기주식취득결정),미원에스씨
2024-09-23,주식등의대량보유상황보고서(일반),미원홀딩스
2024-08-14,반기보고서 (2024.06),미원에스씨
2024-07-18,현금ㆍ현물배당결정              ,미원에스씨
2024-07-18,신규시설투자등              ,미원에스씨
2024-06-26,최대주주등소유주식변동신고서              ,미원에스씨
2024-06-13,최대주주등소유주식변동신고서              ,미원에스씨
2024-05-14,분기보고서 (2024.03),미원에스씨
2024-04-25,타인에대한채무보증결정              ,미원에스씨
2024-04-23,자기주식취득결과보고서,미원에스씨
2024-04-11,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,미원에스씨
2024-03-28,주식등의대량보유상황보고서(일반),미원홀딩스
2024-03-28,최대주주등소유주식변동신고서              ,미원에스씨
2024-03-21,정기주주총회결과              ,미원에스씨
2024-03-13,감사보고서제출              ,미원에스씨
2024-03-13,사업보고서 (2023.12),미원에스씨
2024-03-06,주주총회소집공고,미원에스씨
2024-02-19,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2024-02-15,현금ㆍ현물배당결정              ,미원에스씨
2024-02-15,주주총회소집결의              ,미원에스씨
2024-02-15,주요사항보고서(자기주식취득결정),미원에스씨
2024-02-14,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2024-02-08,자기주식취득결과보고서,미원에스씨
2024-02-08,주식등의대량보유상황보고서(일반),미원홀딩스
2024-02-08,최대주주등소유주식변동신고서              ,미원에스씨
2024-01-31,최대주주등소유주식변동신고서,미원에스씨
2024-01-29,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2024-01-18,매출액또는손익구조30%(대규모법인은15%)이상변경,미원에스씨
2024-01-12,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2024-01-10,최대주주등소유주식변동신고서,미원에스씨
2024-01-04,주식등의대량보유상황보고서(일반),미원홀딩스
2024-01-04,최대주주등소유주식변동신고서,미원에스씨
2023-12-28,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2023-12-28,최대주주등소유주식변동신고서,미원에스씨
2023-12-19,자기주식처분결과보고서,미원에스씨
2023-12-14,주요사항보고서(자기주식취득결정),미원에스씨
2023-12-14,주요사항보고서(자기주식처분결정),미원에스씨
2023-12-12,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2023-12-12,최대주주등소유주식변동신고서,미원에스씨
2023-12-11,자기주식취득결과보고서,미원에스씨
2023-11-21,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-11-14,분기보고서 (2023.09),미원에스씨
2023-11-09,최대주주등소유주식변동신고서,미원에스씨
2023-10-18,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-10-16,임원ㆍ주요주주특정증권등소유상황보고서,배원
2023-10-16,최대주주등소유주식변동신고서,미원에스씨
2023-10-12,주요사항보고서(자기주식취득결정),미원에스씨
2023-10-06,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-10-06,자기주식취득결과보고서,미원에스씨
2023-09-25,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-09-15,최대주주등소유주식변동신고서,미원에스씨
2023-09-11,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-08-18,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-08-14,반기보고서 (2023.06),미원에스씨
2023-07-31,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-07-24,타인에대한채무보증결정,미원에스씨
2023-07-20,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-07-13,주요사항보고서(자기주식취득결정),미원에스씨
2023-07-13,주식소각결정,미원에스씨
2023-07-13,현금ㆍ현물배당결정,미원에스씨
2023-07-13,영업(잠정)실적(공정공시),미원에스씨
2023-07-12,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-07-11,최대주주등소유주식변동신고서,미원에스씨
2023-07-11,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2023-07-11,자기주식취득결과보고서,미원에스씨
2023-07-04,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2023-07-04,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2023-07-04,최대주주등소유주식변동신고서,미원에스씨
2023-07-04,유형자산취득결정(자율공시),미원에스씨
2023-06-30,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-06-21,최대주주등소유주식변동신고서,미원에스씨
2023-06-12,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-05-15,분기보고서 (2023.03),미원에스씨
2023-05-15,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-05-04,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-04-26,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-04-25,임원ㆍ주요주주특정증권등소유상황보고서,배원
2023-04-25,최대주주등소유주식변동신고서,미원에스씨
2023-04-18,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,미원에스씨
2023-04-18,주요사항보고서(자기주식취득결정),미원에스씨
2023-04-14,자기주식취득결과보고서,미원에스씨
2023-04-13,최대주주등소유주식변동신고서,미원에스씨
2023-04-10,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-04-03,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-03-30,주식등의대량보유상황보고서(일반),미원홀딩스
2023-03-23,정기주주총회결과,미원에스씨
2023-03-23,사외이사의선임ㆍ해임또는중도퇴임에관한신고,미원에스씨
2023-03-20,최대주주등소유주식변동신고서,미원에스씨
2023-03-17,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-03-15,사업보고서 (2022.12),미원에스씨
2023-03-15,감사보고서제출,미원에스씨
2023-03-14,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-03-08,주주총회소집공고,미원에스씨
2023-02-21,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-02-16,주주총회소집결의,미원에스씨
2023-02-16,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2023-02-16,현금ㆍ현물배당결정,미원에스씨
2023-02-06,최대주주등소유주식변동신고서,미원에스씨
2023-01-26,영업(잠정)실적(공정공시),미원에스씨
2023-01-26,주요사항보고서(자기주식취득결정),미원에스씨
2023-01-19,임원ㆍ주요주주특정증권등소유상황보고서,배원
2023-01-19,최대주주등소유주식변동신고서,미원에스씨
2023-01-17,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-12-28,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-12-28,최대주주등소유주식변동신고서,미원에스씨
2022-12-28,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-12-21,자기주식처분결과보고서,미원에스씨
2022-12-20,최대주주등소유주식변동신고서,미원에스씨
2022-12-16,주요사항보고서(자기주식처분결정),미원에스씨
2022-12-07,최대주주등소유주식변동신고서,미원에스씨
2022-12-07,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-11-29,임원ㆍ주요주주특정증권등소유상황보고서,배원
2022-11-29,최대주주등소유주식변동신고서,미원에스씨
2022-11-25,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-11-25,최대주주등소유주식변동신고서,미원에스씨
2022-11-16,최대주주등소유주식변동신고서,미원에스씨
2022-11-16,임원ㆍ주요주주특정증권등소유상황보고서,배원
2022-11-14,분기보고서 (2022.09),미원에스씨
2022-11-11,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-11-11,최대주주등소유주식변동신고서,미원에스씨
2022-11-02,최대주주등소유주식변동신고서,미원에스씨
2022-11-02,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-10-27,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-10-13,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-10-13,최대주주등소유주식변동신고서,미원에스씨
2022-10-07,주식등의대량보유상황보고서(일반),미원홀딩스
2022-10-07,최대주주등소유주식변동신고서,미원에스씨
2022-10-06,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-10-04,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-10-04,최대주주등소유주식변동신고서,미원에스씨
2022-09-27,최대주주등소유주식변동신고서,미원에스씨
2022-09-26,자기주식취득결과보고서,미원에스씨
2022-09-21,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-09-21,최대주주등소유주식변동신고서,미원에스씨
2022-09-16,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-09-15,임원ㆍ주요주주특정증권등소유상황보고서,이휴성
2022-08-16,[기재정정]사업보고서 (2021.12),미원에스씨
2022-08-16,반기보고서 (2022.06),미원에스씨
2022-08-16,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-08-08,최대주주등소유주식변동신고서,미원에스씨
2022-08-08,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2022-08-04,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-08-04,최대주주등소유주식변동신고서,미원에스씨
2022-08-01,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2022-07-28,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-07-28,최대주주등소유주식변동신고서,미원에스씨
2022-07-25,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-07-25,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2022-07-25,최대주주등소유주식변동신고서,미원에스씨
2022-07-18,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2022-07-18,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-07-18,최대주주등소유주식변동신고서,미원에스씨
2022-07-14,주요사항보고서(자기주식취득결정),미원에스씨
2022-07-14,현금ㆍ현물배당결정,미원에스씨
2022-07-14,자기주식처분결과보고서,미원에스씨
2022-07-14,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2022-07-14,주요사항보고서(자기주식처분결정),미원에스씨
2022-06-30,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2022-06-30,최대주주등소유주식변동신고서,미원에스씨
2022-06-23,[기재정정]타인에대한채무보증결정,미원에스씨
2022-06-07,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,미원에스씨
2022-06-02,임원ㆍ주요주주특정증권등소유상황보고서,배원
2022-06-02,최대주주등소유주식변동신고서,미원에스씨
2022-06-02,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-05-19,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼 우리사주조합
2022-05-19,임원ㆍ주요주주특정증권등소유상황보고서,김일순
2022-05-16,분기보고서 (2022.03),미원에스씨
2022-05-13,최대주주등소유주식변동신고서,미원에스씨
2022-05-13,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-05-09,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-05-09,최대주주등소유주식변동신고서,미원에스씨
2022-04-27,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-04-27,최대주주등소유주식변동신고서,미원에스씨
2022-04-01,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-04-01,최대주주등소유주식변동신고서,미원에스씨
2022-03-29,최대주주등소유주식변동신고서,미원에스씨
2022-03-29,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-03-25,정기주주총회결과,미원에스씨
2022-03-25,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼우리사주조합
2022-03-17,감사보고서제출,미원에스씨
2022-03-17,최대주주등소유주식변동신고서,미원에스씨
2022-03-17,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-03-16,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼우리사주조합
2022-03-16,임원ㆍ주요주주특정증권등소유상황보고서,김세열
2022-03-11,최대주주등소유주식변동신고서,미원에스씨
2022-03-11,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-03-10,주주총회집중일개최사유신고,미원에스씨
2022-03-10,주주총회소집공고,미원에스씨
2022-03-04,최대주주등소유주식변동신고서,미원에스씨
2022-03-04,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2022-02-25,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼우리사주조합
2022-02-24,주주총회소집결의,미원에스씨
2022-02-24,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변경,미원에스씨
2022-02-24,현금ㆍ현물배당결정,미원에스씨
2022-02-15,임원ㆍ주요주주특정증권등소유상황보고서,미원스페셜티케미칼우리사주조합
2022-02-10,최대주주등소유주식변동신고서,미원에스씨
2022-01-27,최대주주등소유주식변동신고서,미원에스씨
2022-01-27,임원ㆍ주요주주특정증권등소유상황보고서,조성서
2022-01-13,최대주주등소유주식변동신고서,미원에스씨
2022-01-05,최대주주등소유주식변동신고서,미원에스씨
2021-12-30,최대주주등소유주식변동신고서,미원에스씨
2021-12-29,최대주주등소유주식변동신고서,미원에스씨
2021-12-28,주식등의대량보유상황보고서(일반),미원홀딩스
2021-12-28,자기주식처분결과보고서,미원에스씨
2021-12-27,주요사항보고서(자기주식처분결정),미원에스씨
2021-12-17,자기주식처분결과보고서,미원에스씨
2021-12-15,최대주주등소유주식변동신고서,미원에스씨
2021-12-15,주요사항보고서(자기주식처분결정),미원에스씨
2021-12-10,최대주주등소유주식변동신고서,미원에스씨
2021-11-12,분기보고서 (2021.09),미원에스씨
2021-10-19,최대주주등소유주식변동신고서,미원에스씨
2021-09-29,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2021-09-29,최대주주등소유주식변동신고서,미원에스씨
2021-09-16,임원ㆍ주요주주특정증권등소유상황보고서,미원홀딩스
2021-09-16,최대주주등소유주식변동신고서,미원에스씨
2021-09-10,임원ㆍ주요주주특정증권등소유상황보고서,김정돈
2021-09-03,최대주주등소유주식변동신고서,미원에스씨
