날짜,공시_제목,공시자
2024-09-30,임원ㆍ주요주주특정증권등소유상황보고서,민보홍
2024-09-30,주식등의대량보유상황보고서(일반),이효종
2024-08-30,신탁계약해지결과보고서,알엔투테크놀로지
2024-08-14,반기보고서 (2024.06),알엔투테크놀로지
2024-06-05,주식등의대량보유상황보고서(일반),이효종
2024-05-30,신탁계약에의한취득상황보고서,알엔투테크놀로지
2024-05-14,분기보고서 (2024.03),알엔투테크놀로지
2024-03-28,정기주주총회결과              ,알엔투테크놀로지
2024-03-19,사업보고서 (2023.12),알엔투테크놀로지
2024-03-19,감사보고서제출              ,알엔투테크놀로지
2024-03-06,[첨부정정]의결권대리행사권유참고서류,알엔투테크놀로지
2024-03-04,주주총회소집공고,알엔투테크놀로지
2024-02-29,주요사항보고서(자기주식취득신탁계약체결결정),알엔투테크놀로지
2024-02-23,주주총회소집결의              ,알엔투테크놀로지
2024-02-13,현금ㆍ현물배당결정              ,알엔투테크놀로지
2024-02-13,매출액또는손익구조30%(대규모법인은15%)이상변동              ,알엔투테크놀로지
2023-12-13,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,알엔투테크놀로지
2023-12-13,주주명부폐쇄기간또는기준일설정,알엔투테크놀로지
2023-11-14,분기보고서 (2023.09),알엔투테크놀로지
2023-11-14,[기재정정]사업보고서 (2022.12),알엔투테크놀로지
2023-08-14,반기보고서 (2023.06),알엔투테크놀로지
2023-06-07,주식등의대량보유상황보고서(일반),이효종
2023-05-23,주식등의대량보유상황보고서(일반),이효종
2023-05-15,분기보고서 (2023.03),알엔투테크놀로지
2023-04-25,기업설명회(IR)개최,알엔투테크놀로지
2023-04-17,불성실공시법인지정(공시번복 5건),코스닥시장본부
2023-04-17,주권매매거래정지(불성실공시법인 지정),코스닥시장본부
2023-03-29,정기주주총회결과,알엔투테크놀로지
2023-03-24,불성실공시법인지정예고(공시번복 5건),코스닥시장본부
2023-03-24,주식소각결정,알엔투테크놀로지
2023-03-21,감사보고서제출,알엔투테크놀로지
2023-03-02,의결권대리행사권유참고서류,알엔투테크놀로지
2023-03-02,주주총회소집공고,알엔투테크놀로지
2023-02-27,주식등의대량보유상황보고서(일반),에이엔피
2023-02-27,주주총회소집결의,알엔투테크놀로지
2023-02-24,[기재정정]주요사항보고서(유상증자결정),알엔투테크놀로지
2023-02-24,"기타주요경영사항(유상증자 결정, 전환사채 발행결정 철회)",알엔투테크놀로지
2023-02-24,[기재정정]주요사항보고서(전환사채권발행결정),알엔투테크놀로지
2023-02-10,현금ㆍ현물배당결정,알엔투테크놀로지
2023-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,알엔투테크놀로지
2023-02-08,[기재정정]주요사항보고서(자기주식처분결정),알엔투테크놀로지
2023-02-02,주식등의대량보유상황보고서(일반),이효종
2023-02-02,최대주주변경을수반하는주식양수도계약해제ㆍ취소등,알엔투테크놀로지
2023-02-02,[기재정정]주주총회소집결의,알엔투테크놀로지
