날짜,공시_제목,공시자
2024-03-22,정기주주총회결과              ,삼화콘덴서공업
2024-03-14,사업보고서 (2023.12),삼화콘덴서공업
2024-03-14,감사보고서제출              ,삼화콘덴서공업
2024-03-07,주주총회집중일개최사유신고              ,삼화콘덴서공업
2024-03-07,주주총회소집공고,삼화콘덴서공업
2024-02-15,현금ㆍ현물배당결정              ,삼화콘덴서공업
2024-02-15,주주총회소집결의              ,삼화콘덴서공업
2024-02-08,매출액또는손익구조30%(대규모법인15%)미만변경(자율공시)              ,삼화콘덴서공업
2023-11-14,분기보고서 (2023.09),삼화콘덴서공업
2023-08-14,반기보고서 (2023.06),삼화콘덴서공업
2023-05-15,분기보고서 (2023.03),삼화콘덴서공업
2023-03-24,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼화콘덴서공업
2023-03-24,정기주주총회결과,삼화콘덴서공업
2023-03-16,[기재정정]매출액또는손익구조30%(대규모법인15%)미만변경(자율공시),삼화콘덴서공업
2023-03-16,사업보고서 (2022.12),삼화콘덴서공업
2023-03-16,감사보고서제출,삼화콘덴서공업
2023-03-16,[기재정정]의결권대리행사권유참고서류,삼화콘덴서공업
2023-03-16,[기재정정]주주총회소집공고,삼화콘덴서공업
2023-03-09,주주총회집중일개최사유신고,삼화콘덴서공업
2023-02-20,주주총회소집결의,삼화콘덴서공업
2023-02-16,현금ㆍ현물배당결정,삼화콘덴서공업
2022-11-14,분기보고서 (2022.09),삼화콘덴서공업
2022-08-16,반기보고서 (2022.06),삼화콘덴서공업
2022-05-16,분기보고서 (2022.03),삼화콘덴서공업
2022-03-25,정기주주총회결과,삼화콘덴서공업
2022-03-17,사업보고서 (2021.12),삼화콘덴서공업
2022-03-17,감사보고서제출,삼화콘덴서공업
2022-03-10,주주총회집중일개최사유신고,삼화콘덴서공업
2022-03-10,의결권대리행사권유참고서류,삼화콘덴서공업
2022-03-10,주주총회소집공고,삼화콘덴서공업
2022-02-17,주주총회소집결의,삼화콘덴서공업
2022-02-17,현금ㆍ현물배당결정,삼화콘덴서공업
2022-02-10,매출액또는손익구조30%(대규모법인15%)미만변경(자율공시),삼화콘덴서공업
2022-01-05,주식등의대량보유상황보고서(약식),국민연금공단
2021-11-15,분기보고서 (2021.09),삼화콘덴서공업
2021-10-06,주식등의대량보유상황보고서(약식),국민연금공단
2021-08-17,반기보고서 (2021.06),삼화콘덴서공업
2021-07-02,주식등의대량보유상황보고서(약식),국민연금공단
2021-05-17,분기보고서 (2021.03),삼화콘덴서공업
2021-05-14,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2021-04-06,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2021-04-05,주식등의대량보유상황보고서(약식),국민연금공단
2021-03-26,정기주주총회결과,삼화콘덴서공업
2021-03-26,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2021-03-18,사업보고서 (2020.12),삼화콘덴서공업
2021-03-18,감사보고서제출,삼화콘덴서공업
2021-03-11,주주총회집중일개최사유신고,삼화콘덴서공업
2021-03-11,주주총회소집공고,삼화콘덴서공업
2021-02-18,현금ㆍ현물배당결정,삼화콘덴서공업
2021-02-18,주주총회소집결의,삼화콘덴서공업
2021-02-09,매출액또는손익구조30%(대규모법인15%)미만변경(자율공시),삼화콘덴서공업
2021-01-05,주식등의대량보유상황보고서(약식),국민연금공단
2020-11-16,분기보고서 (2020.09),삼화콘덴서공업
2020-08-14,반기보고서 (2020.06),삼화콘덴서공업
2020-05-15,분기보고서 (2020.03),삼화콘덴서공업
2020-04-03,주식등의대량보유상황보고서(약식),국민연금공단
2020-03-30,사업보고서 (2019.12),삼화콘덴서공업
2020-03-27,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼화콘덴서공업
2020-03-27,대표이사(대표집행임원)변경(안내공시),삼화콘덴서공업
2020-03-27,정기주주총회결과,삼화콘덴서공업
2020-03-19,감사보고서제출,삼화콘덴서공업
2020-02-26,주주총회소집공고,삼화콘덴서공업
2020-02-26,주주총회집중일개최사유신고,삼화콘덴서공업
2020-02-18,주주총회소집결의,삼화콘덴서공업
2020-02-18,현금ㆍ현물배당결정,삼화콘덴서공업
2020-02-11,매출액또는손익구조30%(대규모법인은15%)이상변경,삼화콘덴서공업
2019-12-31,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼화콘덴서공업
2019-11-19,기타경영사항(자율공시),삼화콘덴서공업
2019-11-14,분기보고서 (2019.09),삼화콘덴서공업
2019-08-14,반기보고서 (2019.06),삼화콘덴서공업
2019-05-15,분기보고서 (2019.03),삼화콘덴서공업
2019-03-29,정기주주총회결과,삼화콘덴서공업
2019-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼화콘덴서공업
2019-03-29,사업보고서 (2018.12),삼화콘덴서공업
2019-03-19,감사보고서제출,삼화콘덴서공업
2019-02-28,주주총회집중일개최사유신고,삼화콘덴서공업
2019-02-28,의결권대리행사권유참고서류,삼화콘덴서공업
2019-02-28,주주총회소집공고,삼화콘덴서공업
2019-02-08,현금ㆍ현물배당결정,삼화콘덴서공업
2019-02-01,주주총회소집결의,삼화콘덴서공업
2019-02-01,매출액또는손익구조30%(대규모법인은15%)이상변경,삼화콘덴서공업
2019-01-03,신규시설투자등,삼화콘덴서공업
