날짜,공시_제목,공시자
2024-09-09,단기차입금증가결정              ,한탑
2024-08-14,반기보고서 (2024.06),한탑
2024-06-28,기타시장안내              (업종변경 안내),코스닥시장본부
2024-06-19,전환가액의조정              (제2회차),한탑
2024-06-17,단기차입금증가결정              ,한탑
2024-05-20,주식등의대량보유상황보고서(일반),류원기
2024-05-20,주식등의대량보유상황보고서(약식),양정산업
2024-05-20,전환가액의조정              (제2회차),한탑
2024-05-16,분기보고서 (2024.03),한탑
2024-04-22,[기재정정]주요사항보고서(전환사채권발행결정),한탑
2024-04-19,전환가액의조정              (제2회차),한탑
2024-04-01,사업보고서 (2023.12),한탑
2024-04-01,[첨부정정]사업보고서 (2022.12),한탑
2024-04-01,[첨부정정]사업보고서 (2021.12),한탑
2024-04-01,[첨부정정]사업보고서 (2020.12),한탑
2024-03-29,정기주주총회결과              ,한탑
2024-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한탑
2024-03-29,[기재정정]감사보고서제출              ,한탑
2024-03-28,[첨부정정]감사보고서제출              (2020사업연도 감사보고서 재발행),한탑
2024-03-28,[첨부정정]감사보고서제출              (2022사업연도 감사보고서 재발행),한탑
2024-03-28,[첨부정정]감사보고서제출              (2021사업연도 감사보고서 재발행),한탑
2024-03-21,기타경영사항(자율공시)              (감사보고서 제출 지연),한탑
2024-03-19,전환가액의조정              (제2회차),한탑
2024-03-14,의결권대리행사권유참고서류,한탑
2024-03-14,주주총회소집공고,한탑
2024-03-14,주주총회집중일개최사유신고              ,한탑
2024-03-14,주주총회소집결의              ,한탑
2024-03-07,주식등의대량보유상황보고서(약식),양정산업
2024-02-26,매출액또는손익구조30%(대규모법인은15%)이상변동              ,한탑
2024-02-19,전환가액의조정              (제2회차),한탑
2024-02-01,임원ㆍ주요주주특정증권등소유상황보고서,류지훈
2024-02-01,주식등의대량보유상황보고서(일반),류원기
2024-01-26,주식등의대량보유상황보고서(약식),양정산업
2024-01-25,증권발행결과(자율공시)(제3자배정 유상증자),한탑
2024-01-19,증권발행결과(자율공시)(제2회차 CB),한탑
2024-01-18,주요사항보고서(유상증자결정),한탑
2023-12-14,주주명부폐쇄기간또는기준일설정,한탑
2023-11-14,분기보고서 (2023.09),한탑
2023-08-14,반기보고서 (2023.06),한탑
2023-07-24,소송등의판결ㆍ결정(주주총회결의취소(항소)),한탑
2023-05-16,[기재정정]분기보고서 (2023.03),한탑
2023-03-20,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한탑
2023-03-20,정기주주총회결과,한탑
2023-03-15,[기재정정]주주총회소집공고,한탑
2023-03-03,의결권대리행사권유참고서류,한탑
2023-03-03,주주총회소집결의,한탑
2023-02-14,매출액또는손익구조30%(대규모법인은15%)이상변동,한탑
2022-12-16,주주명부폐쇄기간또는기준일설정,한탑
2022-11-14,분기보고서 (2022.09),한탑
2022-10-21,소송등의제기ㆍ신청(경영권분쟁소송)(주주총회결의취소(항소)),한탑
2022-08-25,소송등의판결ㆍ결정(주주총회결의취소 청구의 소),한탑
2022-08-16,반기보고서 (2022.06),한탑
2022-05-19,주식등의대량보유상황보고서(일반),류원기
2022-05-19,임원ㆍ주요주주특정증권등소유상황보고서,류지훈
2022-05-16,분기보고서 (2022.03),한탑
2022-05-12,증권발행결과(자율공시)(주주배정 유상증자),한탑
2022-05-12,증권발행실적보고서,한탑
2022-05-10,유상증자또는주식관련사채등의청약결과(자율공시)(주주배정 유상증자),한탑
2022-05-09,영업(잠정)실적(공정공시),한탑
2022-05-04,[기재정정]투자설명서,한탑
2022-05-04,[발행조건확정]증권신고서(지분증권),한탑
2022-05-04,[기재정정]주요사항보고서(유상증자결정),한탑
2022-05-04,유상증자최종발행가액확정,한탑
2022-03-29,권리락(유상증자),코스닥시장본부
2022-03-29,유상증자1차발행가액결정,한탑
2022-03-11,정기주주총회결과,한탑
2022-03-03,소속부변경,코스닥시장본부
2022-03-03,[기재정정]의결권대리행사권유참고서류,한탑
2022-03-03,[기재정정]주주총회소집공고,한탑
2022-02-24,주주총회소집결의,한탑
2022-02-10,매출액또는손익구조30%(대규모법인은15%)이상변동,한탑
2021-12-16,주주명부폐쇄기간또는기준일설정,한탑
2021-11-15,분기보고서 (2021.09),한탑
2021-08-17,반기보고서 (2021.06),한탑
2021-05-26,소송등의판결ㆍ결정,한탑
2021-05-17,분기보고서 (2021.03),한탑
2021-04-15,소송등의제기ㆍ신청(경영권분쟁소송)(주주총회결의취소),한탑
2021-04-08,임원ㆍ주요주주특정증권등소유상황보고서,박진호
2021-04-08,임원ㆍ주요주주특정증권등소유상황보고서,최달호
2021-04-08,임원ㆍ주요주주특정증권등소유상황보고서,이호영
2021-04-08,임원ㆍ주요주주특정증권등소유상황보고서,박영식
2021-04-08,임원ㆍ주요주주특정증권등소유상황보고서,구태훈
2021-04-08,주식등의대량보유상황보고서(일반),류원기
2021-03-29,대표이사변경,한탑
2021-03-29,정기주주총회결과,한탑
2021-03-29,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한탑
2021-03-25,소송등의판결ㆍ결정,한탑
2021-03-23,[기재정정]주주총회소집공고,한탑
2021-03-23,[첨부정정]사업보고서 (2019.12),한탑
2021-03-23,[첨부정정]사업보고서 (2018.12),한탑
2021-03-23,[첨부정정]사업보고서 (2017.12),한탑
2021-03-22,[첨부정정]감사보고서제출(2019사업연도 감사보고서 재발행),한탑
2021-03-22,[첨부정정]감사보고서제출(2018사업연도 감사보고서 재발행),한탑
2021-03-22,[첨부정정]감사보고서제출(2017사업연도 감사보고서 재발행),한탑
2021-03-19,기타경영사항(자율공시)(감사보고서 제출 지연),한탑
2021-03-18,소송등의제기ㆍ신청(경영권분쟁소송)(주주명부열람및등사요청가처분),한탑
2021-03-12,의결권대리행사권유참고서류,한탑
2021-03-12,주주총회소집결의,한탑
2021-02-08,소송등의제기ㆍ신청(경영권분쟁소송),한탑
2021-01-20,전환청구권행사,한탑
2021-01-20,[기재정정]기타경영사항(자율공시)(제1회 무기명식 이권부 무보증 사모 전환사채  취득 후 재매각의 건),한탑
2021-01-08,주식등의대량보유상황보고서(약식),아이온자산운용
2020-12-31,[기재정정]전환청구권행사,한탑
2020-12-22,[기재정정]전환청구권행사,한탑
2020-12-22,[기재정정]전환청구권행사,한탑
2020-12-22,[기재정정]전환청구권행사,한탑
2020-12-17,주식등의대량보유상황보고서(일반),류원기
2020-12-15,주주명부폐쇄기간또는기준일설정,한탑
2020-12-09,[기재정정]전환청구권행사,한탑
2020-11-16,분기보고서 (2020.09),한탑
2020-10-08,주식등의대량보유상황보고서(약식),아우름자산운용
2020-09-21,전환사채(해외전환사채포함)발행후만기전사채취득,한탑
2020-08-14,반기보고서 (2020.06),한탑
2020-06-23,주식등의대량보유상황보고서(약식),아우름자산운용
2020-06-19,전환사채(해외전환사채포함)발행후만기전사채취득(제1회차),한탑
2020-06-12,주식등의대량보유상황보고서(약식),스마트코어팜
2020-06-12,주식등의대량보유상황보고서(약식),바이케어스
2020-06-02,단기차입금증가결정,한탑
2020-05-15,분기보고서 (2020.03),한탑
2020-05-11,주식등의대량보유상황보고서(약식),아이온자산운용
2020-04-21,[기재정정]주식등의대량보유상황보고서(일반),류원기
2020-04-20,전환사채(해외전환사채포함)발행후만기전사채취득(제1회차),한탑
2020-04-20,단기차입금증가결정,한탑
2020-04-07,전환청구권행사(제1회차),한탑
2020-03-30,정기주주총회결과,한탑
2020-03-20,[기재정정]주주총회소집공고,한탑
2020-03-19,전환가액의조정(제1회차),한탑
2020-03-19,[기재정정]주요사항보고서(전환사채권발행결정),한탑
2020-03-13,의결권대리행사권유참고서류,한탑
2020-03-13,주주총회집중일개최사유신고,한탑
2020-03-13,주주총회소집결의,한탑
2020-02-21,매출액또는손익구조30%(대규모법인은15%)이상변동,한탑
2019-12-16,주주명부폐쇄기간또는기준일설정,한탑
2019-11-14,분기보고서 (2019.09),한탑
2019-09-26,주식등의대량보유상황보고서(약식),상상인플러스저축은행
2019-08-19,전환가액의조정(제1회차),한탑
2019-08-14,반기보고서 (2019.06),한탑
2019-07-19,전환가액의조정(제1회차),한탑
2019-06-19,전환가액의조정,한탑
2019-05-29,타인에대한채무보증결정,한탑
2019-05-15,분기보고서 (2019.03),한탑
2019-03-18,연결감사보고서 (2018.12),회계법인상지원
2019-03-18,감사보고서 (2018.12),회계법인상지원
2019-03-14,주식등의대량보유상황보고서(일반),류원기
2019-03-04,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한탑
2019-03-04,정기주주총회결과,한탑
2019-02-14,주주총회소집공고,한탑
2019-02-14,주주총회소집결의,한탑
2019-02-01,매출액또는손익구조30%(대규모법인은15%)이상변동,한탑
2019-01-07,주식등의대량보유상황보고서(약식),스마트코어팜
2019-01-04,주식등의대량보유상황보고서(약식),아우름자산운용
