날짜,공시_제목,공시자
2024-05-02,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-05-02,최대주주등소유주식변동신고서              ,미원상사
2024-04-30,최대주주등소유주식변동신고서              ,미원상사
2024-04-24,최대주주등소유주식변동신고서              ,미원상사
2024-04-23,최대주주등소유주식변동신고서              ,미원상사
2024-04-23,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-04-22,최대주주등소유주식변동신고서              ,미원상사
2024-04-17,최대주주등소유주식변동신고서              ,미원상사
2024-04-16,최대주주등소유주식변동신고서              ,미원상사
2024-04-11,최대주주등소유주식변동신고서              ,미원상사
2024-04-09,최대주주등소유주식변동신고서              ,미원상사
2024-04-09,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,미원상사
2024-04-08,최대주주등소유주식변동신고서              ,미원상사
2024-04-01,주식등의대량보유상황보고서(일반),김정돈
2024-03-27,최대주주등소유주식변동신고서              ,미원상사
2024-03-26,정기주주총회결과              ,미원상사
2024-03-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,미원상사
2024-03-26,최대주주등소유주식변동신고서              ,미원상사
2024-03-25,최대주주등소유주식변동신고서              ,미원상사
2024-03-21,최대주주등소유주식변동신고서              ,미원상사
2024-03-19,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-03-18,사업보고서 (2023.12),미원상사
2024-03-18,감사보고서제출              ,미원상사
2024-03-11,주주총회소집공고,미원상사
2024-03-08,[기재정정]주주총회소집결의              ,미원상사
2024-03-06,주요사항보고서(자기주식취득결정),미원상사
2024-03-06,현금ㆍ현물배당결정              ,미원상사
2024-03-05,자기주식취득결과보고서,미원상사
2024-03-05,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-02-23,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-02-08,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-02-07,최대주주등소유주식변동신고서              ,미원상사
2024-01-26,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-01-26,임원ㆍ주요주주특정증권등소유상황보고서,강신우
2024-01-26,주식등의대량보유상황보고서(일반),김정돈
2024-01-26,최대주주등소유주식변동신고서,미원상사
2024-01-19,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-01-10,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2024-01-04,최대주주등소유주식변동신고서,미원상사
2024-01-04,주식등의대량보유상황보고서(일반),김정돈
2024-01-02,임원ㆍ주요주주특정증권등소유상황보고서,이승욱
2024-01-02,임원ㆍ주요주주특정증권등소유상황보고서,김동민
2024-01-02,임원ㆍ주요주주특정증권등소유상황보고서,천문기
2023-12-21,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-12-15,주식등의대량보유상황보고서(일반),김정돈
2023-12-14,자기주식처분결과보고서,미원상사
2023-12-14,자기주식처분결과보고서,미원상사
2023-12-14,[기재정정]주식등의대량보유상황보고서(일반),김정돈
2023-12-13,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,미원상사
2023-12-13,주요사항보고서(자기주식취득결정),미원상사
2023-12-13,주식소각결정,미원상사
2023-12-13,주요사항보고서(자기주식처분결정),미원상사
2023-12-13,주요사항보고서(자기주식처분결정),미원상사
2023-12-12,최대주주등소유주식변동신고서,미원상사
2023-12-12,자기주식취득결과보고서,미원상사
2023-12-01,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-11-30,임원ㆍ주요주주특정증권등소유상황보고서,조성서
2023-11-17,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-11-14,분기보고서 (2023.09),미원상사
2023-11-07,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-10-23,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-10-13,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-10-12,최대주주등소유주식변동신고서,미원상사
2023-10-11,최대주주등소유주식변동신고서,미원상사
2023-10-11,주요사항보고서(자기주식취득결정),미원상사
2023-10-11,현금ㆍ현물배당결정,미원상사
2023-10-10,최대주주등소유주식변동신고서,미원상사
2023-10-06,최대주주등소유주식변동신고서,미원상사
2023-10-04,자기주식취득결과보고서,미원상사
2023-09-26,임원ㆍ주요주주특정증권등소유상황보고서,미원상사우리사주
2023-09-18,최대주주등소유주식변동신고서,미원상사
2023-09-15,최대주주등소유주식변동신고서,미원상사
