날짜,공시_제목,공시자
2024-08-13,반기보고서 (2024.06),한일사료
2024-06-28,기타시장안내              (업종변경 안내),코스닥시장본부
2024-05-14,분기보고서 (2024.03),한일사료
2024-03-21,정기주주총회결과              ,한일사료
2024-03-13,사업보고서 (2023.12),한일사료
2024-03-13,감사보고서제출              ,한일사료
2024-03-06,주주총회소집공고,한일사료
2024-03-04,의결권대리행사권유참고서류,한일사료
2024-02-29,현금ㆍ현물배당결정              ,한일사료
2024-02-29,주주총회소집결의              ,한일사료
2024-02-29,매출액또는손익구조30%(대규모법인은15%)이상변동              ,한일사료
2023-12-14,주주명부폐쇄기간또는기준일설정,한일사료
2023-11-13,분기보고서 (2023.09),한일사료
2023-08-11,반기보고서 (2023.06),한일사료
2023-05-12,분기보고서 (2023.03),한일사료
2023-05-04,주식등의대량보유상황보고서(일반),차상협
2023-05-04,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,한일사료
2023-04-21,유형자산처분결정(종속회사의주요경영사항),한일사료
2023-04-12,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항),한일사료
2023-03-16,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한일사료
2023-03-16,정기주주총회결과,한일사료
2023-03-13,주식등의대량보유상황보고서(일반),차상협
2023-03-13,[기재정정]최대주주변경을수반하는주식담보제공계약체결,한일사료
2023-03-08,사업보고서 (2022.12),한일사료
2023-03-08,감사보고서제출,한일사료
2023-02-28,주주총회소집공고,한일사료
2023-02-23,매출액또는손익구조30%(대규모법인은15%)이상변동,한일사료
2023-02-23,주주총회소집결의,한일사료
2022-12-15,주주명부폐쇄기간또는기준일설정,한일사료
2022-12-06,주식등의대량보유상황보고서(일반),차상협
2022-11-11,분기보고서 (2022.09),한일사료
2022-09-26,주식등의대량보유상황보고서(일반),차상협
2022-08-12,반기보고서 (2022.06),한일사료
2022-06-15,주식등의대량보유상황보고서(일반),차상협
2022-05-13,분기보고서 (2022.03),한일사료
2022-05-09,주식등의대량보유상황보고서(일반),차상협
2022-05-09,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,한일사료
2022-04-29,임원ㆍ주요주주특정증권등소유상황보고서,차상협
2022-04-29,주식등의대량보유상황보고서(일반),차상협
2022-04-29,임원ㆍ주요주주특정증권등소유상황보고서,차상석
2022-04-29,임원ㆍ주요주주특정증권등소유상황보고서,최한순
2022-04-07,주식등의대량보유상황보고서(일반),차상협
2022-04-07,[기재정정]최대주주변경을수반하는주식담보제공계약체결,한일사료
2022-04-07,[기재정정]현금ㆍ현물배당결정,한일사료
2022-04-05,[기재정정]정기주주총회결과,한일사료
2022-03-16,주식등의대량보유상황보고서(일반),차상협
2022-03-07,사업보고서 (2021.12),한일사료
2022-03-07,감사보고서제출,한일사료
2022-02-28,주주총회소집공고,한일사료
2022-02-24,의결권대리행사권유참고서류,한일사료
2022-02-22,주주총회소집결의,한일사료
2022-02-22,매출액또는손익구조30%(대규모법인은15%)이상변동,한일사료
2021-12-15,주주명부폐쇄기간또는기준일설정,한일사료
2021-11-12,분기보고서 (2021.09),한일사료
2021-08-13,반기보고서 (2021.06),한일사료
2021-07-30,수시공시의무관련사항(공정공시)(서울우유협동조합과 배합사료 공급 관련 기본 계약 체결),한일사료
2021-05-26,[기재정정]수시공시의무관련사항(공정공시),한일사료
2021-05-14,분기보고서 (2021.03),한일사료
2021-03-23,정기주주총회결과,한일사료
2021-03-15,사업보고서 (2020.12),한일사료
2021-03-15,감사보고서제출,한일사료
2021-03-08,주주총회소집공고,한일사료
2021-03-03,의결권대리행사권유참고서류,한일사료
2021-02-26,매출액또는손익구조30%(대규모법인은15%)이상변동,한일사료
2021-02-26,주주총회소집결의,한일사료
2021-02-26,현금ㆍ현물배당결정,한일사료
2021-01-22,주식등의대량보유상황보고서(일반),차상협
2021-01-22,주식등의대량보유상황보고서(일반),최한순
2020-12-14,주주명부폐쇄기간또는기준일설정,한일사료
2020-11-12,분기보고서 (2020.09),한일사료
2020-09-25,임원ㆍ주요주주특정증권등소유상황보고서,차상협
2020-09-25,주식등의대량보유상황보고서(일반),최한순
2020-09-18,주식등의대량보유상황보고서(일반),최한순
2020-09-18,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등,한일사료
2020-08-13,반기보고서 (2020.06),한일사료
2020-06-30,회사합병결정(종속회사의주요경영사항),한일사료
2020-05-14,분기보고서 (2020.03),한일사료
2020-05-04,[기재정정]최대주주변경을수반하는주식담보제공계약체결,한일사료
2020-05-04,주식등의대량보유상황보고서(일반),최한순
2020-03-27,사업보고서 (2019.12),한일사료
2020-03-26,임원ㆍ주요주주특정증권등소유상황보고서,차상석
2020-03-26,주식등의대량보유상황보고서(일반),최한순
2020-03-24,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한일사료
2020-03-24,정기주주총회결과,한일사료
2020-03-13,감사보고서제출,한일사료
2020-03-09,주주총회소집공고,한일사료
2020-03-04,의결권대리행사권유참고서류,한일사료
2020-02-28,현금ㆍ현물배당결정,한일사료
2020-02-28,주주총회소집결의,한일사료
2020-02-28,매출액또는손익구조30%(대규모법인은15%)이상변동,한일사료
2020-01-10,주식등의대량보유상황보고서(약식),한국증권금융
2019-12-13,주주명부폐쇄기간또는기준일설정,한일사료
2019-11-14,분기보고서 (2019.09),한일사료
2019-08-14,반기보고서 (2019.06),한일사료
2019-05-14,분기보고서 (2019.03),한일사료
2019-03-28,사업보고서 (2018.12),한일사료
2019-03-25,정기주주총회결과,한일사료
2019-03-15,감사보고서제출,한일사료
2019-03-13,[기재정정]주주총회소집공고,한일사료
2019-03-13,[기재정정]의결권대리행사권유참고서류,한일사료
2019-03-13,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동,한일사료
2019-02-28,주주총회소집결의,한일사료
2019-02-28,현금ㆍ현물배당결정,한일사료
