날짜,공시_제목,공시자
2024-09-02,합병등종료보고서(합병),현대백화점
2024-08-30,주식등의대량보유상황보고서(일반),현대지에프홀딩스
2024-08-30,대규모기업집단현황공시[분기별공시(개별회사용)],현대백화점
2024-08-14,반기보고서 (2024.06),현대백화점
2024-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대백화점
2024-08-08,특수관계인과의내부거래,현대백화점
2024-08-08,연결재무제표기준영업(잠정)실적(공정공시)              ,현대백화점
2024-08-08,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-08-02,결산실적공시예고(안내공시)              ,현대백화점
2024-08-02,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-07-03,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-06-21,[첨부정정]주요사항보고서(회사합병결정),현대백화점
2024-06-19,주주명부폐쇄기간또는기준일설정              ,현대백화점
2024-06-19,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-06-18,주식등의대량보유상황보고서(약식),"KopernikGlobalInvestors,LLC"
2024-05-31,기업지배구조보고서공시              ,현대백화점
2024-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],현대백화점
2024-05-28,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-05-20,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-05-16,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-05-16,분기보고서 (2024.03),현대백화점
2024-05-10,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-05-09,연결재무제표기준영업(잠정)실적(공정공시)              ,현대백화점
2024-04-30,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-04-30,결산실적공시예고(안내공시)              ,현대백화점
2024-04-24,[기재정정]특수관계인에대한주식의처분,현대백화점
2024-04-17,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-03-29,주식등의대량보유상황보고서(약식),"KopernikGlobalInvestors,LLC"
2024-03-26,사외이사의선임ㆍ해임또는중도퇴임에관한신고,현대백화점
2024-03-26,정기주주총회결과              ,현대백화점
2024-03-18,감사보고서제출              ,현대백화점
2024-03-18,사업보고서 (2023.12),현대백화점
2024-03-07,[기재정정]주주총회소집공고,현대백화점
2024-03-05,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-02-28,증권발행실적보고서,현대백화점
2024-02-28,대규모기업집단현황공시[분기별공시(개별회사용)],현대백화점
2024-02-28,투자설명서,현대백화점
2024-02-27,[발행조건확정]증권신고서(채무증권),현대백화점
2024-02-26,의결권대리행사권유참고서류,현대백화점
2024-02-26,주주총회소집결의              ,현대백화점
2024-02-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대백화점
2024-02-13,기업설명회(IR)개최(안내공시)              ,현대백화점
2024-02-07,특수관계인에대한출자,현대백화점
2024-02-07,매출액또는손익구조30%(대규모법인은15%)이상변경              ,현대백화점
2024-02-07,대표이사(대표집행임원)변경(안내공시)              ,현대백화점
2024-02-07,연결재무제표기준영업(잠정)실적(공정공시)              ,현대백화점
2024-02-07,수시공시의무관련사항(공정공시)              ,현대백화점
2024-02-07,현금ㆍ현물배당결정              ,현대백화점
2024-02-01,기업설명회(IR)개최(안내공시),현대백화점
2024-02-01,결산실적공시예고(안내공시),현대백화점
2024-01-19,주식등의대량보유상황보고서(약식),국민연금공단
2023-12-08,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-12-04,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-11-29,대규모기업집단현황공시[분기별공시(개별회사용)],현대백화점
2023-11-14,분기보고서 (2023.09),현대백화점
2023-11-09,기업설명회(IR)개최(안내공시),현대백화점
2023-11-07,대표이사(대표집행임원)변경(안내공시),현대백화점
2023-11-07,연결재무제표기준영업(잠정)실적(공정공시),현대백화점
2023-11-02,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-11-01,결산실적공시예고(안내공시),현대백화점
2023-10-13,증권발행실적보고서,현대백화점
2023-10-13,투자설명서,현대백화점
2023-10-12,[발행조건확정]증권신고서(채무증권),현대백화점
2023-10-10,기업설명회(IR)개최(안내공시),현대백화점
2023-10-06,기업설명회(IR)개최(안내공시),현대백화점
2023-10-06,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-09-20,기업설명회(IR)개최(안내공시),현대백화점
2023-09-11,주식등의대량보유상황보고서(일반),현대지에프홀딩스
2023-09-11,주식등의대량보유상황보고서(일반),정몽근
2023-09-06,임원ㆍ주요주주특정증권등소유상황보고서,정지선
2023-09-06,최대주주등소유주식변동신고서(최대주주변경시),현대백화점
2023-09-06,기업설명회(IR)개최(안내공시),현대백화점
2023-09-06,임원ㆍ주요주주특정증권등소유상황보고서,정몽근
2023-09-06,임원ㆍ주요주주특정증권등소유상황보고서,현대지에프홀딩스
2023-09-05,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-09-05,동일인등출자계열회사와의상품ㆍ용역거래,현대백화점
2023-09-05,공개매수결과보고서,현대지에프홀딩스
2023-09-01,주식등의대량보유상황보고서(약식),국민연금공단
2023-09-01,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단
2023-08-31,대규모기업집단현황공시[분기별공시(대표회사용)],현대백화점
2023-08-14,반기보고서 (2023.06),현대백화점
2023-08-14,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대백화점
2023-08-09,기업설명회(IR)개최(안내공시),현대백화점
2023-08-09,[기재정정]공개매수신고서,현대지에프홀딩스
2023-08-09,[기재정정]공개매수설명서,현대지에프홀딩스
2023-08-08,연결재무제표기준영업(잠정)실적(공정공시),현대백화점
2023-08-08,특수관계인에대한담보제공,현대백화점
2023-08-02,기업설명회(IR)개최(안내공시),현대백화점
2023-08-01,결산실적공시예고(안내공시),현대백화점
2023-08-01,주식등의대량보유상황보고서(약식),국민연금공단
2023-06-30,[기재정정]지속가능경영보고서등관련사항(자율공시),현대백화점
2023-05-31,기업지배구조보고서공시,현대백화점
2023-05-31,대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],현대백화점
2023-05-31,대규모기업집단현황공시[연1회(동일인용)],정지선
2023-05-23,기업설명회(IR)개최(안내공시),현대백화점
2023-05-15,분기보고서 (2023.03),현대백화점
2023-05-11,기업설명회(IR)개최(안내공시),현대백화점
2023-05-10,특수관계인에대한출자,현대백화점
2023-05-09,연결재무제표기준영업(잠정)실적(공정공시),현대백화점
2023-05-03,기업설명회(IR)개최(안내공시),현대백화점
2023-05-02,주식등의대량보유상황보고서(약식),국민연금공단
2023-04-27,증권발행실적보고서,현대백화점
2023-04-27,투자설명서,현대백화점
2023-04-26,기업설명회(IR)개최(안내공시),현대백화점
2023-04-26,결산실적공시예고(안내공시),현대백화점
2023-04-26,[발행조건확정]증권신고서(채무증권),현대백화점
2023-03-28,사외이사의선임ㆍ해임또는중도퇴임에관한신고,현대백화점
2023-03-28,정기주주총회결과,현대백화점
2023-03-21,주식등의대량보유상황보고서(약식),"KopernikGlobalInvestors,LLC"
