날짜,공시_제목,공시자
2024-09-05,주요사항보고서(채권은행등의관리절차개시)(자회사의 주요경영사항)              ,KC그린홀딩스
2024-09-05,주요사항보고서(채권은행등의관리절차개시),KC그린홀딩스
2024-08-30,최대주주등소유주식변동신고서              ,KC그린홀딩스
2024-08-30,주식등의대량보유상황보고서(일반),이태영
2024-08-28,[기재정정]사채원리금미지급발생              ,KC그린홀딩스
2024-08-27,채권은행등의관리절차개시신청              ,KC그린홀딩스
2024-08-27,매매거래정지및정지해제(중요내용공시)              ,유가증권시장본부
2024-08-19,타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,KC그린홀딩스
2024-08-19,[기재정정]주요사항보고서(전환사채권발행결정),KC그린홀딩스
2024-08-14,채권은행등의관리절차개시신청(자회사의 주요경영사항)              ,KC그린홀딩스
2024-08-14,반기검토의견부적정또는의견거절(자회사의 주요경영사항)              ,KC그린홀딩스
2024-08-14,반기보고서 (2024.06),KC그린홀딩스
2024-08-14,매매거래정지및정지해제(중요내용공시)              ,유가증권시장본부
2024-08-14,반기검토의견부적정또는의견거절              ,KC그린홀딩스
2024-08-09,지속가능경영보고서등관련사항(자율공시)              ,KC그린홀딩스
2024-08-09,최대주주등소유주식변동신고서              ,KC그린홀딩스
2024-08-09,주식등의대량보유상황보고서(일반),이태영
2024-08-05,사채원리금미지급발생(자회사의 주요경영사항)              ,KC그린홀딩스
2024-07-31,타인에대한채무보증결정              ,KC그린홀딩스
2024-07-31,[기재정정]유형자산처분결정(자회사의 주요경영사항)              ,KC그린홀딩스
2024-07-29,최대주주등소유주식변동신고서              ,KC그린홀딩스
2024-07-29,주식등의대량보유상황보고서(일반),이태영
2024-07-26,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,KC그린홀딩스
2024-07-24,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,KC그린홀딩스
2024-07-12,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,KC그린홀딩스
2024-07-10,금전대여결정              ,KC그린홀딩스
2024-05-31,소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)              ,KC그린홀딩스
2024-05-30,기업지배구조보고서공시              ,KC그린홀딩스
2024-05-23,주식등의대량보유상황보고서(약식),수성자산운용
2024-05-22,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,KC그린홀딩스
2024-05-16,분기보고서 (2024.03),KC그린홀딩스
2024-05-03,출자법인회생절차및파산관련결정(자율공시)              ,KC그린홀딩스
2024-05-03,출자법인회생절차및파산관련신청(자율공시)              ,KC그린홀딩스
2024-04-24,타인에대한채무보증결정              ,KC그린홀딩스
2024-04-22,소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항)              ,KC그린홀딩스
2024-04-08,타인에대한채무보증결정              ,KC그린홀딩스
2024-03-27,정기주주총회결과              ,KC그린홀딩스
2024-03-22,불성실공시법인지정              ,유가증권시장본부
2024-03-19,감사보고서제출              ,KC그린홀딩스
2024-03-19,감사보고서제출(자회사의 주요경영사항)              ,KC그린홀딩스
2024-03-19,[기재정정]사업보고서 (2023.12),KC그린홀딩스
2024-03-15,감사보고서제출(자회사의 주요경영사항)              ,KC그린홀딩스
2024-03-12,주주총회집중일개최사유신고              ,KC그린홀딩스
2024-03-12,주주총회소집공고,KC그린홀딩스
2024-03-07,의결권대리행사권유참고서류,KC그린홀딩스
2024-03-06,주요사항보고서(유상증자결정)(자회사의 주요경영사항)              ,KC그린홀딩스
2024-03-06,타법인주식및출자증권취득결정              ,KC그린홀딩스
2024-03-05,불성실공시법인지정예고              ,유가증권시장본부
2024-03-04,금전대여결정              ,KC그린홀딩스
2024-02-29,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)              ,KC그린홀딩스
2024-02-28,주주총회소집결의              ,KC그린홀딩스
2024-02-28,현금ㆍ현물배당결정              ,KC그린홀딩스
2024-02-28,매출액또는손익구조30%(대규모법인은15%)이상변경              ,KC그린홀딩스
2024-02-27,매출액또는손익구조30%(대규모법인은15%)이상변경(자회사의 주요경영사항)              ,KC그린홀딩스
2024-02-23,결산실적공시예고(안내공시)              ,KC그린홀딩스
2024-02-23,[기재정정]주요사항보고서(타법인주식및출자증권양도결정),KC그린홀딩스
2024-02-01,단일판매ㆍ공급계약체결(자회사의 주요경영사항),KC그린홀딩스
2024-01-26,소송등의제기ㆍ신청(일정금액이상의청구)(자회사의 주요경영사항),KC그린홀딩스
2024-01-24,타인에대한채무보증결정,KC그린홀딩스
2024-01-24,지주회사의자회사편입,KC그린홀딩스
2023-12-22,[기재정정]회사분할결정(종속회사의주요경영사항),KC그린홀딩스
2023-12-15,단기차입금증가결정(자회사의 주요경영사항),KC그린홀딩스
2023-12-15,[기재정정]타인에대한담보제공결정,KC그린홀딩스
2023-12-15,[기재정정]타인에대한채무보증결정,KC그린홀딩스
2023-12-15,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정,KC그린홀딩스
2023-12-05,풍문또는보도에대한해명(미확정),KC그린홀딩스
2023-11-14,분기보고서 (2023.09),KC그린홀딩스
2023-10-30,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),KC그린홀딩스
2023-10-24,주식등의대량보유상황보고서(약식),수성자산운용
2023-10-20,유상증자또는주식관련사채등의발행결과(자율공시),KC그린홀딩스
2023-10-19,단일판매ㆍ공급계약체결(자회사의 주요경영사항),KC그린홀딩스
2023-10-19,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),KC그린홀딩스
2023-10-05,주식등의대량보유상황보고서(일반),이태영
2023-09-25,타인에대한채무보증결정,KC그린홀딩스
2023-09-14,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),KC그린홀딩스
2023-09-12,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항),KC그린홀딩스
2023-08-31,타인에대한채무보증결정,KC그린홀딩스
2023-08-30,[기재정정]신규시설투자등(자회사의 주요경영사항),KC그린홀딩스
2023-08-17,지속가능경영보고서등관련사항(자율공시),KC그린홀딩스
2023-08-14,반기보고서 (2023.06),KC그린홀딩스
2023-08-03,[기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항),KC그린홀딩스
2023-07-20,타인에대한채무보증결정,KC그린홀딩스
2023-07-20,단기차입금증가결정(자회사의 주요경영사항),KC그린홀딩스
2023-05-25,타인에대한채무보증결정,KC그린홀딩스
